         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57243.431205 19.401649      NaN   -40    21 c    0   0.89 349.18811 -23.31365 10018.92  6959.75 4.25 3.70  82.6 -0.424    19.42 21.32 02a57243o0270c -1.904762
57243.445352 19.419021      NaN    11    17 c    0   0.98 349.18811 -23.31365   432.37  6971.14 4.12 3.78 -60.1 -0.386    19.41 21.35 02a57243o0290c  0.647059
57243.457412 19.384550      NaN    16    16 c    0   0.99 349.18811 -23.31365 10009.92  6967.15 4.23 3.68  83.1 -0.427    19.45 21.35 02a57243o0305c  1.000000
57243.476916 19.510313      NaN    -6    19 c    0   0.70 349.18811 -23.31365   368.78  6977.20 3.96 3.66 -56.9 -0.402    19.48 21.38 02a57243o0333c -0.315789
57243.483075 19.367717      NaN     8    19 c    0   0.83 349.18811 -23.31365  1827.63  5497.30 3.86 3.56 -56.6 -0.416    19.50 21.41 02a57243o0341c  0.421053
57243.514859 19.696897      NaN   -10    16 c    0   0.96 349.18811 -23.31365  1812.92  5504.08 3.87 3.56 -55.5 -0.417    19.47 21.33 02a57243o0376c -0.625000
57244.433262 19.287255      NaN    16    18 c    0   0.94 349.18811 -23.31365  9972.90  6961.19 4.09 3.52  82.7 -0.439    19.49 21.35 02a57244o0237c  0.888889
57244.447357 19.510313      NaN   -14    19 c    0   0.81 349.18811 -23.31365   385.95  6974.16 3.85 3.56 -61.1 -0.411    19.47 21.31 02a57244o0257c -0.736842
57244.459729 19.766969      NaN     3    14 c    0   1.55 349.18811 -23.31365  9965.98  6966.83 4.05 3.49  84.2 -0.419    19.49 21.33 02a57244o0273c  0.214286
57244.479267 19.696897      NaN    -5    16 c    0   1.13 349.18811 -23.31365   376.01  6978.28 3.92 3.60 -55.9 -0.405    19.49 21.36 02a57244o0301c -0.312500
57244.484602 19.241693      NaN    25    16 c    0   1.07 349.18811 -23.31365  1834.86  5499.89 3.79 3.48 -56.8 -0.423    19.51 21.38 02a57244o0308c  1.562500
57244.510240 19.569016      NaN     6    16 c    0   1.30 349.18811 -23.31365  1821.81  5506.17 3.77 3.47 -53.0 -0.427    19.51 21.35 02a57244o0344c  0.375000
57245.426588 19.318728      NaN    14    18 c    0   0.98 349.18811 -23.31365  9982.68  6960.67 4.21 3.66  84.5 -0.422    19.40 21.24 02a57245o0259c  0.777778
57245.440579 19.436675      NaN     4    19 c    0   0.94 349.18811 -23.31365   397.15  6973.79 3.84 3.54 -61.0 -0.416    19.43 21.25 02a57245o0279c  0.210526
57245.442106 19.549093      NaN     4    17 c    0   1.07 349.18811 -23.31365  9977.59  6964.09 4.14 3.61  84.2 -0.429    19.43 21.26 02a57245o0281c  0.235294
57245.453627 19.569016      NaN    -1    18 c    0   1.06 349.18811 -23.31365   394.72  6975.55 3.89 3.56 -59.5 -0.414    19.42 21.24 02a57245o0296c -0.055556
57245.478524 19.569016      NaN     6    16 c    0   1.09 349.18811 -23.31365  1841.90  5500.54 3.83 3.52 -57.0 -0.415    19.43 21.26 02a57245o0331c  0.375000
57245.503431 19.510313      NaN     9    16 c    0   1.07 349.18811 -23.31365  1830.62  5506.42 3.87 3.53 -48.8 -0.424    19.43 21.25 02a57245o0366c  0.562500
57304.330192 19.351140      NaN   -33    22 c    0   0.79 349.18811 -23.31365  9992.45  6987.86 5.29 3.95  84.3 -0.387    19.15 21.23 02a57304o0196c -1.500000
57304.360146 18.967180      NaN    19    25 c    0   1.05 349.18811 -23.31365   572.00  3610.08 4.43 3.69 -82.6 -0.433    18.92 20.96 02a57304o0241c  0.760000
57304.371669 18.847027      NaN    -9    35 c    0   1.05 349.18811 -23.31365 10157.18  3613.34 4.40 3.95  35.1 -0.420    18.92 20.95 02a57304o0258c -0.257143
57304.395938 18.978793      NaN     0    31 c    0   0.75 349.18811 -23.31365  8698.15  5091.59 4.16 3.72  59.4 -0.420    18.97 20.98 02a57304o0294c  0.000000
57308.323418 19.142275      NaN    14    22 c    0   0.99 349.18811 -23.31365  9992.27  6997.49 5.08 3.94  83.4 -0.445    19.32 21.27 02a57308o0194c  0.636364
57308.341540 19.454622      NaN     6    18 c    0   1.09 349.18811 -23.31365   405.52  7000.74 5.10 3.88 -59.0 -0.406    19.31 21.26 02a57308o0222c  0.333333
57308.354335 19.287255      NaN     7    21 c    0   1.07 349.18811 -23.31365   623.78  3617.74 5.48 4.19 -34.6 -0.399    19.28 21.25 02a57308o0241c  0.333333
57308.363274 19.256669      NaN   -20    24 c    0   0.87 349.18811 -23.31365 10209.08  3614.70 5.19 4.48  44.5 -0.410    19.27 21.27 02a57308o0255c -0.833333
57308.389339 19.454622      NaN    -5    20 c    0   0.96 349.18811 -23.31365  8747.83  5097.08 4.40 4.01  82.1 -0.435    19.31 21.26 02a57308o0294c -0.250000
57308.407698 18.900000      NaN    37    21 c    0   0.74 349.18811 -23.31365  8747.65  5097.60 4.44 4.12  78.8 -0.424    19.29 21.26 02a57308o0315c  1.761905
57309.347020 19.569016      NaN    -8    18 c    0   1.07 349.18811 -23.31365   417.81  7004.70 4.95 3.97 -58.6 -0.409    19.35 21.35 02a57309o0101c -0.444444
57311.321451 19.014394      NaN    18    24 c    0   0.87 349.18811 -23.31365 10020.55  7004.45 5.22 3.76  84.1 -0.444    19.26 21.17 02a57311o0210c  0.750000
57311.339623 19.351140      NaN   -21    22 c    0   0.97 349.18811 -23.31365 10195.67  3621.19 5.23 4.42  54.8 -0.440    19.28 21.25 02a57311o0237c -0.954545
57311.351412 19.212347      NaN   -19    25 c    0   0.88 349.18811 -23.31365 10193.34  3619.63 5.25 4.47  52.7 -0.437    19.27 21.26 02a57311o0253c -0.760000
57311.352050 18.816441      NaN    45    21 c    0   0.95 349.18811 -23.31365   607.73  3622.24 5.58 4.13 -37.9 -0.429    19.29 21.24 02a57311o0254c  2.142857
57311.378947 19.351140      NaN   -11    22 c    0   0.89 349.18811 -23.31365  8733.09  5101.53 4.46 4.07  81.8 -0.462    19.30 21.23 02a57311o0294c -0.500000
57311.405475 19.510313      NaN    -4    19 c    0   1.04 349.18811 -23.31365  8735.15  5102.84 4.35 3.97  81.4 -0.453    19.32 21.25 02a57311o0334c -0.210526
57317.223868 17.883650      NaN   -60    85 c    0   1.27 349.18811 -23.31365 10088.04  6995.23 4.64 3.74  81.3 -0.508    18.35 19.31 02a57317o0056c -0.705882
57317.235014 18.214605      NaN     2    62 c    0   0.94 349.18811 -23.31365   503.85  6995.46 4.91 3.84 -61.9 -0.470    18.31 19.36 02a57317o0073c  0.032258
57317.237585 17.616956      NaN    83    81 c    0   1.12 349.18811 -23.31365 10083.03  6998.45 5.03 3.93  81.6 -0.484    18.32 19.37 02a57317o0077c  1.024691
57317.245980 18.376212      NaN   -10    54 c    0   1.15 349.18811 -23.31365   499.51  7000.80 4.89 3.69 -63.0 -0.443    18.38 19.41 02a57317o0090c -0.185185
57317.260187 18.481707      NaN    -9    49 c    0   0.91 349.18811 -23.31365  1953.76  5525.36 4.71 3.89 -56.2 -0.489    18.40 19.48 02a57317o0112c -0.183673
57317.276978 18.174913      NaN    60    45 c    0   1.10 349.18811 -23.31365  1945.11  5527.39 4.55 3.66 -56.4 -0.470    18.45 19.53 02a57317o0138c  1.333333
57332.319016 19.472870      NaN     5    18 c    0   1.06 349.18811 -23.31365   713.98  3650.47 4.61 3.99 -41.0 -0.379    19.33 21.18 02a57332o0066c  0.277778
57333.291570 19.287255      NaN     7    21 c    0   0.74 349.18811 -23.31365   715.99  3642.69 4.58 3.87 -41.3 -0.394    19.43 21.31 02a57333o0167c  0.333333
57333.303387 19.696897      NaN   -30    16 c    0   1.15 349.18811 -23.31365 10299.69  3641.43 3.99 3.76  74.9 -0.415    19.37 21.17 02a57333o0184c -1.875000
