         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57227.464647 18.910912      NaN    39    20 o    0   1.16 349.19175 -23.31503  7192.65  6719.96  3.77  3.24 -86.3 -0.443    19.14 20.72 02a57227o0187o  1.950000
57227.485894 19.351140      NaN    -1    22 o    0   1.04 349.19175 -23.31503  7196.39  6723.54  3.80  3.33 -87.8 -0.437    19.14 20.73 02a57227o0217o -0.045455
57227.508010 19.401649      NaN    -3    21 o    0   0.97 349.19175 -23.31503  8643.48  5288.68  3.85  3.29  85.7 -0.439    19.18 20.80 02a57227o0248o -0.142857
57227.524985 19.014394      NaN    18    24 o    0   0.82 349.19175 -23.31503   196.72  4624.54  3.85  3.44 -63.9 -0.434    19.17 20.83 02a57227o0272o  0.750000
57227.530822 19.226921      NaN    20    18 o    0   1.12 349.19175 -23.31503  8643.65  5288.32  3.77  3.20  85.0 -0.438    19.22 20.83 02a57227o0280o  1.111111
57227.547427 18.967180      NaN    34    20 o    0   1.00 349.19175 -23.31503   196.15  4623.64  3.74  3.28 -66.6 -0.451    19.23 20.84 02a57227o0303o  1.700000
57228.538288 18.978793      NaN    24    23 o    0   0.78 349.19175 -23.31503  9945.84  6979.90  3.82  3.17 -88.4 -0.424    19.14 20.65 02a57228o0337o  1.043478
57228.553126 19.026525      NaN    20    23 o    0   0.88 349.19175 -23.31503   360.44  6989.61  3.52  3.36 -86.0 -0.467    19.15 20.69 02a57228o0353o  0.869565
57228.565373 19.367717      NaN     5    20 o    0   1.05 349.19175 -23.31503   810.69  3373.24  3.73  3.50 -70.7 -0.428    19.18 20.69 02a57228o0366o  0.250000
57228.580055 19.401649      NaN   -34    21 o    0   1.09 349.19175 -23.31503 10396.39  3355.38  3.64  3.15  89.7 -0.439    19.18 20.71 02a57228o0382o -1.619048
57228.606090 19.454622      NaN    -8    20 o    0   0.94 349.19175 -23.31503  8946.32  4844.98  3.56  3.05 -86.2 -0.423    19.12 20.58 02a57228o0411o -0.400000
57288.357476 18.203116      NaN    64    42 o    0   1.01 349.19175 -23.31503  9984.66  6984.06  4.57  3.16  87.8 -0.558    18.57 19.86 02a57288o0224o  1.523810
57288.364030 18.720295      NaN     4    38 o    0   0.82 349.19175 -23.31503   400.26  6990.48  4.37  3.39 -59.2 -0.437    18.58 19.93 02a57288o0234o  0.105263
57288.368541 18.598565      NaN   -41    44 o    0   0.84 349.19175 -23.31503  9978.38  6986.28  4.60  3.13  87.7 -0.556    18.57 19.88 02a57288o0240o -0.931818
57288.380634 18.847027      NaN    -6    35 o    0   0.79 349.19175 -23.31503   394.40  6994.22  4.32  3.26 -59.2 -0.435    18.57 19.92 02a57288o0259o -0.171429
57297.358347 18.933071      NaN     4    31 o    0   1.07 349.19175 -23.31503   414.49  6989.66  4.38  3.36 -60.9 -0.444    18.76 20.10 02a57297o0090o  0.129032
57297.359937 18.534680      NaN    32    36 o    0   1.09 349.19175 -23.31503  9992.59  6986.51  4.91  3.54  84.8 -0.478    18.75 20.09 02a57297o0092o  0.888889
