         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57243.431205 19.241693      NaN    19    18 c    0   1.26 349.19175 -23.31503 10025.44  6962.58 4.26 3.70  82.5 -0.424    19.42 21.32 02a57243o0270c  1.055556
57243.445352 19.569016      NaN    -3    18 c    0   0.92 349.19175 -23.31503   438.97  6973.69 4.12 3.78 -60.1 -0.386    19.41 21.35 02a57243o0290c -0.166667
57243.457412 19.026525      NaN    35    18 c    0   0.83 349.19175 -23.31503 10016.43  6969.98 4.23 3.68  83.1 -0.427    19.45 21.35 02a57243o0305c  1.944444
57243.476916 19.241693      NaN    22    17 c    0   0.85 349.19175 -23.31503   375.38  6979.75 3.96 3.66 -57.0 -0.403    19.48 21.38 02a57243o0333c  1.294118
57243.483075 19.510313      NaN    -9    19 c    0   0.78 349.19175 -23.31503  1834.17  5499.89 3.86 3.56 -56.7 -0.416    19.50 21.41 02a57243o0341c -0.473684
57243.514859 19.922338      NaN   -12    13 c    0   1.53 349.19175 -23.31503  1819.46  5506.68 3.87 3.56 -55.6 -0.416    19.47 21.33 02a57243o0376c -0.923077
57244.433262 19.256669      NaN    18    18 c    0   0.96 349.19175 -23.31503  9979.42  6964.02 4.09 3.52  82.7 -0.439    19.49 21.35 02a57244o0237c  1.000000
57244.447357 19.510313      NaN    -7    19 c    0   0.67 349.19175 -23.31503   392.55  6976.71 3.85 3.56 -61.1 -0.412    19.47 21.31 02a57244o0257c -0.368421
57244.459729 19.631075      NaN   -14    17 c    0   1.03 349.19175 -23.31503  9972.50  6969.66 4.05 3.49  84.2 -0.419    19.49 21.33 02a57244o0273c -0.823529
57244.479267 19.128787      NaN    33    16 c    0   1.02 349.19175 -23.31503   382.61  6980.83 3.92 3.60 -55.9 -0.405    19.49 21.36 02a57244o0301c  2.062500
57244.484602 19.609992      NaN     4    16 c    0   1.15 349.19175 -23.31503  1841.40  5502.49 3.79 3.48 -56.8 -0.423    19.51 21.38 02a57244o0308c  0.250000
57244.510240 19.766969      NaN   -22    15 c    0   1.21 349.19175 -23.31503  1828.35  5508.77 3.77 3.47 -53.0 -0.427    19.51 21.35 02a57244o0344c -1.466667
57245.426588 19.401649      NaN     9    18 c    0   0.94 349.19175 -23.31503  9989.19  6963.50 4.21 3.66  84.5 -0.422    19.40 21.24 02a57245o0259c  0.500000
57245.440579 19.549093      NaN     7    16 c    0   1.10 349.19175 -23.31503   403.75  6976.34 3.84 3.54 -61.1 -0.417    19.43 21.25 02a57245o0279c  0.437500
57245.442106 19.183773      NaN    26    17 c    0   1.13 349.19175 -23.31503  9984.10  6966.92 4.14 3.61  84.1 -0.429    19.43 21.26 02a57245o0281c  1.529412
57245.453627 19.351140      NaN     9    19 c    0   0.78 349.19175 -23.31503   401.32  6978.10 3.89 3.56 -59.5 -0.415    19.42 21.24 02a57245o0296c  0.473684
57245.478524 19.569016      NaN     6    16 c    0   0.99 349.19175 -23.31503  1848.44  5503.13 3.83 3.52 -57.0 -0.415    19.43 21.26 02a57245o0331c  0.375000
57245.503431 19.589310      NaN     5    16 c    0   1.06 349.19175 -23.31503  1837.16  5509.01 3.87 3.53 -48.8 -0.424    19.43 21.25 02a57245o0366c  0.312500
57304.330192 19.351140      NaN    -2    22 c    0   0.94 349.19175 -23.31503  9998.96  6990.70 5.29 3.95  84.2 -0.387    19.15 21.23 02a57304o0196c -0.090909
57304.360146 19.212347      NaN   -28    25 c    0   1.07 349.19175 -23.31503   565.50  3607.24 4.43 3.69 -82.6 -0.433    18.92 20.96 02a57304o0241c -1.120000
57304.371669 18.847027      NaN    -3    35 c    0   1.00 349.19175 -23.31503 10150.58  3610.78 4.40 3.95  35.1 -0.420    18.92 20.95 02a57304o0258c -0.085714
57304.395938 18.978793      NaN    -5    31 c    0   0.81 349.19175 -23.31503  8691.61  5088.99 4.16 3.72  59.5 -0.420    18.97 20.98 02a57304o0294c -0.161290
57308.323418 19.212347      NaN    18    19 c    0   1.10 349.19175 -23.31503  9998.79  7000.33 5.08 3.94  83.3 -0.445    19.32 21.27 02a57308o0194c  0.947368
57308.341540 19.569016      NaN   -21    18 c    0   1.12 349.19175 -23.31503   412.12  7003.30 5.09 3.88 -59.0 -0.406    19.31 21.26 02a57308o0222c -1.166667
57308.354335 19.454622      NaN   -27    20 c    0   1.10 349.19175 -23.31503   617.27  3614.90 5.48 4.19 -34.6 -0.399    19.28 21.25 02a57308o0241c -1.350000
57308.363274 19.256669      NaN   -33    24 c    0   0.88 349.19175 -23.31503 10202.48  3612.14 5.18 4.48  44.4 -0.410    19.27 21.27 02a57308o0255c -1.375000
57308.389339 19.454622      NaN   -20    20 c    0   0.91 349.19175 -23.31503  8741.29  5094.48 4.40 4.01  82.2 -0.435    19.31 21.26 02a57308o0294c -1.000000
57308.407698 19.318728      NaN     5    21 c    0   0.78 349.19175 -23.31503  8741.11  5095.00 4.44 4.12  78.8 -0.424    19.29 21.26 02a57308o0315c  0.238095
57309.347020 19.351140      NaN    -4    22 c    0   0.83 349.19175 -23.31503   424.41  7007.25 4.94 3.97 -58.6 -0.409    19.35 21.35 02a57309o0101c -0.181818
57311.321451 18.776955      NaN    40    24 c    0   0.84 349.19175 -23.31503 10027.07  7007.29 5.22 3.76  84.1 -0.444    19.26 21.17 02a57311o0210c  1.666667
57311.339623 19.212347      NaN    12    21 c    0   1.21 349.19175 -23.31503 10189.06  3618.63 5.23 4.42  54.7 -0.439    19.28 21.25 02a57311o0237c  0.571429
57311.351412 19.212347      NaN   -32    25 c    0   0.87 349.19175 -23.31503 10186.74  3617.08 5.25 4.48  52.7 -0.437    19.27 21.26 02a57311o0253c -1.280000
57311.352050 18.978793      NaN    30    21 c    0   0.97 349.19175 -23.31503   601.22  3619.41 5.58 4.13 -37.9 -0.429    19.29 21.24 02a57311o0254c  1.428571
57311.378947 19.401649      NaN   -21    21 c    0   1.13 349.19175 -23.31503  8726.55  5098.93 4.46 4.07  81.8 -0.462    19.30 21.23 02a57311o0294c -1.000000
57311.405475 19.401649      NaN     0    21 c    0   0.89 349.19175 -23.31503  8728.61  5100.24 4.35 3.98  81.5 -0.453    19.32 21.25 02a57311o0334c  0.000000
57317.223868 17.896499      NaN   -34    84 c    0   1.19 349.19175 -23.31503 10094.56  6998.07 4.65 3.74  81.3 -0.508    18.35 19.31 02a57317o0056c -0.404762
57317.235014 18.226218      NaN   -15    62 c    0   0.93 349.19175 -23.31503   510.44  6998.01 4.91 3.83 -61.9 -0.471    18.31 19.36 02a57317o0073c -0.241935
57317.237585 17.935984      NaN   -30    81 c    0   1.14 349.19175 -23.31503 10089.55  7001.29 5.03 3.93  81.6 -0.484    18.32 19.37 02a57317o0077c -0.370370
57317.245980 18.336727      NaN   -33    56 c    0   1.03 349.19175 -23.31503   506.10  7003.35 4.88 3.69 -63.0 -0.443    18.38 19.41 02a57317o0090c -0.589286
57317.260187 17.958558      NaN    91    49 c    0   1.02 349.19175 -23.31503  1960.30  5527.96 4.70 3.89 -56.2 -0.489    18.40 19.48 02a57317o0112c  1.857143
57317.276978 18.574166      NaN   -96    45 c    0   1.03 349.19175 -23.31503  1951.64  5529.99 4.54 3.66 -56.4 -0.470    18.45 19.53 02a57317o0138c -2.133333
