Nested Sampling Global Log-Evidence           :   -0.800524724161471291E+01  +/-    0.169583533794143787E+00
Nested Importance Sampling Global Log-Evidence:   -0.122388178126654363E+02  +/-    0.112327615194951866E+00

Dim No.       Mean        Sigma
   1    0.848785781209142609E-01    0.509918993594972794E-01
   2   -0.225259391582095319E+02    0.809186272762437220E+01
   3    0.647693761306170734E+00    0.361940121171566709E+00
   4    0.932330186847237230E+00    0.349405515288225887E+00
   5    0.109316494241089111E-01    0.486196282765765687E-02
   6    0.109635187429706193E+01    0.392069308551557749E+00
   7   -0.163855196635362144E+01    0.433261724058110032E+00
   8   -0.992017631466601130E-01    0.858994629935308229E-01
   9   -0.398702116684190822E+01    0.418622458749266269E+01
  10   -0.135684227154285048E+00    0.171171784162606283E+00
  11   -0.366717988541839998E-01    0.159946751323224390E+00
  12   -0.144358436954879987E+00    0.253101002077391446E+00
  13   -0.216858888189189247E+00    0.189933067975355141E+00
  14   -0.106861792856438531E+01    0.520126985427606520E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.102053535621465824E+00
   2   -0.203929245602005693E+02
   3    0.525371913666274892E-01
   4    0.122395283425886170E+01
   5    0.133912372144398759E-01
   6    0.351052877571189637E-01
   7   -0.183006316937990832E+01
   8   -0.101452287320253118E+00
   9   -0.101487539900675685E+02
  10   -0.274258275852821642E+00
  11   -0.133181487507786717E+00
  12   -0.862766156988127725E-01
  13   -0.223617962230063028E+00
  14   -0.107910404307159191E+01

MAP Parameters
Dim No.        Parameter
   1   -0.272794782462873753E-01
   2   -0.339658376449011570E+02
   3    0.298325104759869286E+00
   4    0.849531645905974964E+00
   5    0.116157128601779396E-01
   6    0.125753864463669252E+01
   7   -0.107190477208561541E+01
   8    0.542964261825273076E-01
   9   -0.258799257397201998E-02
  10   -0.181547538064039116E+00
  11    0.367808017009091270E+00
  12   -0.272816160656019768E-02
  13   -0.288545306628052778E+00
  14   -0.110648773449277549E+01
