Nested Sampling Global Log-Evidence           :   -0.215194212053694145E+03  +/-    0.542699931659990864E+00
Nested Importance Sampling Global Log-Evidence:   -0.220388473419635147E+03  +/-    0.385005749172541364E-01

Dim No.       Mean        Sigma
   1    0.811465081579382935E-01    0.303601689146926444E-01
   2   -0.788351006976563529E+01    0.113323850716734720E+01
   3    0.776916219411755926E+00    0.100038620294946812E+00
   4    0.121464974414134441E+01    0.373556059587105971E-01
   5    0.932373168229419513E-02    0.387642019458487534E-02
   6    0.147647489304666063E+00    0.840004029085971993E-01
   7   -0.173401801176410020E+01    0.434439397057802434E+00
   8   -0.399291291658999611E-01    0.362046112344946922E-01
   9   -0.258585415741142510E+01    0.165669852596229972E+01
  10   -0.124947035214076421E+00    0.140298253111173443E+00
  11    0.451215289075812057E-01    0.555818580391640588E-01
  12   -0.259655893512962810E+00    0.194265022328791975E+00
  13   -0.295913753054985518E+00    0.193582019126656513E+00
  14   -0.106285419701609496E+01    0.577892388111460459E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.857041081491229373E-01
   2   -0.735893915526580678E+01
   3    0.671442242828948932E+00
   4    0.121016994674048983E+01
   5    0.153150099400102546E-01
   6    0.127032412380415405E+00
   7   -0.169585278401116479E+01
   8   -0.484070527179294510E-01
   9   -0.280568481246082202E+01
  10   -0.771029174949677543E-01
  11    0.261142889218298688E-01
  12   -0.317763261020929333E+00
  13   -0.571224756134009137E+00
  14   -0.107888214320372255E+01

MAP Parameters
Dim No.        Parameter
   1    0.857041081491229373E-01
   2   -0.735893915526580678E+01
   3    0.671442242828948932E+00
   4    0.121016994674048983E+01
   5    0.153150099400102546E-01
   6    0.127032412380415405E+00
   7   -0.169585278401116479E+01
   8   -0.484070527179294510E-01
   9   -0.280568481246082202E+01
  10   -0.771029174949677543E-01
  11    0.261142889218298688E-01
  12   -0.317763261020929333E+00
  13   -0.571224756134009137E+00
  14   -0.107888214320372255E+01
