Nested Sampling Global Log-Evidence           :   -0.433397296466807092E+02  +/-    0.564216525355813125E+00
Nested Importance Sampling Global Log-Evidence:   -0.488156473664312358E+02  +/-    0.998160890711402154E-01

Dim No.       Mean        Sigma
   1    0.674544468906825012E-01    0.166445246071806850E-01
   2   -0.816216448754703272E+01    0.456814661220672658E+00
   3    0.576725341456619911E+00    0.544803010860850853E-01
   4    0.174519233008752450E+01    0.227562488159251092E+00
   5    0.132778944248443838E-01    0.125662747335707052E-02
   6    0.117752254580449378E+01    0.210814864874983687E+00
   7   -0.169159770506897966E+01    0.465082719691675750E+00
   8   -0.143816647388353563E+00    0.290005405567760090E-01
   9   -0.146772069256335791E+01    0.102320776525242652E+01
  10   -0.446192703181000766E-01    0.805523975514832180E-01
  11   -0.944268353113049408E-01    0.134419516026552971E+00
  12   -0.393478888077046646E-01    0.164555482016520815E+00
  13   -0.547225119707988178E-01    0.185666975597001016E+00
  14   -0.105660524450753690E+01    0.481632665012927813E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.584768348713910965E-01
   2   -0.833949433854862576E+01
   3    0.574312923893593119E+00
   4    0.169878028714438911E+01
   5    0.133228281363322893E-01
   6    0.944586146531591453E+00
   7   -0.164569846865587355E+01
   8   -0.115693445047172744E+00
   9   -0.818612998531743852E+00
  10   -0.256808285862642482E-01
  11    0.309256084312805532E-01
  12    0.791287532329335297E-01
  13    0.688291335028517748E-01
  14   -0.103398660482059013E+01

MAP Parameters
Dim No.        Parameter
   1    0.584768348713910965E-01
   2   -0.833949433854862576E+01
   3    0.574312923893593119E+00
   4    0.169878028714438911E+01
   5    0.133228281363322893E-01
   6    0.944586146531591453E+00
   7   -0.164569846865587355E+01
   8   -0.115693445047172744E+00
   9   -0.818612998531743852E+00
  10   -0.256808285862642482E-01
  11    0.309256084312805532E-01
  12    0.791287532329335297E-01
  13    0.688291335028517748E-01
  14   -0.103398660482059013E+01
