Nested Sampling Global Log-Evidence           :   -0.134091455456122244E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.138469889454863360E+02  +/-    0.590942437860458442E-01

Dim No.       Mean        Sigma
   1    0.964902524491068614E-01    0.603934458830429253E-03
   2   -0.196760584975045703E+02    0.208702677292479100E-01
   3    0.462488754648187672E+00    0.597629310700262695E-02
   4    0.826970718603719179E+00    0.399259546912854243E-01
   5    0.634864058997404359E-02    0.112538014263236058E-03
   6    0.217868174216670107E+01    0.625752078261830971E-03
   7   -0.196669167192579275E+01    0.667514359199209983E-01
   8   -0.129685760393363020E+00    0.105242972236918890E-02
   9   -0.293504759795605796E+01    0.434675004810973972E-01
  10   -0.134321437704335491E-01    0.136907522236018701E-01
  11   -0.694277664792592036E-01    0.130031733143885601E-01
  12   -0.372268747229083818E+00    0.440648099170556293E-01
  13   -0.878747871436979522E-01    0.816654245056392379E-03
  14   -0.110336198346219105E+01    0.163351622666832903E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.968298971235309752E-01
   2   -0.196592659244139831E+02
   3    0.462905169509047976E+00
   4    0.795623133763115664E+00
   5    0.648817366485251665E-02
   6    0.217872448651010853E+01
   7   -0.187339818275508874E+01
   8   -0.129035295338079226E+00
   9   -0.291693984593803979E+01
  10   -0.922545278902966656E-02
  11   -0.632362216387760273E-01
  12   -0.361280165357770022E+00
  13   -0.885424557394353801E-01
  14   -0.109592962649169845E+01

MAP Parameters
Dim No.        Parameter
   1    0.966327559283848697E-01
   2   -0.197009011324968633E+02
   3    0.456895799743741282E+00
   4    0.797608259378781881E+00
   5    0.654945113816350101E-02
   6    0.217732444800331937E+01
   7   -0.204894878657931345E+01
   8   -0.129749727586146724E+00
   9   -0.291257957806394474E+01
  10   -0.676625923198540848E-02
  11   -0.573682872290628976E-01
  12   -0.392754961383284362E+00
  13   -0.895613951612561077E-01
  14   -0.110334384313871592E+01
