Nested Sampling Global Log-Evidence           :   -0.624683040842918089E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.624708943926890186E+02  +/-    0.787437299871777269E-02

Dim No.       Mean        Sigma
   1    0.940485337735917117E-02    0.246032418079670991E-02
   2   -0.233436525700844077E+01    0.424713776267911028E-01
   3    0.345829848065003664E+00    0.146404697340365084E-01
   4    0.112421921329317920E+01    0.804856777734016225E-02
   5    0.123076307034535991E-01    0.693996199640637247E-03
   6    0.144517467178994985E+01    0.732095020157740028E-02
   7   -0.156304274589924952E+01    0.141955012662010216E+00
   8   -0.255920746148411565E-01    0.360431809990341889E-02
   9    0.118898131459002943E+01    0.238395515512691419E+00
  10   -0.212421744426511377E+00    0.407297055646299103E-01
  11   -0.446569412863276269E-01    0.804309162940636084E-02
  12   -0.398986090480371369E+00    0.429990722089961461E-01
  13   -0.189443173839717094E+00    0.836649490266777943E-02
  14   -0.109329673236796232E+01    0.251440378174621511E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.811898500178432313E-02
   2   -0.235172538410773013E+01
   3    0.340348821555741254E+00
   4    0.113026481132674861E+01
   5    0.129295867321298774E-01
   6    0.145178872786224367E+01
   7   -0.167571398489435941E+01
   8   -0.269525690393028795E-01
   9    0.104001353979070199E+01
  10   -0.253896134171759269E+00
  11   -0.390253505410840945E-01
  12   -0.440739697531081720E+00
  13   -0.181304261114319909E+00
  14   -0.108735480672432483E+01

MAP Parameters
Dim No.        Parameter
   1    0.112591583576290115E-01
   2   -0.232870745591187056E+01
   3    0.318031016610312023E+00
   4    0.114503773778142381E+01
   5    0.109988442530891545E-01
   6    0.144170872148720375E+01
   7   -0.172262928536615800E+01
   8   -0.237933311055116177E-01
   9    0.792747752341213419E+00
  10   -0.251296529433203297E+00
  11   -0.401627085566579334E-01
  12   -0.424157308733965899E+00
  13   -0.193117473598490713E+00
  14   -0.110198342888334810E+01
