Nested Sampling Global Log-Evidence           :   -0.237931851300384238E+02  +/-    0.394636830826409324E+00
Nested Importance Sampling Global Log-Evidence:   -0.286475122717128521E+02  +/-    0.389843472107531328E-01

Dim No.       Mean        Sigma
   1    0.672051482976064457E-01    0.316930433675089926E-01
   2   -0.269036174748598036E+02    0.306593577466149547E+01
   3    0.707063050959770734E+00    0.188496208745228599E+00
   4    0.153247889521691238E+01    0.169269864031608180E+00
   5    0.115812829745645211E-01    0.264499207077798903E-02
   6    0.226888966132221581E+01    0.525670049700420472E-01
   7   -0.171696044408794535E+01    0.408862150393941193E+00
   8   -0.108983192470501394E+00    0.712792232655889146E-01
   9   -0.393981058301941900E+01    0.404921854869884168E+01
  10   -0.169672854996344186E+00    0.153753275942923734E+00
  11   -0.681210236115870060E-01    0.144018928107323030E+00
  12   -0.183590766803276267E+00    0.180623455140482586E+00
  13   -0.276354359215689627E+00    0.128658776544353287E+00
  14   -0.106189683726541562E+01    0.578047703096419077E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.756608068729135302E-01
   2   -0.247661245330109381E+02
   3    0.635107872409772845E+00
   4    0.157868018832147383E+01
   5    0.114626034081277972E-01
   6    0.230710797633539499E+01
   7   -0.144112811489827819E+01
   8   -0.139089655506368093E+00
   9   -0.439342825766554146E+01
  10   -0.129117516959887491E+00
  11    0.143282019450318793E+00
  12   -0.155739072635835668E+00
  13   -0.259393613841101378E+00
  14   -0.108518747878610133E+01

MAP Parameters
Dim No.        Parameter
   1    0.756608068729135302E-01
   2   -0.247661245330109381E+02
   3    0.635107872409772845E+00
   4    0.157868018832147383E+01
   5    0.114626034081277972E-01
   6    0.230710797633539499E+01
   7   -0.144112811489827819E+01
   8   -0.139089655506368093E+00
   9   -0.439342825766554146E+01
  10   -0.129117516959887491E+00
  11    0.143282019450318793E+00
  12   -0.155739072635835668E+00
  13   -0.259393613841101378E+00
  14   -0.108518747878610133E+01
