Nested Sampling Global Log-Evidence           :   -0.285129929224593866E+03  +/-    0.575551901242113972E+00
Nested Importance Sampling Global Log-Evidence:   -0.290756559181868283E+03  +/-    0.388924279004176504E-01

Dim No.       Mean        Sigma
   1    0.156372338084136454E-01    0.219498237786164389E-01
   2   -0.103021454507281405E+02    0.605242231872283543E+00
   3    0.405898272622167156E+00    0.583319725358617536E-01
   4    0.136466565419400698E+01    0.331745927102165342E-01
   5    0.105795514225606006E-01    0.332703774901065572E-02
   6    0.104483422471585441E+01    0.499186235478303805E-01
   7   -0.169271643701023500E+01    0.453812464735129095E+00
   8   -0.115783268893623170E+00    0.258487165166824510E-01
   9   -0.193169416330935539E+01    0.106179322823375122E+01
  10   -0.164538619035657890E+00    0.896019874794619087E-01
  11   -0.520812265090353430E-01    0.411428095340949720E-01
  12   -0.197087096660567257E+00    0.220762625745767244E+00
  13   -0.424811773984414665E+00    0.983509282965578518E-01
  14   -0.106705101377941713E+01    0.588376584112412226E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.180833381765400647E-01
   2   -0.107487198767579883E+02
   3    0.366600837683894898E+00
   4    0.135266020160529488E+01
   5    0.668045933862277015E-02
   6    0.107755724653470852E+01
   7   -0.209793115713439482E+01
   8   -0.970849665877378115E-01
   9   -0.155267560680494321E+01
  10   -0.109379449278687618E+00
  11   -0.395895115144577481E-01
  12   -0.141744686723615149E+00
  13   -0.514527295079089564E+00
  14   -0.104692641946716125E+01

MAP Parameters
Dim No.        Parameter
   1   -0.180833381765400647E-01
   2   -0.107487198767579883E+02
   3    0.366600837683894898E+00
   4    0.135266020160529488E+01
   5    0.668045933862277015E-02
   6    0.107755724653470852E+01
   7   -0.209793115713439482E+01
   8   -0.970849665877378115E-01
   9   -0.155267560680494321E+01
  10   -0.109379449278687618E+00
  11   -0.395895115144577481E-01
  12   -0.141744686723615149E+00
  13   -0.514527295079089564E+00
  14   -0.104692641946716125E+01
