Nested Sampling Global Log-Evidence           :   -0.197451534034932834E+02  +/-    0.526518956200776600E+00
Nested Importance Sampling Global Log-Evidence:   -0.247588448365202218E+02  +/-    0.350826624247328467E-01

Dim No.       Mean        Sigma
   1    0.752102025140781172E-01    0.250170026757831690E-01
   2   -0.975423214890143875E+01    0.729427878710756650E+00
   3    0.484697489222995770E+00    0.640736356577364385E-01
   4    0.153579854105435820E+01    0.115257472612473322E+00
   5    0.127673228077375810E-01    0.231817550081684720E-02
   6    0.130491883990328428E+01    0.894073798723741264E-01
   7   -0.171860747526295277E+01    0.458888216064782584E+00
   8   -0.472046168223101692E-01    0.431235918557260275E-01
   9   -0.280591586914554103E+01    0.836447623949684860E+00
  10   -0.250119459406700273E+00    0.125340804852406507E+00
  11   -0.750271432279864398E-01    0.100938288926547437E+00
  12   -0.275619271589604531E+00    0.175427112668986140E+00
  13   -0.740877575687864803E-01    0.110324401385672954E+00
  14   -0.105969918034884780E+01    0.596876085666340553E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.944746474555097776E-01
   2   -0.930845327178372806E+01
   3    0.516613786586245460E+00
   4    0.183413382521002077E+01
   5    0.145672542582988007E-01
   6    0.120359021753877427E+01
   7   -0.169364608239479764E+01
   8   -0.103809649792409586E+00
   9   -0.350641449912274394E+01
  10   -0.427189343758726192E+00
  11   -0.256864018849904563E+00
  12   -0.379171094215022930E+00
  13   -0.817465441108043284E-01
  14   -0.106126883854611465E+01

MAP Parameters
Dim No.        Parameter
   1    0.944746474555097776E-01
   2   -0.930845327178372806E+01
   3    0.516613786586245460E+00
   4    0.183413382521002077E+01
   5    0.145672542582988007E-01
   6    0.120359021753877427E+01
   7   -0.169364608239479764E+01
   8   -0.103809649792409586E+00
   9   -0.350641449912274394E+01
  10   -0.427189343758726192E+00
  11   -0.256864018849904563E+00
  12   -0.379171094215022930E+00
  13   -0.817465441108043284E-01
  14   -0.106126883854611465E+01
