         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57232.339583 18.356290      NaN   -19    55 o    0     1.34 278.36224 44.08657   511.22  2113.03  4.10 3.66 -55.5 -0.434    17.91 18.84 02a57232o0117o  -0.345455
57232.340304 17.785989      NaN   -66    93 o    0     1.10 278.36224 44.08657 10008.21  2155.00  3.82 3.47  74.2 -0.500    17.46 18.01 02a57232o0118o  -0.709677
57232.343941 13.795926      NaN   845  3387 o    0     1.07 278.36224 44.08657 10009.10  2155.59  3.95 3.60  75.9 -0.411    15.51 15.58 02a57232o0123o   0.249483
57232.344642 16.579010      NaN    86   254 o    0     1.09 278.36224 44.08657   513.51  2114.04  4.07 3.64 -59.0 -0.431    16.74 17.28 02a57232o0124o   0.338583
57232.361502 17.603715      NaN  -185   110 o    0     1.11 278.36224 44.08657  8824.30  9691.72  3.98 3.58 -89.4 -0.472    16.63 17.66 02a57232o0144o  -1.681818
57232.384782 17.500233      NaN   -60   121 o    0     1.19 278.36224 44.08657  8814.24  9696.42  3.86 3.58 -78.0 -0.465    18.03 18.86 02a57232o0174o  -0.495868
57300.253797 18.163834      NaN    44    51 o    0     1.14 278.36224 44.08657 10108.57  8503.59  4.57 3.72  87.7 -0.484    18.46 19.98 02a57300o0135o   0.862745
57300.271848 17.949472      NaN    93    49 o    0     1.39 278.36224 44.08657  8667.21  9913.80  4.60 3.70 -79.6 -0.477    18.47 20.01 02a57300o0191o   1.897959
57300.276416 17.875167      NaN    29    76 o    0     1.11 278.36224 44.08657 10171.73   217.43  5.44 3.70  27.1 -0.442    18.49 20.01 02a57300o0205o   0.381579
57300.287943 18.757738      NaN   -23    38 o    0     1.18 278.36224 44.08657  8670.16  9912.94  4.55 3.62 -78.0 -0.474    18.78 20.34 02a57300o0241o  -0.605263
57300.292558 18.356290      NaN    -2    55 o    0     1.25 278.36224 44.08657 10171.18   218.19  5.37 3.83  26.9 -0.447    18.84 20.44 02a57300o0255o  -0.036364
57302.258111 18.640491      NaN    37    30 o    0     1.62 278.36224 44.08657  8661.53  9911.55  5.18 4.02 -78.3 -0.482    18.99 20.74 02a57302o0114o   1.233333
57302.274821 18.431198      NaN    64    30 o    0     1.66 278.36224 44.08657  8658.03  9911.76  5.12 4.08 -79.3 -0.477    19.00 20.78 02a57302o0140o   2.133333
57302.277397 18.243872 0.284783   183    48 o    0     2.19 278.36224 44.08657 10149.17   221.74  6.70 4.32  28.6 -0.360    19.01 20.79 02a57302o0144o   3.812500
57302.293532 18.298627 0.311993   174    50 o    0     1.96 278.36224 44.08657 10158.03   219.81  6.51 4.31  29.5 -0.377    19.02 20.78 02a57302o0169o   3.480000
57320.197516 17.405762      NaN    30   122 o    0     1.08 278.36224 44.08657   669.13  8486.18  4.54 3.75 -55.4 -0.492    17.90 18.47 02a57320o0027o   0.245902
57320.198160 17.524429      NaN    97    86 o    0     1.33 278.36224 44.08657 10165.70  8538.46  4.13 3.55  73.9 -0.534    18.02 18.72 02a57320o0028o   1.127907
57320.211640 18.110074      NaN    69    46 o    0     1.28 278.36224 44.08657   662.18  8479.10  5.05 3.57 -55.6 -0.460    18.30 19.36 02a57320o0049o   1.500000
57320.213633 18.550302      NaN   -71    46 o    0     1.20 278.36224 44.08657 10160.87  8534.51  4.34 3.54  74.9 -0.530    18.42 19.58 02a57320o0052o  -1.543478
57320.231691 18.058851      NaN    73    48 o    0     1.11 278.36224 44.08657  8720.68  9940.06  5.00 3.57 -89.3 -0.447    18.37 19.51 02a57320o0080o   1.520833
57320.242019 17.503229      NaN   104    86 o    0     1.35 278.36224 44.08657 10226.33   241.46  7.75 4.48  31.7 -0.367    18.21 19.33 02a57320o0096o   1.209302
57320.258082 18.142010      NaN    33    56 o    0     0.91 278.36224 44.08657  8707.64  9933.96  5.15 3.78 -89.2 -0.447    18.26 19.40 02a57320o0121o   0.589286
57320.267073 17.817577      NaN    31    80 o    0     1.62 278.36224 44.08657 10218.29   237.20  8.15 4.78  27.6 -0.299    18.14 19.27 02a57320o0135o   0.387500
57324.215885 18.786693      NaN    -1    37 o    0     1.21 278.36224 44.08657 10173.56  8535.02  4.74 3.68  81.4 -0.484    18.83 20.42 02a57324o0072o  -0.027027
57324.221640 18.208845      NaN    54    45 o    0     0.97 278.36224 44.08657   678.57  8479.90  4.77 3.93 -61.3 -0.455    18.66 20.15 02a57324o0081o   1.200000
57324.236229 18.481707      NaN     9    46 o    0     1.05 278.36224 44.08657 10170.21  8534.43  4.51 3.55  74.4 -0.463    18.52 19.75 02a57324o0103o   0.195652
57324.243929 18.152867      NaN    67    44 o    0     1.25 278.36224 44.08657   674.55  8478.71  4.86 3.44 -63.4 -0.451    18.31 19.41 02a57324o0115o   1.522727
57324.252967 17.922662      NaN   114    44 o    0     1.16 278.36224 44.08657  8738.34  9942.94  4.36 3.68  89.0 -0.479    18.38 19.48 02a57324o0129o   2.590909
57324.267793 18.526952      NaN  -116    47 o    0     1.15 278.36224 44.08657  8736.18  9943.37  4.61 3.85 -87.8 -0.474    18.21 19.32 02a57324o0152o  -2.468085
57328.189300 16.764235      NaN   169   182 o    0     0.99 278.36224 44.08657 10203.33  8547.27  4.48 3.84  79.9 -0.506    17.66 18.33 02a57328o0020o   0.928571
57328.190586 17.296315      NaN   -12   146 o    0     1.01 278.36224 44.08657   711.97  8492.03  5.12 3.79 -63.7 -0.495    17.54 18.19 02a57328o0022o  -0.082192
57328.196300 17.967720      NaN    56    60 o    0     1.29 278.36224 44.08657 10206.46  8546.41  4.65 3.80  76.8 -0.481    18.06 19.14 02a57328o0031o   0.933333
57328.198830 18.191747      NaN    75    39 o    0     1.37 278.36224 44.08657   712.97  8490.64  5.29 3.63 -67.5 -0.451    18.73 20.23 02a57328o0035o   1.923077
57328.210294 18.396507      NaN    57    34 o    0     1.02 278.36224 44.08657  8773.30  9953.86  4.61 3.84  86.2 -0.480    18.85 20.57 02a57328o0053o   1.676471
57328.225492 17.918258      NaN    88    53 o    0     1.52 278.36224 44.08657 10280.07   256.63  6.82 3.91  24.7 -0.353    18.83 20.48 02a57328o0077o   1.660377
57328.229921 18.369531      NaN    52    37 o    0     1.11 278.36224 44.08657  8766.41  9952.98  4.52 3.79  86.6 -0.482    18.76 20.45 02a57328o0084o   1.405405
57328.245721 17.051069      NaN    66   161 o    0     1.36 278.36224 44.08657 10273.07   256.73  6.75 3.72  22.9 -0.398    17.69 19.23 02a57328o0109o   0.409938
57440.635251 17.976960      NaN    48    62 o    0     1.20 278.36224 44.08657 10468.73  1620.35  4.74 3.77  33.3 -0.522    18.28 19.16 02a57440o0767o   0.774194
57440.637404 17.990970      NaN    54    59 o    0     1.05 278.36224 44.08657   984.88  1623.29  5.40 3.79 -23.4 -0.485    18.16 19.05 02a57440o0771o   0.915254
57440.648671 17.699983      NaN   146    52 o    0     1.30 278.36224 44.08657  1270.43  2222.50  4.92 3.57 -25.5 -0.494    18.28 19.14 02a57440o0792o   2.807692
57440.655030 18.489118      NaN     2    48 o    0     0.85 278.36224 44.08657  9602.39  2838.12  4.28 3.75  36.7 -0.485    18.33 19.27 02a57440o0804o   0.041667
57440.656085 18.410251      NaN    16    47 o    0     1.33 278.36224 44.08657   133.28  2758.64  5.21 3.75 -32.9 -0.426    18.27 19.16 02a57440o0806o   0.340426
57440.659164 18.459772      NaN    -9    50 o    0     0.93 278.36224 44.08657  9390.14  3119.57  4.26 3.84  39.2 -0.467    18.29 19.25 02a57440o0812o  -0.180000
57441.628937 18.298627      NaN   -18    58 o    0     0.91 278.36224 44.08657 10248.56  2021.46  4.37 3.55  36.1 -0.543    18.28 19.06 02a57441o0769o  -0.310345
57441.631141 18.226218      NaN    -1    62 o    0     0.99 278.36224 44.08657   762.54  2002.38  5.03 3.41 -25.1 -0.519    18.22 18.97 02a57441o0773o  -0.016129
57441.640669 17.259754      NaN -1394   151 o    0     2.95 278.36224 44.08657 10528.91  2596.82  4.30 3.63  48.6 -0.535    18.30 19.13 02a57441o0791o  -9.231788
57441.642316 18.356290      NaN     9    52 o    0     1.19 278.36224 44.08657  1060.03  2602.11  4.84 3.52 -26.5 -0.481    18.22 19.03 02a57441o0794o   0.173077
57441.648600 18.550302      NaN   -34    46 o    0     1.30 278.36224 44.08657  9371.73  3234.25  3.87 3.46  55.1 -0.503    18.32 19.15 02a57441o0806o  -0.739130
57441.652824 18.417189      NaN   -27    52 o    0     0.86 278.36224 44.08657  9388.11  3118.12  3.97 3.55  42.1 -0.502    18.32 19.17 02a57441o0814o  -0.519231
