Nested Sampling Global Log-Evidence           :   -0.301467886740804603E+00  +/-    0.565356829242817226E-02
Nested Importance Sampling Global Log-Evidence:   -0.838121285419342277E+00  +/-    0.593452566930471395E-01

Dim No.       Mean        Sigma
   1    0.969446424613677471E-01    0.108492958853089374E-01
   2   -0.138688195065021507E+02    0.899798181649956064E+00
   3    0.733234470136732042E+00    0.744359643174045404E-01
   4    0.170689545126700248E+01    0.170214484965122620E+00
   5    0.949677714460083790E-02    0.121029321404592062E-02
   6    0.196786295580425374E+01    0.133082418553267912E+00
   7   -0.152814905906581378E+01    0.224311819209930541E+00
   8   -0.344977735072399955E-01    0.133898816282703882E-01
   9   -0.286395694345311425E+01    0.734198889139315192E+00
  10    0.134711344274196371E-01    0.530284623774503611E-01
  11   -0.427325290732253546E-01    0.525449133175810920E-01
  12   -0.215921261088048905E+00    0.555406016834249713E-01
  13   -0.162992482237689251E+00    0.116572538144691207E+00
  14   -0.106840283253414259E+01    0.147774792957988763E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.103270139251569221E+00
   2   -0.135779039180510335E+02
   3    0.688207666883837277E+00
   4    0.170434676166696852E+01
   5    0.106816536466139474E-01
   6    0.197867451563121532E+01
   7   -0.140360761712612381E+01
   8   -0.371474376826160385E-01
   9   -0.319742046567551741E+01
  10    0.726654537840989035E-02
  11   -0.940584091893549995E-01
  12   -0.178526129937566141E+00
  13   -0.140137117125298805E+00
  14   -0.105138017909080150E+01

MAP Parameters
Dim No.        Parameter
   1    0.109479772246027618E+00
   2   -0.134112868077120631E+02
   3    0.819365592945163312E+00
   4    0.172869453993862821E+01
   5    0.874375708967549750E-02
   6    0.183943186618457588E+01
   7   -0.152072949092606713E+01
   8   -0.334809572321260324E-01
   9   -0.281579168468046381E+01
  10   -0.317813764005271809E-01
  11    0.103358442707438714E+00
  12   -0.305682309510044992E+00
  13   -0.673726358516203438E-01
  14   -0.105403846216674446E+01
