         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57230.289255 18.598565      NaN     36    32 o    0   1.25 200.47361 16.74437  5943.95  3769.28  3.88 3.52 -80.3 -0.430    18.52 19.63 02a57230o0061o 0xc00800
57230.315754 18.757738      NaN    -50    38 o    0   1.24 200.47361 16.74437  5935.73  3784.13  3.83 3.53 -80.0 -0.446    18.42 19.46 02a57230o0095o 0xc00800
57362.628496 18.445391      NaN     68    28 o    0   1.02 200.47361 16.74437  4552.50  6998.45  3.80 3.64 -50.1 -0.444    18.71 20.12 02a57362o0609o 0xc00800
57362.655036 19.051202      NaN    -11    29 o    0   1.27 200.47361 16.74437  4270.25  6429.53  3.73 3.39 -72.8 -0.452    18.58 19.79 02a57362o0635o 0xc00800
57363.653944 18.889197      NaN     11    30 o    0   0.93 200.47361 16.74437  4570.34  7008.97  3.70 3.51 -66.3 -0.477    18.74 20.09 02a57363o0604o 0xc00800
57415.639772 18.519279      NaN     55    29 o    0   1.24 200.47361 16.74437  5349.10  4333.32  3.65 3.58 -79.6 -0.410    18.66 19.77 02a57415o0698o 0xc00800
57415.668222 18.649074      NaN     24    34 o    0   1.18 200.47361 16.74437  5042.73  3754.92  3.65 3.54 -54.1 -0.426    18.58 19.58 02a57415o0737o 0xc00800
57442.551626 18.504094      NaN    -50    48 o    0   0.96 200.47361 16.74437  5291.32  6499.79  3.60 3.37 -74.9 -0.466    18.16 18.86 02a57442o0556o 0xc00800
57442.572059 18.438271      NaN    -76    51 o    0   1.03 200.47361 16.74437  5586.30  7086.66  3.54 3.21  88.9 -0.487    18.21 18.89 02a57442o0585o 0xc00800
57442.595529 18.382935      NaN     29    44 o    0   1.06 200.47361 16.74437  6243.49  3041.57  3.56 3.32   1.0 -0.512    18.26 18.98 02a57442o0619o 0xc00800
57442.605424 18.197417      NaN     59    44 o    0   1.04 200.47361 16.74437  6427.06  3078.80  3.56 3.41  -1.5 -0.515    18.28 19.06 02a57442o0633o 0xc00800
