Nested Sampling Global Log-Evidence           :   -0.628340971747657928E+01  +/-    0.247786779338192514E+00
Nested Importance Sampling Global Log-Evidence:   -0.112865208305035036E+02  +/-    0.445731165915582012E-01

Dim No.       Mean        Sigma
   1    0.101340801148645673E+00    0.387283519004887819E-01
   2   -0.219941719652369798E+02    0.532647048227135489E+01
   3    0.606052427946569772E+00    0.262377011441005892E+00
   4    0.153269669815378773E+01    0.347263300123388963E+00
   5    0.137354859724958811E-01    0.420096194451500052E-02
   6    0.147126447325236609E+01    0.357687308277391425E+00
   7   -0.175406023579060566E+01    0.403506983318905665E+00
   8   -0.168181726647439120E-01    0.574274877785178883E-01
   9   -0.330626281679518508E+01    0.377854367125708723E+01
  10   -0.135816141852874300E+00    0.162117519537123528E+00
  11   -0.459380637620059248E-01    0.143712845109529003E+00
  12   -0.362675415063143436E+00    0.187220101855413351E+00
  13   -0.119134428294937089E+00    0.225899543153662091E+00
  14   -0.105729923487866651E+01    0.459410577854882166E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.128619622168281600E+00
   2   -0.139918788344921250E+02
   3    0.855672210971308189E+00
   4    0.124667171372263930E+01
   5    0.168252459033478366E-01
   6    0.122975210783758704E+01
   7   -0.174303383510270660E+01
   8   -0.225335420894607272E-01
   9   -0.349821600577423597E+01
  10   -0.326986292806102696E+00
  11    0.920443938057785016E-01
  12   -0.291898507629179238E+00
  13   -0.792057200010126972E-01
  14   -0.109718791790093584E+01

MAP Parameters
Dim No.        Parameter
   1    0.128619622168281600E+00
   2   -0.139918788344921250E+02
   3    0.855672210971308189E+00
   4    0.124667171372263930E+01
   5    0.168252459033478366E-01
   6    0.122975210783758704E+01
   7   -0.174303383510270660E+01
   8   -0.225335420894607272E-01
   9   -0.349821600577423597E+01
  10   -0.326986292806102696E+00
  11    0.920443938057785016E-01
  12   -0.291898507629179238E+00
  13   -0.792057200010126972E-01
  14   -0.109718791790093584E+01
