Nested Sampling Global Log-Evidence           :   -0.141491259961403806E+02  +/-    0.428601001660576908E+00
Nested Importance Sampling Global Log-Evidence:   -0.195419675824576586E+02  +/-    0.567125424036266715E-01

Dim No.       Mean        Sigma
   1    0.113311081022604926E+00    0.304609360521461633E-01
   2   -0.335682718518197021E+02    0.160170512669466292E+01
   3    0.887279460028052136E+00    0.606164740397493948E-01
   4    0.164016278890773792E+01    0.296558926256809519E+00
   5    0.752350940461737547E-02    0.222749565600430677E-02
   6    0.165845933939240853E+01    0.280930269832781521E+00
   7   -0.167276842116505042E+01    0.424636741780127502E+00
   8   -0.311378398876597795E-01    0.440254069219650074E-01
   9   -0.338899999817224629E+01    0.183754601658735717E+01
  10   -0.949987806321580253E-01    0.857397845581097523E-01
  11   -0.236422183407984004E-02    0.137972475421543422E+00
  12   -0.199979200076030789E+00    0.182225827085052583E+00
  13   -0.534246826924488563E-01    0.189170211282564033E+00
  14   -0.106299372930665204E+01    0.582488928700528527E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.111004112059792062E+00
   2   -0.327194585755373595E+02
   3    0.958206598421876388E+00
   4    0.149814527822858068E+01
   5    0.714609128695691161E-02
   6    0.178613281007346791E+01
   7   -0.101268317499862737E+01
   8   -0.521015837159588893E-01
   9   -0.484474709837720408E+01
  10   -0.189344257618384360E+00
  11   -0.655127129447455603E-01
  12   -0.253700014559896880E+00
  13    0.135101140214379467E+00
  14   -0.100347768412768890E+01

MAP Parameters
Dim No.        Parameter
   1    0.111004112059792062E+00
   2   -0.327194585755373595E+02
   3    0.958206598421876388E+00
   4    0.149814527822858068E+01
   5    0.714609128695691161E-02
   6    0.178613281007346791E+01
   7   -0.101268317499862737E+01
   8   -0.521015837159588893E-01
   9   -0.484474709837720408E+01
  10   -0.189344257618384360E+00
  11   -0.655127129447455603E-01
  12   -0.253700014559896880E+00
  13    0.135101140214379467E+00
  14   -0.100347768412768890E+01
