Nested Sampling Global Log-Evidence           :   -0.556786955870801958E+00  +/-    0.122359005037288616E-01
Nested Importance Sampling Global Log-Evidence:   -0.116143716801267272E+01  +/-    0.786208248022218642E-01

Dim No.       Mean        Sigma
   1    0.877617487020748849E-01    0.508771828403590132E-02
   2   -0.891957745038417116E+01    0.772616322074978767E+00
   3    0.343104241581214497E+00    0.694640182410036916E-01
   4    0.136708793286932861E+01    0.337602112823568515E-01
   5    0.117029139198306445E-01    0.156886244014026567E-02
   6    0.175195550615218543E+01    0.108608214317395951E-01
   7   -0.179034709578445872E+01    0.112478581061775607E+00
   8   -0.110787911371208053E+00    0.563601561225741694E-02
   9    0.441720405185640153E+00    0.830086371405050372E+00
  10   -0.264300123973147894E+00    0.476273284959991411E-01
  11   -0.701644840777198020E-01    0.370789065305677235E-01
  12   -0.213005807378963824E+00    0.335045909675940959E-01
  13   -0.119061945321351392E+00    0.123180257729488783E-01
  14   -0.109413024231134703E+01    0.197715227468954965E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.897934668154060645E-01
   2   -0.881647565726925109E+01
   3    0.299628106602328304E+00
   4    0.136625447349394613E+01
   5    0.132653000388822471E-01
   6    0.176622454515272498E+01
   7   -0.184151730211537723E+01
   8   -0.106819240121028294E+00
   9    0.186479660852759288E+01
  10   -0.163451464591132828E+00
  11   -0.513735174119195059E-01
  12   -0.151313794828614401E+00
  13   -0.137706446009403294E+00
  14   -0.110499380733746100E+01

MAP Parameters
Dim No.        Parameter
   1    0.821437137655679911E-01
   2   -0.863260112999119045E+01
   3    0.360250902941493256E+00
   4    0.133082678096032758E+01
   5    0.130705824668608372E-01
   6    0.175441741410462670E+01
   7   -0.196863472284667651E+01
   8   -0.114076369442034059E+00
   9    0.471536546594801487E+00
  10   -0.240303913918260531E+00
  11   -0.333273774587750787E-01
  12   -0.166584836493335886E+00
  13   -0.139528112594083820E+00
  14   -0.107603077146802839E+01
