Nested Sampling Global Log-Evidence           :   -0.127755755794979176E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.209736918846314913E+01  +/-    0.120829849414919588E+00

Dim No.       Mean        Sigma
   1    0.132917365430592960E+00    0.116905958020198462E-02
   2   -0.220954255162864328E+02    0.796608400739564487E-01
   3    0.103781712548118832E+01    0.297173001765659636E-02
   4    0.172965673258955754E+01    0.490206986885240517E-02
   5    0.789880824416925795E-02    0.374112488091881215E-04
   6    0.164571490407595689E+01    0.431646619640699888E-02
   7   -0.181964304140974042E+01    0.298615218920889151E-01
   8   -0.116194295722126403E+00    0.114741303089829078E-02
   9   -0.157177387902985144E+01    0.187732969464236954E+00
  10   -0.473491243588606975E-01    0.173276259746753293E-01
  11   -0.810802693542189562E-01    0.509675615010242097E-02
  12   -0.115478544642495407E+00    0.594913978500457522E-02
  13   -0.765704789880671532E-01    0.116828741901761472E-02
  14   -0.110509658065812100E+01    0.128509013577138027E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.133801123677417699E+00
   2   -0.219875921254044506E+02
   3    0.103840248224657317E+01
   4    0.173928285312303510E+01
   5    0.790619822424368235E-02
   6    0.164151696622378829E+01
   7   -0.183631818655006285E+01
   8   -0.114686357642543438E+00
   9   -0.147717168475223115E+01
  10   -0.432111698971045996E-01
  11   -0.883648486116622583E-01
  12   -0.104768884722579031E+00
  13   -0.742929837026760909E-01
  14   -0.111936702173274871E+01

MAP Parameters
Dim No.        Parameter
   1    0.131995455017753865E+00
   2   -0.221982272544088701E+02
   3    0.103552280659737561E+01
   4    0.172422176425334350E+01
   5    0.793634828203468139E-02
   6    0.164421983357432810E+01
   7   -0.184536001789327919E+01
   8   -0.116225516172187446E+00
   9   -0.186170783489155189E+01
  10   -0.812045388542441127E-01
  11   -0.820042164277622471E-01
  12   -0.113526509104173584E+00
  13   -0.779846162091464290E-01
  14   -0.109455790920775597E+01
