Nested Sampling Global Log-Evidence           :   -0.740870331370813915E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.749515573918989730E+02  +/-    0.132967527003985703E+00

Dim No.       Mean        Sigma
   1    0.944210691844207528E-01    0.608386325962479053E-03
   2   -0.420978191686652750E+02    0.741954263273515990E-01
   3    0.107202553096469644E+01    0.970869901127910753E-03
   4    0.901197598310580439E+00    0.171559740635457286E-01
   5    0.153605649100163021E-01    0.116655525105158995E-03
   6    0.188421235010615784E+01    0.973496821123709735E-03
   7   -0.187669003918238597E+01    0.146909470128109253E-01
   8   -0.244890660207353561E+00    0.128241647122753484E-02
   9   -0.506197249696241069E+01    0.232004990511570724E+00
  10   -0.204531360428602288E+00    0.325037583163033253E-02
  11   -0.167364463314937761E+00    0.104105532574298894E-01
  12   -0.247728351052055373E+00    0.314590303713967734E-01
  13   -0.143291369202756480E+00    0.384434785840323404E-02
  14   -0.108284366081581918E+01    0.219326139960329637E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.940108588558911384E-01
   2   -0.422349518288436556E+02
   3    0.107036300490880021E+01
   4    0.895492646486095056E+00
   5    0.154411000007634788E-01
   6    0.188501173530764943E+01
   7   -0.187501727357110393E+01
   8   -0.244028045979342190E+00
   9   -0.521252077649706003E+01
  10   -0.201159793640422663E+00
  11   -0.151057212759839854E+00
  12   -0.213065756778105769E+00
  13   -0.145435501830708219E+00
  14   -0.108310057500789925E+01

MAP Parameters
Dim No.        Parameter
   1    0.955313093152629772E-01
   2   -0.420893826031423046E+02
   3    0.107367773809605782E+01
   4    0.899316258653917289E+00
   5    0.154994166121765475E-01
   6    0.188466090940580089E+01
   7   -0.185523008310708248E+01
   8   -0.244884932036521064E+00
   9   -0.467272028027866959E+01
  10   -0.202513230626223145E+00
  11   -0.163118687878258339E+00
  12   -0.250854090071294888E+00
  13   -0.140380651974036180E+00
  14   -0.107903805384758855E+01
