Nested Sampling Global Log-Evidence           :   -0.199604974950408564E+04  +/-    0.810242069331911230E+00
Nested Importance Sampling Global Log-Evidence:   -0.200204411813343245E+04  +/-    0.306753200685354298E-01

Dim No.       Mean        Sigma
   1    0.104718685422413686E-01    0.745439050299909634E-02
   2   -0.620308444017551430E+01    0.237277157355048285E+00
   3    0.759539899635308324E+00    0.239649545140872382E-01
   4    0.825748223586246555E+00    0.250161374673654804E-01
   5    0.494188902037179115E-03    0.465437626594224067E-03
   6    0.148351417192904234E+01    0.810429565503694924E-02
   7   -0.169530344153491397E+01    0.452686434639530400E+00
   8    0.400092544766519273E-01    0.115926961345534842E-01
   9    0.136701410320005468E+01    0.324000084591191617E+00
  10   -0.163794545182172124E+00    0.292623189299343750E-01
  11   -0.238137938756100204E+00    0.376214417747914517E-01
  12   -0.256255716753491403E+00    0.252659292214223286E+00
  13   -0.173310023130718499E+00    0.114265435833079184E-01
  14   -0.106415512898101783E+01    0.586287383823490618E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.589551330058966927E-02
   2   -0.626723252677615683E+01
   3    0.773204095715746442E+00
   4    0.845166578793835277E+00
   5    0.426394415309528166E-03
   6    0.148522255613222054E+01
   7   -0.246664095469122691E+01
   8    0.404940111721151935E-01
   9    0.134325695239975440E+01
  10   -0.180801394955137334E+00
  11   -0.239426680870736069E+00
  12   -0.853072879747408530E+00
  13   -0.173682464083859428E+00
  14   -0.101368542557243013E+01

MAP Parameters
Dim No.        Parameter
   1    0.589551330058966927E-02
   2   -0.626723252677615683E+01
   3    0.773204095715746442E+00
   4    0.845166578793835277E+00
   5    0.426394415309528166E-03
   6    0.148522255613222054E+01
   7   -0.246664095469122691E+01
   8    0.404940111721151935E-01
   9    0.134325695239975440E+01
  10   -0.180801394955137334E+00
  11   -0.239426680870736069E+00
  12   -0.853072879747408530E+00
  13   -0.173682464083859428E+00
  14   -0.101368542557243013E+01
