Nested Sampling Global Log-Evidence           :   -0.212334533167523674E+02  +/-    0.383255734123519265E+00
Nested Importance Sampling Global Log-Evidence:   -0.257985924786809306E+02  +/-    0.328135070463573680E-01

Dim No.       Mean        Sigma
   1    0.143073089936261527E+00    0.379124495596007346E-01
   2   -0.253396524286867795E+02    0.738057187876268550E+01
   3    0.146678478191879447E+01    0.737907228194782799E-01
   4    0.139759120997793085E+01    0.307967836185991106E+00
   5    0.947594772196332785E-02    0.272627356760694406E-02
   6    0.173224501925062113E+01    0.214492231619694024E+00
   7   -0.161054340881451186E+01    0.408896460738073064E+00
   8   -0.602107715873151025E-01    0.600508881106021630E-01
   9   -0.440203874773098036E+01    0.407550323438714024E+01
  10    0.859889766921437537E-01    0.108354807403640646E+00
  11   -0.733202482726724464E-02    0.133241839251613092E+00
  12   -0.129772526611298594E+00    0.234730361988278291E+00
  13   -0.151294621959941533E+00    0.200558858982955973E+00
  14   -0.103896478559191530E+01    0.334175658587595667E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.221693001218638885E+00
   2   -0.366175355556024940E+02
   3    0.133178152501709235E+01
   4    0.173281331371818981E+01
   5    0.103169194530409753E-01
   6    0.184047568953744278E+01
   7   -0.102600784330752326E+01
   8   -0.134747783029145279E+00
   9   -0.383151913948795464E+01
  10    0.285392896161086651E+00
  11    0.599513105119256692E-01
  12   -0.283550879727384131E+00
  13   -0.198098628702720353E+00
  14   -0.101156550541277523E+01

MAP Parameters
Dim No.        Parameter
   1    0.221693001218638885E+00
   2   -0.366175355556024940E+02
   3    0.133178152501709235E+01
   4    0.173281331371818981E+01
   5    0.103169194530409753E-01
   6    0.184047568953744278E+01
   7   -0.102600784330752326E+01
   8   -0.134747783029145279E+00
   9   -0.383151913948795464E+01
  10    0.285392896161086651E+00
  11    0.599513105119256692E-01
  12   -0.283550879727384131E+00
  13   -0.198098628702720353E+00
  14   -0.101156550541277523E+01
