Nested Sampling Global Log-Evidence           :   -0.104757714578302679E+02  +/-    0.302426900881011373E+00
Nested Importance Sampling Global Log-Evidence:   -0.155295865749781559E+02  +/-    0.367260913103721262E-01

Dim No.       Mean        Sigma
   1    0.535247784429577766E-01    0.387071585527676079E-01
   2   -0.178089706781775092E+02    0.519142586234521186E+01
   3    0.816596878802293924E+00    0.242694498245417667E+00
   4    0.138269585429078168E+01    0.271999108917414523E+00
   5    0.107890054832765602E-01    0.368619452401217941E-02
   6    0.205853062275282239E+01    0.132181826090562504E+00
   7   -0.165076239276346604E+01    0.421886198716043326E+00
   8   -0.107005423784631751E+00    0.634165492498908329E-01
   9   -0.401347326760960232E+01    0.355752796276140071E+01
  10   -0.131138974333701919E+00    0.143942060968949875E+00
  11   -0.630833653056080967E-01    0.133258115510102526E+00
  12   -0.196399213482334051E+00    0.244341360564536036E+00
  13   -0.246221742258089488E+00    0.166658064278576712E+00
  14   -0.105385287629929714E+01    0.469755353229456413E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.791444244438105210E-01
   2   -0.134738797964184052E+02
   3    0.105664014551645469E+01
   4    0.181291874843577960E+01
   5    0.903951204347407111E-02
   6    0.229019054750088813E+01
   7   -0.850913782755028381E+00
   8   -0.134928272968991764E+00
   9   -0.571995599803226717E+01
  10   -0.303757072448677112E+00
  11   -0.101272378822398132E-01
  12    0.691126544180847568E-01
  13   -0.302423975884518803E+00
  14   -0.103632062485780763E+01

MAP Parameters
Dim No.        Parameter
   1    0.791444244438105210E-01
   2   -0.134738797964184052E+02
   3    0.105664014551645469E+01
   4    0.181291874843577960E+01
   5    0.903951204347407111E-02
   6    0.229019054750088813E+01
   7   -0.850913782755028381E+00
   8   -0.134928272968991764E+00
   9   -0.571995599803226717E+01
  10   -0.303757072448677112E+00
  11   -0.101272378822398132E-01
  12    0.691126544180847568E-01
  13   -0.302423975884518803E+00
  14   -0.103632062485780763E+01
