Nested Sampling Global Log-Evidence           :   -0.682688075183763221E+01  +/-    0.255054972586992668E+00
Nested Importance Sampling Global Log-Evidence:   -0.119465445515350748E+02  +/-    0.390228092577464478E-01

Dim No.       Mean        Sigma
   1    0.466937299187130672E-01    0.331406811139964008E-01
   2   -0.119574228102235427E+02    0.488023858256742571E+01
   3    0.731224482368698081E+00    0.314951051562473883E+00
   4    0.118728859288744992E+01    0.338228199639102445E+00
   5    0.115448052031682201E-01    0.444238786968455431E-02
   6    0.135616872663388288E+01    0.171891329992833103E+00
   7   -0.167336529227945330E+01    0.382055969838620890E+00
   8   -0.121647203411133414E+00    0.860054790796726115E-01
   9   -0.319223472776944828E+01    0.340133230604510706E+01
  10   -0.131239254500558677E+00    0.161997740829907450E+00
  11   -0.149443883510291947E-01    0.139571033890264901E+00
  12   -0.229364722795019488E+00    0.233763510074266045E+00
  13   -0.831798259782511318E-01    0.200369461187418774E+00
  14   -0.108384276403568403E+01    0.571737673915139535E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.247018329448876611E-01
   2   -0.966662511505554178E+01
   3    0.638876470547725006E+00
   4    0.171702638808145114E+01
   5    0.169007420215700338E-01
   6    0.108827508527901085E+01
   7   -0.170335788246802600E+01
   8   -0.173381382347581187E+00
   9   -0.400361434190491750E+01
  10   -0.890309397902789845E-01
  11    0.772113660578798711E-01
  12   -0.149156126367948338E-01
  13   -0.205696472170323164E+00
  14   -0.103945580848393515E+01

MAP Parameters
Dim No.        Parameter
   1    0.247018329448876611E-01
   2   -0.966662511505554178E+01
   3    0.638876470547725006E+00
   4    0.171702638808145114E+01
   5    0.169007420215700338E-01
   6    0.108827508527901085E+01
   7   -0.170335788246802600E+01
   8   -0.173381382347581187E+00
   9   -0.400361434190491750E+01
  10   -0.890309397902789845E-01
  11    0.772113660578798711E-01
  12   -0.149156126367948338E-01
  13   -0.205696472170323164E+00
  14   -0.103945580848393515E+01
