,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59093.611411,19.874,0.708,41,29,o,0,0.85,92.75942,-22.2973,10469.06,1316.15,2.2,1.8,-58.2,-0.485,18.64,19.13,02a59093o0533o
1,59093.615551,-20.511,1.242,-23,28,o,0,1.51,92.75942,-22.2973,10489.01,1354.3,2.5,1.73,-53.3,-0.469,18.74,19.17,02a59093o0542o
2,59093.623353,22.342,5.455,4,23,o,0,0.98,92.75942,-22.2973,10431.08,1274.47,2.24,1.6,-57.1,-0.475,18.8,19.14,02a59093o0559o
3,59093.639032,19.14,0.956,80,77,o,0,0.74,92.75942,-22.2973,10409.59,1392.38,2.3,1.61,-59.7,-0.515,17.78,17.48,02a59093o0593o
4,59095.601328,-19.565,0.547,-54,30,o,0,0.86,92.75942,-22.2973,9722.22,2868.23,2.94,2.44,-2.1,-0.337,18.55,19.2,01a59095o0831o
5,59095.618214,-22.943,10.4,-2,25,o,0,1.06,92.75942,-22.2973,9706.9,2828.11,2.91,2.66,-8.4,-0.352,18.59,19.34,01a59095o0867o
6,59095.627043,19.52,0.49,56,28,o,0,0.82,92.75942,-22.2973,9764.82,2903.65,3.0,2.63,-6.7,-0.349,18.57,19.3,01a59095o0886o
7,59095.635335,20.681,2.336,19,45,o,0,1.03,92.75942,-22.2973,9786.87,2786.42,3.13,2.88,-3.3,-0.332,18.02,18.5,01a59095o0904o
8,59097.599946,-20.835,1.313,-17,22,o,0,1.02,92.75942,-22.2973,10467.04,1316.14,1.83,1.78,-29.0,-0.489,18.78,19.31,02a59097o0825o
9,59097.61049,21.688,2.256,8,17,o,0,1.04,92.75942,-22.2973,320.83,1286.05,2.15,1.74,36.0,-0.456,18.79,19.34,02a59097o0848o
10,59097.611862,21.078,1.784,14,24,o,0,0.98,92.75942,-22.2973,10486.26,1355.78,1.85,1.82,18.4,-0.478,18.84,19.46,02a59097o0851o
11,59097.615999,21.149,1.398,13,18,o,0,0.88,92.75942,-22.2973,340.07,1324.16,2.03,1.76,38.8,-0.465,18.84,19.39,02a59097o0860o
