,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59658.557464,-19.74,0.594,-46,27,o,0,0.84,234.27705,33.95717,1201.45,8143.43,2.15,1.97,25.6,-0.453,18.82,19.33,02a59658o0751o
1,59658.560681,-21.938,4.0,-6,24,o,0,1.1,234.27705,33.95717,1221.98,8183.17,2.13,1.93,27.6,-0.45,18.86,19.34,02a59658o0758o
2,59658.563887,22.9,7.875,2,20,o,0,1.9,234.27705,33.95717,1162.32,8101.58,2.14,1.93,23.6,-0.447,18.87,19.34,02a59658o0765o
3,59658.587113,-22.252,5.25,-5,24,o,0,1.3,234.27705,33.95717,1147.56,8220.56,2.12,1.87,21.2,-0.474,18.85,19.37,02a59658o0812o
4,59659.59673,22.188,3.786,5,18,o,0,1.3,234.27705,33.95717,5366.07,2462.09,2.74,2.62,-52.5,-0.488,18.93,19.84,01a59659o0826o
5,59659.623587,-21.639,2.565,-8,21,o,0,1.06,234.27705,33.95717,5395.39,2502.07,2.78,2.64,-49.8,-0.48,18.91,19.82,01a59659o0882o
6,59659.642499,-19.091,0.235,-84,20,o,0,1.56,234.27705,33.95717,5342.7,2427.5,2.71,2.62,-54.0,-0.496,18.84,19.74,01a59659o0920o
7,59659.645687,-20.667,1.027,-20,20,o,0,0.95,234.27705,33.95717,5326.07,2544.19,2.73,2.62,-46.1,-0.49,18.78,19.59,01a59659o0927o
8,59660.476188,21.895,3.091,6,20,o,0,1.17,234.27705,33.95717,5141.11,8136.15,3.01,2.76,44.9,-0.434,18.9,19.89,01a59660o0527o
9,59660.479428,-22.285,4.364,-4,19,o,0,1.0,234.27705,33.95717,5122.19,8097.6,3.05,2.86,47.4,-0.433,18.87,19.92,01a59660o0534o
10,59660.482156,20.695,0.911,19,17,o,0,1.36,234.27705,33.95717,5179.08,8172.5,2.9,2.73,-47.2,-0.472,18.91,19.91,01a59660o0540o
11,59660.498564,-20.083,0.6,-34,20,o,0,1.29,234.27705,33.95717,5198.64,8050.48,2.76,2.64,-52.6,-0.487,19.01,19.94,01a59660o0575o
12,59661.550701,-17.988,1.435,-232,333,o,0,1.61,234.27705,33.95717,1207.14,8143.91,2.15,1.92,26.2,-0.43,16.65,16.79,02a59661o0727o
