,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60156.964495,-22.441,16.538,-4,63,o,0,0.8,162.58796,-33.40122,5523.0,2537.06,2.25,2.13,-29.1,-0.484,17.71,17.87,04a60157o0031o
1,60156.96768,-21.148,3.483,-13,44,o,0,1.05,162.58796,-33.40122,5540.86,2576.44,2.24,2.1,-27.6,-0.463,18.06,18.38,04a60157o0038o
2,60156.975134,19.913,0.914,39,36,o,0,1.06,162.58796,-33.40122,5476.66,2501.02,2.23,2.13,-27.2,-0.478,18.28,18.82,04a60157o0054o
3,60156.985099,19.979,0.851,37,32,o,0,1.07,162.58796,-33.40122,5451.29,2622.39,2.26,2.16,-47.8,-0.454,18.28,18.85,04a60157o0075o
4,60158.709497,-19.957,0.992,-38,38,o,0,1.2,162.58796,-33.40122,8139.74,6637.12,2.56,2.29,-48.6,-0.402,17.99,18.08,03a60159o0032o
5,60158.712667,19.376,0.465,64,30,o,0,1.16,162.58796,-33.40122,8158.04,6675.35,2.64,2.37,-45.8,-0.396,18.28,18.64,03a60159o0039o
6,60158.720052,-21.095,1.875,-13,25,o,0,1.32,162.58796,-33.40122,8100.74,6592.42,2.63,2.35,-45.2,-0.398,18.47,19.05,03a60159o0055o
7,60158.729877,22.534,8.0,4,28,o,0,0.92,162.58796,-33.40122,8079.64,6704.98,2.65,2.35,-44.7,-0.396,18.4,18.95,03a60159o0076o
8,60159.966469,19.877,1.122,41,46,o,0,0.99,162.58796,-33.40122,2231.74,6331.56,2.54,2.18,-84.7,-0.404,18.07,18.44,04a60160o0033o
9,60159.969642,19.767,0.744,45,34,o,0,1.02,162.58796,-33.40122,2249.22,6371.06,2.51,2.19,-81.4,-0.404,18.45,19.18,04a60160o0040o
10,60159.977486,21.052,1.451,14,20,o,0,1.34,162.58796,-33.40122,2185.58,6296.91,2.61,2.23,83.9,-0.382,18.85,20.08,04a60160o0057o
11,60159.992256,-21.423,1.912,-10,19,o,0,1.02,162.58796,-33.40122,2156.3,6422.64,2.6,2.25,-83.9,-0.389,18.93,20.29,04a60160o0089o
