,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60332.242495,-20.49,1.081,-23,25,o,0,1.16,153.40305,-47.11704,805.96,9803.56,2.59,1.79,-74.5,-0.406,18.86,19.81,04a60332o0475o
1,60332.245243,22.573,7.423,3,25,o,0,0.87,153.40305,-47.11704,786.97,9764.05,2.54,1.79,-72.2,-0.405,18.87,19.82,04a60332o0481o
2,60332.24846,-20.483,0.97,-23,23,o,0,1.2,153.40305,-47.11704,850.79,9845.66,2.58,1.85,-72.5,-0.404,18.9,19.84,04a60332o0488o
3,60332.253914,21.59,2.714,8,23,o,0,1.26,153.40305,-47.11704,876.97,9729.73,2.61,1.77,-71.9,-0.403,18.91,19.84,04a60332o0500o
4,60333.944379,20.196,0.839,30,25,o,0,1.05,153.40305,-47.11704,4233.98,3711.81,2.21,2.02,-51.5,-0.446,18.82,19.4,03a60334o0370o
5,60333.951188,19.479,1.413,59,83,o,0,0.85,153.40305,-47.11704,4216.03,3672.98,2.46,1.97,-46.2,-0.434,17.58,19.34,03a60334o0383o
6,60333.953032,-21.168,4.859,-12,60,o,0,1.35,153.40305,-47.11704,4271.25,3752.25,2.44,1.96,-51.7,-0.43,17.61,19.27,03a60334o0387o
7,60333.964149,21.024,1.478,14,21,o,0,1.25,153.40305,-47.11704,4295.44,3640.25,2.28,2.06,-53.3,-0.436,18.88,19.51,03a60334o0411o
8,60336.232698,-21.284,2.605,-11,29,o,0,0.9,153.40305,-47.11704,2519.41,8093.36,2.36,1.87,-68.1,-0.421,18.66,19.13,04a60336o0463o
9,60336.235014,-21.969,4.917,-6,29,o,0,0.93,153.40305,-47.11704,2502.67,8057.55,2.28,1.83,-72.9,-0.407,18.6,19.13,04a60336o0468o
10,60336.238189,-19.873,0.72,-41,29,o,0,1.1,153.40305,-47.11704,2564.17,8138.15,2.36,1.81,-73.5,-0.401,18.59,19.14,04a60336o0475o
11,60336.260515,-21.538,3.24,-9,28,o,0,0.75,153.40305,-47.11704,2607.78,8024.77,2.27,1.8,-73.6,-0.404,18.63,19.15,04a60336o0522o
12,60337.942662,14.03,0.643,8870,5702,o,0,1.21,153.40305,-47.11704,313.12,1292.48,2.35,1.95,-71.8,-0.415,13.23,12.75,03a60338o0362o
13,60337.952762,15.019,0.689,3568,2460,o,0,1.07,153.40305,-47.11704,337.26,1175.53,2.52,2.1,-67.3,-0.437,15.9,16.08,03a60338o0384o
14,60337.985394,14.933,0.743,3862,2870,o,0,0.93,153.40305,-47.11704,9827.85,1555.11,2.27,2.05,-50.4,-0.471,13.92,13.6,03a60338o0452o
15,60337.990543,-16.268,0.478,-1129,540,o,0,1.07,153.40305,-47.11704,9852.25,1438.68,2.37,2.07,-57.6,-0.436,14.99,14.78,03a60338o0463o
16,60340.229089,20.037,0.69,35,24,o,0,1.31,153.40305,-47.11704,8482.82,7791.33,2.34,2.09,-33.7,-0.463,19.04,20.05,04a60340o0452o
17,60340.231373,20.082,0.7,34,24,o,0,1.67,153.40305,-47.11704,8464.48,7753.65,2.35,2.07,-30.0,-0.464,19.0,20.05,04a60340o0457o
18,60340.234131,19.683,0.611,49,30,o,0,1.35,153.40305,-47.11704,8526.87,7830.35,2.31,2.03,-30.9,-0.479,19.09,20.06,04a60340o0463o
19,60340.240977,23.375,15.889,2,26,o,0,1.65,153.40305,-47.11704,8551.71,7714.66,2.39,2.05,-28.5,-0.474,19.05,20.05,04a60340o0478o
20,60342.028546,22.3,4.543,4,20,o,0,1.24,153.40305,-47.11704,6022.03,5228.89,2.2,2.07,-48.2,-0.443,19.25,20.39,03a60342o0117o
21,60342.031378,-21.702,2.097,-8,16,o,0,1.71,153.40305,-47.11704,6040.46,5267.92,2.21,2.02,-55.8,-0.444,19.26,20.43,03a60342o0123o
22,60342.038968,21.354,1.465,10,15,o,0,1.76,153.40305,-47.11704,5983.82,5190.15,2.25,1.98,-56.2,-0.445,19.25,20.39,03a60342o0139o
23,60342.049952,-21.459,1.63,-10,15,o,0,1.97,153.40305,-47.11704,5962.03,5307.06,2.17,1.95,-57.0,-0.449,19.23,20.35,03a60342o0162o
24,60342.1214,-20.49,1.076,-23,25,o,0,0.82,153.40305,-47.11704,5997.29,5261.97,2.24,2.0,-54.3,-0.444,19.02,19.88,03a60342o0304o
25,60344.250857,-19.82,0.918,-43,39,o,0,1.04,153.40305,-47.11704,8502.16,8779.63,2.56,2.27,-56.5,-0.44,18.59,19.87,04a60344o0506o
26,60344.28405,-20.318,6.0,-27,163,o,0,1.05,153.40305,-47.11704,8518.28,8791.53,2.15,1.97,-22.0,-0.41,16.7,17.43,04a60344o0576o
27,60344.287253,-18.565,0.851,-136,116,o,0,0.82,153.40305,-47.11704,8458.86,8708.71,2.18,2.02,-30.6,-0.493,17.89,18.88,04a60344o0583o
28,60344.292627,-20.412,1.837,-25,46,o,0,1.12,153.40305,-47.11704,8441.1,8821.9,2.06,1.94,-21.7,-0.498,18.02,18.93,04a60344o0594o
29,60345.961831,21.84,1.813,7,12,o,0,1.29,153.40305,-47.11704,2341.58,3716.47,2.43,2.15,-70.1,-0.441,19.51,21.18,03a60346o0399o
30,60345.965048,21.985,1.978,6,12,o,0,1.01,153.40305,-47.11704,2323.47,3676.42,2.31,2.09,-59.6,-0.44,19.51,21.14,03a60346o0406o
31,60345.970693,21.388,1.547,10,16,o,0,0.84,153.40305,-47.11704,2380.24,3755.99,2.35,2.13,-68.1,-0.452,19.52,21.18,03a60346o0418o
32,60345.986165,-21.849,1.788,-7,12,o,0,2.11,153.40305,-47.11704,8165.12,6941.84,2.31,2.03,-47.7,-0.444,19.6,21.21,03a60346o0451o
33,60348.284868,21.496,1.869,9,17,o,0,3.23,153.40305,-47.11704,6018.45,451.2,2.08,2.0,56.6,-0.472,19.18,20.78,04a60348o0582o
34,60348.288017,-20.818,1.15,-17,20,o,0,1.94,153.40305,-47.11704,6035.46,487.92,2.13,2.07,54.1,-0.46,19.12,20.75,04a60348o0588o
35,60348.322262,-20.286,0.684,-28,19,o,0,1.87,153.40305,-47.11704,5966.17,391.65,2.03,1.98,65.4,-0.472,19.21,20.72,04a60348o0661o
36,60348.350831,-20.887,1.368,-16,22,o,0,1.38,153.40305,-47.11704,5935.69,499.64,2.08,2.04,-52.1,-0.45,19.02,20.51,04a60348o0722o
37,60349.985364,21.359,1.795,10,19,o,0,2.03,153.40305,-47.11704,4137.6,4789.37,2.23,2.08,-35.1,-0.457,18.95,21.02,03a60350o0435o
38,60350.013638,20.256,0.686,29,20,o,0,2.0,153.40305,-47.11704,4153.6,4835.65,2.12,2.01,-42.6,-0.457,18.77,20.78,03a60350o0488o
39,60350.016648,22.06,4.944,5,27,o,0,0.95,153.40305,-47.11704,4097.47,4756.34,2.11,2.02,-28.7,-0.446,18.67,20.63,03a60350o0494o
40,60350.022284,21.059,2.463,14,34,o,0,0.69,153.40305,-47.11704,4074.21,4870.93,2.19,2.1,-13.3,-0.445,18.64,20.6,03a60350o0505o
41,60352.205854,21.572,2.115,8,18,o,0,1.65,153.40305,-47.11704,7933.48,1600.4,2.43,1.94,-19.8,-0.423,19.53,21.2,04a60352o0418o
