,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59538.479732,-19.314,0.449,-68,31,o,0,1.01,107.92721,28.57263,7928.39,3893.24,2.83,2.75,-70.9,-0.475,18.41,18.95,01a59538o0441o
1,59538.481573,-20.744,1.67,-18,30,o,0,0.86,107.92721,28.57263,7908.29,3854.82,2.81,2.75,-70.2,-0.477,18.41,18.95,01a59538o0445o
2,59538.486667,-21.743,4.525,-7,33,o,0,0.82,107.92721,28.57263,7968.31,3930.28,2.8,2.75,-88.0,-0.471,18.47,18.97,01a59538o0456o
3,59538.519766,-19.997,0.813,-36,30,o,0,0.9,107.92721,28.57263,7984.53,3804.3,2.79,2.7,-74.5,-0.484,18.53,19.11,01a59538o0526o
4,59543.579268,-21.1,1.108,-13,15,o,0,1.5,107.92721,28.57263,1198.59,6052.72,2.04,2.01,10.8,-0.442,19.03,19.74,02a59543o0844o
5,59543.5825,20.986,1.406,15,21,o,0,0.71,107.92721,28.57263,1179.75,6014.59,2.05,2.02,-27.2,-0.443,19.06,19.74,02a59543o0851o
6,59543.587931,-22.182,3.959,-5,19,o,0,1.19,107.92721,28.57263,1237.75,6091.87,2.04,1.97,22.7,-0.442,19.02,19.72,02a59543o0860o
7,59543.622214,25.208,70.333,0,21,o,0,0.71,107.92721,28.57263,1247.93,5973.35,2.01,1.97,-39.6,-0.452,18.98,19.64,02a59543o0932o
8,59545.545634,-21.815,2.256,-7,15,o,0,1.24,107.92721,28.57263,9195.66,2486.11,2.77,2.59,-57.7,-0.499,19.22,20.35,01a59545o0782o
9,59545.550771,-21.774,2.487,-7,18,o,0,1.0,107.92721,28.57263,9215.86,2523.01,2.83,2.67,-55.4,-0.49,19.23,20.36,01a59545o0793o
10,59545.554758,-21.498,1.604,-9,15,o,0,1.12,107.92721,28.57263,9157.77,2447.9,2.91,2.74,-64.9,-0.48,19.19,20.35,01a59545o0801o
11,59545.566053,-22.815,4.533,-3,12,o,0,1.66,107.92721,28.57263,9143.85,2565.31,2.83,2.65,-58.6,-0.49,19.2,20.36,01a59545o0825o
12,59557.45849,-21.799,1.743,-7,12,o,0,1.39,107.92721,28.57263,3938.92,2189.05,2.96,2.87,-55.2,-0.454,19.32,20.87,01a59557o0529o
13,59557.461712,-25.668,62.0,0,12,o,0,1.39,107.92721,28.57263,3919.24,2149.91,2.94,2.85,-50.9,-0.457,19.33,20.88,01a59557o0536o
14,59557.486369,21.151,1.018,13,13,o,0,1.33,107.92721,28.57263,3988.99,2223.83,3.13,3.08,-78.8,-0.437,19.24,20.87,01a59557o0583o
15,59557.4896,-21.723,1.794,-7,13,o,0,0.96,107.92721,28.57263,4007.76,2105.09,3.09,3.06,70.7,-0.435,19.23,20.86,01a59557o0590o
16,59561.455181,-21.149,1.38,-13,17,o,0,0.77,107.92721,28.57263,7030.75,5731.55,2.8,2.67,-64.9,-0.47,19.22,20.41,01a59561o0567o
17,59561.458406,-20.923,0.899,-16,14,o,0,1.22,107.92721,28.57263,7012.68,5691.91,2.76,2.65,-65.8,-0.475,19.21,20.41,01a59561o0574o
18,59561.482684,22.036,2.5,6,14,o,0,1.38,107.92721,28.57263,7081.68,5764.42,2.75,2.68,-67.5,-0.469,19.25,20.46,01a59561o0624o
19,59561.489177,-20.089,0.478,-34,16,o,0,1.2,107.92721,28.57263,7102.19,5646.13,2.85,2.76,-68.1,-0.461,19.21,20.46,01a59561o0638o
20,59565.380142,20.59,2.437,21,51,o,0,0.77,107.92721,28.57263,7003.96,5748.48,2.7,2.49,-57.8,-0.509,18.5,18.95,01a59565o0364o
21,59565.381989,20.318,1.416,27,38,o,0,1.37,107.92721,28.57263,6985.34,5707.05,2.67,2.56,-58.0,-0.497,18.51,18.96,01a59565o0368o
22,59565.388635,-21.275,2.913,-11,33,o,0,1.56,107.92721,28.57263,7049.2,5782.52,2.64,2.48,-60.4,-0.509,18.55,19.01,01a59565o0380o
23,59565.395835,22.806,14.235,3,39,o,0,1.01,107.92721,28.57263,7069.89,5668.48,2.63,2.47,-63.2,-0.513,18.57,19.02,01a59565o0394o
24,59571.579288,20.471,1.035,24,24,o,0,0.81,107.92721,28.57263,9894.3,3875.5,2.13,1.95,-48.4,-0.448,18.79,19.3,02a59571o0280o
25,59571.583511,-20.66,1.006,-20,20,o,0,1.88,107.92721,28.57263,9875.48,3837.85,2.05,1.93,-52.8,-0.448,18.72,19.17,02a59571o0289o
26,59571.590982,-20.954,1.781,-15,27,o,0,0.96,107.92721,28.57263,9935.23,3916.06,2.08,1.94,-49.5,-0.446,18.62,18.98,02a59571o0305o
27,59571.623238,-19.866,0.689,-41,28,o,0,1.22,107.92721,28.57263,9954.04,3802.84,2.08,1.98,-36.3,-0.444,18.64,19.02,02a59571o0374o
28,59573.440336,20.194,0.696,30,21,o,0,0.81,107.92721,28.57263,9873.87,1842.52,3.2,2.76,-61.1,-0.515,19.08,20.3,01a59573o0541o
29,59573.443574,20.67,0.968,20,19,o,0,0.99,107.92721,28.57263,9854.99,1802.48,3.03,2.6,-62.0,-0.535,19.16,20.31,01a59573o0548o
30,59573.467015,-20.467,0.796,-24,19,o,0,1.18,107.92721,28.57263,9923.41,1876.21,3.12,2.67,-59.8,-0.523,19.13,20.34,01a59573o0595o
31,59573.470526,-19.872,0.505,-41,21,o,0,1.02,107.92721,28.57263,9943.41,1756.82,3.17,2.7,-57.8,-0.525,19.12,20.37,01a59573o0602o
32,59580.990628,-20.691,1.54,-19,30,o,0,0.59,107.92721,28.57263,1675.28,7734.48,2.48,2.26,3.7,-0.456,18.56,20.0,03a59581o0340o
33,59584.934072,21.143,1.75,13,22,o,0,1.13,107.92721,28.57263,4374.43,6889.3,3.36,3.0,-2.9,-0.386,18.77,20.72,03a59585o0313o
34,59584.935489,21.404,2.037,10,20,o,0,1.01,107.92721,28.57263,4361.13,6855.62,3.15,3.03,0.3,-0.356,18.78,20.67,03a59585o0316o
35,59584.938286,20.268,0.773,28,22,o,0,1.22,107.92721,28.57263,4419.27,6943.62,3.34,3.08,-1.4,-0.377,18.7,20.58,03a59585o0322o
36,59587.44373,21.655,1.241,8,10,c,0,0.97,107.92721,28.57263,4039.68,4103.56,2.52,2.37,44.7,-0.405,19.61,21.52,02a59587o0546c
37,59587.446947,-20.542,0.4,-22,9,c,0,0.97,107.92721,28.57263,4021.03,4064.76,2.53,2.36,43.0,-0.406,19.57,21.52,02a59587o0553c
38,59587.452914,21.188,0.817,12,10,c,0,0.72,107.92721,28.57263,4079.42,4142.36,2.56,2.35,38.5,-0.406,19.6,21.51,02a59587o0566c
39,59587.47283,-22.733,3.35,-3,10,c,0,0.91,107.92721,28.57263,4102.14,4026.11,2.55,2.34,37.9,-0.407,19.57,21.51,02a59587o0608c
40,59589.395222,-19.934,0.386,-39,15,o,0,1.06,107.92721,28.57263,9200.44,6110.97,3.19,3.13,81.2,-0.427,19.1,20.52,01a59589o0406o
41,59589.420342,-22.092,2.708,-5,14,o,0,1.18,107.92721,28.57263,9191.46,6066.97,3.13,3.09,-78.7,-0.434,19.18,20.56,01a59589o0456o
42,59589.422188,-21.236,1.36,-12,16,o,0,1.11,107.92721,28.57263,9251.41,6143.44,3.24,3.18,-75.4,-0.425,19.15,20.56,01a59589o0460o
43,59589.424955,21.164,1.357,12,17,o,0,0.93,107.92721,28.57263,9270.91,6026.56,3.17,3.11,-77.2,-0.427,19.17,20.58,01a59589o0466o
44,59589.900402,-21.844,3.875,-7,26,o,0,1.11,107.92721,28.57263,1271.29,2779.41,2.9,2.36,67.0,-0.384,18.56,19.53,03a59590o0048o
45,59589.905528,-22.218,5.0,-5,24,o,0,1.19,107.92721,28.57263,1307.33,2684.18,3.06,2.46,74.0,-0.367,18.52,19.54,03a59590o0059o
46,59591.352316,21.146,1.183,13,15,o,0,1.5,107.92721,28.57263,6538.45,6465.05,2.39,2.07,42.2,-0.439,19.09,19.9,02a59591o0324o
47,59591.354602,24.858,40.333,0,17,o,0,1.03,107.92721,28.57263,6558.09,6504.12,2.43,2.09,43.0,-0.427,19.08,19.9,02a59591o0329o
48,59591.357416,-20.203,0.498,-30,15,o,0,1.02,107.92721,28.57263,6499.55,6426.78,2.39,2.07,42.0,-0.434,19.09,19.92,02a59591o0335o
49,59591.364275,24.177,21.4,1,17,o,0,0.86,107.92721,28.57263,6482.02,6544.02,2.41,2.09,40.6,-0.426,19.0,20.05,02a59591o0349o
50,59593.339049,-19.589,0.656,-53,35,o,0,1.39,107.92721,28.57263,9311.21,8065.22,2.93,2.69,-71.7,-0.457,18.66,19.27,01a59593o0320o
51,59593.341352,-21.024,2.324,-14,33,o,0,1.16,107.92721,28.57263,9292.41,8026.68,3.01,2.77,-70.7,-0.446,18.58,19.27,01a59593o0325o
52,59593.344121,-19.076,0.382,-85,32,o,0,1.02,107.92721,28.57263,9352.77,8103.38,3.02,2.81,-78.6,-0.442,18.61,19.27,01a59593o0331o
53,59593.349647,-19.844,0.722,-42,30,o,0,1.11,107.92721,28.57263,9372.69,7986.6,3.01,2.82,-74.9,-0.441,18.65,19.29,01a59593o0343o
54,59601.432071,21.662,2.375,8,19,o,0,0.96,107.92721,28.57263,8457.08,6294.89,2.95,2.89,-85.7,-0.442,19.03,20.17,01a59601o0514o
55,59601.447146,-21.05,1.368,-14,19,o,0,0.93,107.92721,28.57263,8485.78,6335.56,3.01,2.95,-79.5,-0.434,18.98,20.14,01a59601o0546o
56,59601.450376,-22.507,4.667,-4,17,o,0,1.27,107.92721,28.57263,8427.54,6260.52,3.0,2.91,-81.1,-0.437,19.03,20.14,01a59601o0553o
57,59601.45591,20.937,1.319,15,20,o,0,1.08,107.92721,28.57263,8412.9,6377.8,3.08,3.03,-62.6,-0.431,18.96,20.11,01a59601o0565o
58,59601.931798,-19.635,0.587,-51,30,o,0,1.03,107.92721,28.57263,9317.89,4579.8,2.58,2.38,88.2,-0.43,18.58,19.54,03a59602o0329o
59,59601.935061,20.971,1.934,15,29,o,0,1.01,107.92721,28.57263,9337.26,4617.57,2.74,2.38,88.8,-0.417,18.56,19.53,03a59602o0336o
60,59601.94112,-20.294,1.087,-28,30,o,0,0.74,107.92721,28.57263,9282.99,4538.73,2.61,2.21,-89.2,-0.427,18.64,19.53,03a59602o0349o
61,59601.952374,-20.349,1.041,-26,27,o,0,0.94,107.92721,28.57263,9262.85,4651.44,2.46,2.22,-89.5,-0.433,18.62,19.48,03a59602o0373o
62,59603.443492,-21.056,1.106,-14,15,o,0,1.43,107.92721,28.57263,370.26,9878.84,2.6,1.96,-50.7,-0.533,19.3,20.54,02a59603o0387o
63,59603.447156,21.84,2.464,7,16,o,0,0.88,107.92721,28.57263,351.88,9839.53,2.35,1.66,-50.1,-0.552,19.45,20.53,02a59603o0395o
64,59603.454507,22.789,5.217,3,14,o,0,1.17,107.92721,28.57263,406.6,9917.27,2.29,1.67,-52.1,-0.572,19.38,20.49,02a59603o0411o
65,59603.465575,-21.683,2.362,-8,18,o,0,1.11,107.92721,28.57263,428.95,9797.31,2.44,1.82,-52.4,-0.52,19.36,20.45,02a59603o0435o
66,59603.478558,-23.74,13.286,-1,15,o,0,1.02,107.92721,28.57263,10170.51,9923.86,2.81,2.36,-47.9,-0.43,19.29,20.4,02a59603o0463o
67,59603.486432,-21.712,1.979,-8,15,o,0,0.86,107.92721,28.57263,10151.61,9886.74,2.74,2.28,-49.0,-0.423,19.32,20.38,02a59603o0480o
