,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60296.633361,19.675,2.939,49,144,c,0,1.27,204.41945,1.29511,7509.37,4296.57,2.62,2.49,40.4,-0.407,17.47,19.06,02a60296o0945c
1,60296.638521,-21.52,1.466,-9,13,c,0,0.81,204.41945,1.29511,7524.69,4335.32,2.53,2.4,40.1,-0.391,19.33,20.84,02a60296o0956c
2,60296.652182,-20.73,0.649,-18,12,c,0,1.36,204.41945,1.29511,7460.93,4256.97,2.59,2.5,44.2,-0.384,19.28,20.77,02a60296o0985c
3,60296.658377,-19.97,0.402,-37,15,c,0,0.84,204.41945,1.29511,7442.64,4373.88,2.54,2.42,44.4,-0.39,19.23,20.57,02a60296o0998c
4,60304.572578,20.341,1.13,26,30,o,0,1.38,204.41945,1.29511,6096.32,2655.82,2.17,1.9,27.9,-0.428,18.36,18.6,02a60304o0822o
5,60304.594512,20.223,1.009,30,30,o,0,0.75,204.41945,1.29511,6097.1,2692.18,2.32,2.06,28.7,-0.429,18.47,18.8,02a60304o0867o
6,60304.597688,-21.623,3.234,-8,26,o,0,1.23,204.41945,1.29511,6036.09,2614.51,2.32,2.02,34.2,-0.434,18.5,18.83,02a60304o0874o
7,60304.603113,21.635,3.233,8,26,o,0,1.23,204.41945,1.29511,6010.32,2729.33,2.38,2.08,39.8,-0.434,18.53,18.88,02a60304o0886o
8,60306.590249,-20.585,1.088,-21,23,o,0,1.27,204.41945,1.29511,3757.68,3749.42,3.15,2.83,35.2,-0.402,18.67,19.43,01a60306o0626o
9,60306.593176,20.034,0.598,35,21,o,0,1.28,204.41945,1.29511,3737.8,3710.85,3.12,2.7,40.0,-0.38,18.77,19.45,01a60306o0632o
10,60306.598954,20.633,0.993,20,20,o,0,1.24,204.41945,1.29511,3795.8,3786.79,2.81,2.48,39.0,-0.401,18.85,19.49,01a60306o0644o
11,60306.611034,20.969,1.315,15,20,o,0,1.52,204.41945,1.29511,3819.63,3672.27,3.08,2.69,44.9,-0.373,18.81,19.56,01a60306o0669o
12,60308.619517,21.348,1.528,10,16,o,0,1.68,204.41945,1.29511,3920.59,113.63,2.01,1.84,-81.2,-0.428,18.99,19.6,02a60308o0926o
13,60308.621777,22.756,6.75,3,19,o,0,1.09,204.41945,1.29511,3910.3,10319.67,2.16,2.06,-34.0,-0.425,18.99,19.66,02a60308o0931o
14,60308.62268,20.109,0.607,33,20,o,0,0.83,204.41945,1.29511,3938.8,151.79,2.04,1.91,-79.8,-0.441,18.96,19.61,02a60308o0933o
15,60308.624939,-20.02,0.55,-36,20,o,0,1.07,204.41945,1.29511,3925.76,10358.8,2.1,2.06,-40.6,-0.41,19.01,19.66,02a60308o0938o
16,60308.628557,0.0,20.679,0,19,o,0,0.82,204.41945,1.29511,3878.17,72.73,2.08,1.94,-82.8,-0.427,18.95,19.62,02a60308o0946o
17,60308.630369,20.858,1.226,16,20,o,0,1.21,204.41945,1.29511,3865.81,10280.17,2.17,2.12,8.2,-0.409,18.99,19.67,02a60308o0950o
