,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59580.606076,-22.065,2.714,-5,15,o,0,0.89,198.65305,-10.42746,7714.17,5228.77,2.87,2.77,-64.8,-0.47,19.2,20.57,01a59580o0494o
1,59580.60976,22.08,2.52,5,14,o,0,1.51,198.65305,-10.42746,7697.93,5191.18,3.02,2.97,30.7,-0.45,19.15,20.59,01a59580o0502o
2,59580.617136,-20.044,0.411,-35,14,o,0,1.1,198.65305,-10.42746,7757.69,5264.18,2.86,2.82,-72.3,-0.464,19.22,20.6,01a59580o0518o
3,59580.627749,-21.982,2.4,-6,14,o,0,1.22,198.65305,-10.42746,7779.73,5146.83,2.91,2.79,-68.8,-0.466,19.24,20.59,01a59580o0541o
4,59584.571684,-20.642,0.737,-20,15,o,0,1.19,198.65305,-10.42746,9824.81,1686.33,2.98,2.62,-60.8,-0.491,19.2,20.63,01a59584o0780o
5,59584.575362,-21.592,1.842,-8,15,o,0,1.26,198.65305,-10.42746,9805.48,1646.49,3.08,2.77,-60.6,-0.501,19.17,20.64,01a59584o0788o
6,59584.583651,-19.714,0.292,-47,14,o,0,1.29,198.65305,-10.42746,9865.56,1719.98,3.0,2.66,-59.8,-0.496,19.22,20.68,01a59584o0806o
7,59584.593797,-20.863,0.884,-16,14,o,0,1.45,198.65305,-10.42746,9889.08,1601.69,3.26,2.99,-58.3,-0.486,19.14,20.7,01a59584o0828o
8,59586.584163,-22.798,4.0,-3,11,c,0,1.83,198.65305,-10.42746,8947.56,646.64,2.48,2.14,-60.8,-0.421,19.53,21.4,02a59586o0804c
9,59586.587825,20.808,0.678,17,12,c,0,1.51,198.65305,-10.42746,8966.24,685.97,2.47,2.14,-60.0,-0.42,19.54,21.42,02a59586o0812c
10,59586.59103,20.49,0.554,23,13,c,0,1.44,198.65305,-10.42746,8907.84,607.37,2.42,2.11,-61.6,-0.423,19.55,21.42,02a59586o0819c
11,59586.603421,-21.176,0.943,-12,12,c,0,0.96,198.65305,-10.42746,8886.56,724.49,2.44,2.15,-60.4,-0.419,19.58,21.43,02a59586o0846c
12,59588.577928,-21.078,1.161,-14,16,o,0,1.12,198.65305,-10.42746,9829.12,1680.53,3.05,2.83,-54.2,-0.502,19.22,20.78,01a59588o0829o
13,59588.580702,23.08,7.4,2,16,o,0,1.09,198.65305,-10.42746,9808.75,1639.12,3.04,2.76,-58.0,-0.5,19.22,20.77,01a59588o0835o
14,59588.588104,-21.169,1.175,-12,14,o,0,1.02,198.65305,-10.42746,9869.79,1713.77,2.85,2.67,-55.2,-0.504,19.3,20.76,01a59588o0851o
15,59588.601362,-22.043,2.571,-6,14,o,0,1.15,198.65305,-10.42746,9892.2,1592.7,2.91,2.71,-59.2,-0.502,19.29,20.8,01a59588o0879o
16,59592.608902,-20.821,0.868,-17,15,o,0,1.18,198.65305,-10.42746,9949.67,3609.51,3.21,2.97,-64.9,-0.453,19.25,20.76,01a59592o0877o
17,59592.614358,21.571,1.737,8,15,o,0,1.14,198.65305,-10.42746,9932.28,3568.59,3.22,2.97,-61.4,-0.456,19.23,20.79,01a59592o0888o
18,59592.622659,-20.12,0.391,-32,13,o,0,1.52,198.65305,-10.42746,9993.28,3642.39,3.39,3.1,-62.9,-0.444,19.2,20.82,01a59592o0906o
19,59592.627727,24.685,30.5,0,15,o,0,1.16,198.65305,-10.42746,10014.62,3524.79,3.37,3.1,-61.1,-0.444,19.19,20.85,01a59592o0917o
20,59595.054707,-20.152,0.642,-32,20,o,0,1.65,198.65305,-10.42746,2024.99,1763.98,3.21,2.18,-87.3,-0.38,18.78,19.78,03a59595o0019o
21,59595.057987,20.346,0.723,26,19,o,0,1.31,198.65305,-10.42746,2001.94,1746.88,3.17,2.15,-87.6,-0.385,18.81,19.82,03a59595o0026o
22,59595.064073,-20.636,1.03,-20,21,o,0,1.11,198.65305,-10.42746,2051.71,1864.59,3.08,2.22,-85.4,-0.382,18.83,19.89,03a59595o0039o
23,59595.078237,20.617,0.84,21,17,o,0,1.04,198.65305,-10.42746,2054.85,1834.25,3.15,2.08,-86.5,-0.382,19.0,20.23,03a59595o0069o
24,59596.556253,-19.888,0.682,-40,27,o,0,1.47,198.65305,-10.42746,9940.46,3624.08,3.01,2.76,-65.0,-0.486,18.57,19.31,01a59596o0785o
25,59596.559025,-20.815,1.632,-17,28,o,0,0.99,198.65305,-10.42746,9920.63,3583.85,2.96,2.68,-63.5,-0.5,18.59,19.33,01a59596o0791o
26,59596.564555,20.475,1.098,23,26,o,0,1.18,198.65305,-10.42746,9982.6,3658.17,2.91,2.68,-60.2,-0.494,18.67,19.35,01a59596o0803o
27,59596.570541,-20.184,0.936,-31,29,o,0,1.07,198.65305,-10.42746,10003.62,3540.38,2.91,2.77,-58.3,-0.483,18.62,19.38,01a59596o0816o
28,59599.07864,-20.597,1.0,-21,21,o,0,1.42,198.65305,-10.42746,5831.71,5396.77,2.15,1.91,-79.9,-0.462,18.72,19.39,03a59599o0562o
29,59599.088571,20.127,0.796,32,26,o,0,1.1,198.65305,-10.42746,5858.36,5281.1,2.64,2.12,-2.9,-0.398,18.61,19.4,03a59599o0582o
30,59600.596076,-20.264,0.887,-28,25,o,0,1.05,198.65305,-10.42746,9877.51,9932.59,3.26,3.2,46.4,-0.383,18.63,19.53,01a59600o0870o
31,59600.59884,-20.241,0.874,-29,25,o,0,1.1,198.65305,-10.42746,9858.09,9893.67,3.05,2.92,61.1,-0.418,18.74,19.54,01a59600o0876o
32,59600.601621,21.07,1.714,14,23,o,0,1.18,198.65305,-10.42746,9920.94,9969.74,3.15,3.04,24.5,-0.399,18.71,19.55,01a59600o0882o
33,59600.613195,-20.34,0.836,-26,22,o,0,1.22,198.65305,-10.42746,9943.9,9850.33,3.12,2.95,57.1,-0.404,18.73,19.59,01a59600o0907o
34,59605.61049,-21.347,1.706,-10,18,o,0,0.9,198.65305,-10.42746,9887.23,9923.5,3.07,2.97,51.9,-0.403,19.11,20.32,01a59605o0878o
