,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59590.632288,-20.137,0.451,-32,14,o,0,1.28,247.42479,40.33494,7039.68,8580.29,3.48,3.28,48.2,-0.397,19.16,20.98,01a59590o0933o
1,59590.636004,-20.344,0.526,-26,14,o,0,1.09,247.42479,40.33494,7021.47,8542.09,3.23,3.01,40.1,-0.416,19.25,21.0,01a59590o0941o
2,59590.655607,20.986,0.929,15,14,o,0,1.16,247.42479,40.33494,7091.97,8613.09,3.06,2.92,50.1,-0.429,19.3,20.94,01a59590o0983o
3,59590.666892,20.031,0.862,35,30,o,0,1.16,247.42479,40.33494,7114.01,8493.29,3.01,2.96,65.3,-0.455,18.61,19.48,01a59590o1007o
4,59592.648773,20.933,0.714,15,11,c,0,1.19,247.42479,40.33494,1752.42,3999.07,2.99,2.84,41.1,-0.392,19.28,21.53,02a59592o0904c
5,59592.656584,-19.896,0.712,-40,28,c,0,0.98,247.42479,40.33494,1771.03,4035.69,3.43,3.25,28.1,-0.399,18.32,21.58,02a59592o0920c
6,59592.660951,0.0,21.076,0,14,c,0,1.19,247.42479,40.33494,1713.56,3956.17,3.41,3.24,43.5,-0.367,19.15,21.38,02a59592o0929c
7,59592.668185,20.595,0.691,21,14,c,0,1.3,247.42479,40.33494,1694.09,4072.47,2.97,2.86,45.8,-0.394,18.95,20.59,02a59592o0944c
8,59598.622377,20.725,1.432,19,27,o,0,1.08,247.42479,40.33494,7763.26,318.01,2.96,2.83,-57.5,-0.503,18.58,19.42,01a59598o0920o
9,59598.627534,20.512,1.026,23,23,o,0,1.39,247.42479,40.33494,7743.93,274.72,2.85,2.73,-59.3,-0.515,18.66,19.46,01a59598o0931o
10,59598.630783,19.648,0.526,50,26,o,0,0.92,247.42479,40.33494,7806.89,356.08,2.88,2.78,-65.2,-0.509,18.66,19.48,01a59598o0938o
11,59598.650808,-22.045,4.68,-6,26,o,0,1.1,247.42479,40.33494,7829.47,231.14,3.08,2.93,-53.0,-0.498,18.62,19.57,01a59598o0981o
12,59598.662996,20.508,1.105,23,25,o,0,1.07,247.42479,40.33494,10224.51,10492.32,3.22,2.97,68.5,-0.409,18.65,19.46,01a59598o1007o
13,59605.650704,-22.724,4.5,-3,13,o,0,1.1,247.42479,40.33494,5619.81,8491.35,2.23,2.14,40.8,-0.438,19.47,20.59,02a59605o0967o
14,59605.655947,20.464,0.593,24,14,o,0,1.1,247.42479,40.33494,5647.67,8532.15,2.3,2.13,35.1,-0.432,19.36,20.5,02a59605o0978o
15,59605.660999,21.608,1.522,8,13,o,0,0.98,247.42479,40.33494,5588.49,8456.2,2.26,2.07,40.0,-0.431,19.46,20.6,02a59605o0989o
