,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58351.640314,19.573,1.523,54,82,o,0,1.02,34.45296,35.80809,2030.6,6603.6,2.32,2.18,-40.7,-0.462,17.59,17.63,02a58351o0821o
1,58361.594722,20.969,1.378,15,20,o,0,1.22,34.45296,35.80809,6451.63,2815.99,3.25,2.89,-84.1,-0.43,18.84,19.97,01a58361o0734o
2,58361.612719,20.448,0.729,24,18,o,0,1.68,34.45296,35.80809,6485.42,2851.35,3.27,2.9,-89.3,-0.426,18.81,19.94,01a58361o0768o
3,58361.625008,20.378,0.701,26,18,o,0,1.7,34.45296,35.80809,6420.61,2773.99,3.26,2.86,-86.6,-0.437,18.78,19.92,01a58361o0787o
4,58361.638165,19.712,0.693,47,33,o,0,1.26,34.45296,35.80809,6407.45,2889.71,3.45,3.01,-87.7,-0.426,18.24,19.11,01a58361o0808o
5,58363.634221,-20.176,1.124,-31,35,o,0,0.94,34.45296,35.80809,3262.95,6807.36,2.21,1.97,-51.8,-0.452,18.49,19.27,02a58363o0230o
6,58363.636797,19.721,0.921,47,43,o,0,1.33,34.45296,35.80809,3230.62,6769.92,2.19,1.95,-61.9,-0.475,18.26,19.04,02a58363o0234o
7,58365.591194,20.658,0.612,20,12,o,0,1.83,34.45296,35.80809,7078.74,2387.62,3.08,2.86,-77.5,-0.431,19.38,21.07,01a58365o0620o
8,58365.601857,21.04,0.843,14,12,o,0,2.21,34.45296,35.80809,7111.14,2423.15,3.18,2.84,-82.0,-0.438,19.38,21.08,01a58365o0641o
9,58365.624757,21.793,1.568,7,11,o,0,2.84,34.45296,35.80809,7049.95,2345.56,3.05,2.78,-81.6,-0.442,19.34,20.97,01a58365o0680o
10,58365.638404,-19.909,0.714,-40,28,o,0,1.36,34.45296,35.80809,7036.64,2461.09,3.2,2.92,-84.6,-0.439,18.5,19.41,01a58365o0701o
11,58367.600031,-21.975,2.153,-6,13,o,0,0.97,34.45296,35.80809,4609.08,6567.04,2.07,2.04,-42.5,-0.474,19.69,21.08,02a58367o0764o
12,58367.610023,20.793,0.509,18,9,o,0,1.91,34.45296,35.80809,4589.65,6526.34,2.08,2.06,-38.4,-0.471,19.64,21.05,02a58367o0784o
13,58367.628169,-21.546,1.433,-9,12,o,0,1.03,34.45296,35.80809,4645.46,6602.4,2.05,1.99,14.3,-0.476,19.69,21.11,02a58367o0816o
14,58367.641015,-22.583,5.32,-3,18,o,0,1.34,34.45296,35.80809,4657.97,6485.55,2.42,2.38,64.6,-0.465,18.99,19.92,02a58367o0837o
15,58369.590673,-21.197,1.062,-12,13,o,0,1.61,34.45296,35.80809,5013.03,3963.57,3.05,2.8,-85.0,-0.445,19.33,21.1,01a58369o0597o
16,58369.601759,22.454,3.25,4,12,o,0,1.38,34.45296,35.80809,5046.24,4000.28,3.09,2.83,-83.9,-0.444,19.35,21.2,01a58369o0618o
17,58369.613272,-21.093,1.0,-13,13,o,0,1.38,34.45296,35.80809,4982.34,3923.56,3.14,2.83,-89.5,-0.438,19.32,21.13,01a58369o0639o
18,58369.631142,20.435,0.571,24,14,o,0,1.8,34.45296,35.80809,4970.62,4037.54,3.16,2.81,-86.5,-0.439,19.23,20.81,01a58369o0667o
19,58371.588721,21.126,0.926,13,12,o,0,1.45,34.45296,35.80809,3360.18,7912.53,2.18,2.07,-29.5,-0.464,19.63,20.9,02a58371o0750o
20,58371.598691,18.582,0.196,134,26,o,0,11.8,34.45296,35.80809,3341.39,7871.25,2.12,1.96,-45.8,-0.467,19.69,20.96,02a58371o0770o
21,58371.619721,-25.617,64.5,0,13,o,0,0.89,34.45296,35.80809,3381.7,7947.67,2.15,2.05,-27.7,-0.464,19.59,20.88,02a58371o0810o
