,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59878.341539,-23.676,6.818,-1,8,c,0,0.91,96.45025,-37.77429,3633.07,7593.47,2.44,1.96,-81.2,-0.37,19.68,21.51,04a59878o0756c
1,59878.355154,23.751,7.364,1,8,c,0,1.01,96.45025,-37.77429,3629.01,7555.16,2.34,1.88,-81.6,-0.381,19.69,21.5,04a59878o0780c
2,59878.358121,-22.484,2.147,-4,8,c,0,1.28,96.45025,-37.77429,3692.86,7633.01,2.4,1.91,-80.7,-0.386,19.67,21.47,04a59878o0786c
3,59878.36557,-21.626,1.043,-8,8,c,0,1.09,96.45025,-37.77429,7085.25,3137.87,2.37,2.08,-22.8,-0.381,19.56,21.22,04a59878o0798c
4,59878.373951,-21.085,1.509,-13,20,c,0,0.8,96.45025,-37.77429,7123.95,3070.89,2.44,2.15,-20.2,-0.364,19.04,19.95,04a59878o0816c
5,59880.12514,-21.503,1.732,-9,16,c,0,0.71,96.45025,-37.77429,3586.35,7582.78,2.82,2.48,-82.3,-0.333,19.1,20.95,04a59880o0296c
6,59880.128388,20.652,0.619,20,12,c,0,1.08,96.45025,-37.77429,3563.95,7544.84,2.67,2.42,-85.8,-0.35,19.18,20.99,04a59880o0303c
7,59880.133864,-20.629,0.656,-20,13,c,0,1.23,96.45025,-37.77429,3619.37,7622.31,2.74,2.56,-88.3,-0.358,19.17,21.06,04a59880o0315c
8,59880.143804,20.881,0.653,16,10,c,0,1.36,96.45025,-37.77429,3633.27,7505.94,2.49,2.22,-81.1,-0.363,19.31,21.18,04a59880o0337c
9,59881.293518,-21.258,0.821,-11,9,c,0,0.87,96.45025,-37.77429,4507.24,1501.41,2.13,1.98,21.8,-0.414,19.73,21.57,04a59881o0640c
10,59881.311613,-23.583,6.75,-1,9,c,0,1.35,96.45025,-37.77429,4503.46,1462.06,2.22,2.04,26.7,-0.405,19.72,21.5,04a59881o0675c
11,59881.318541,-22.343,1.8,-4,8,c,0,0.95,96.45025,-37.77429,4567.72,1540.59,2.15,1.96,28.5,-0.415,19.75,21.52,04a59881o0690c
12,59881.321699,20.674,0.472,20,9,c,0,1.13,96.45025,-37.77429,4588.38,1423.82,2.18,2.02,34.9,-0.409,19.74,21.49,04a59881o0697c
13,59881.922376,20.899,1.061,16,17,o,0,0.63,96.45025,-37.77429,761.25,5426.89,2.7,2.29,-67.0,-0.403,19.33,20.6,03a59882o0390o
14,59881.924178,20.741,0.721,18,13,o,0,0.93,96.45025,-37.77429,742.68,5385.47,2.66,2.21,-67.0,-0.398,19.35,20.57,03a59882o0394o
15,59881.950905,21.681,1.362,8,10,o,0,1.9,96.45025,-37.77429,799.48,5457.23,2.47,2.08,-63.5,-0.422,19.44,20.74,03a59882o0452o
16,59881.962671,20.629,0.667,20,14,o,0,0.98,96.45025,-37.77429,823.09,5338.77,2.68,2.24,-70.1,-0.402,19.42,20.78,03a59882o0478o
17,59882.281767,21.279,0.723,11,8,c,0,0.87,96.45025,-37.77429,4501.95,1499.84,2.17,2.04,27.9,-0.409,19.79,21.77,04a59882o0602c
