,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60261.092211,23.674,8.75,1,11,o,0,1.23,46.08137,-11.90387,7892.44,5228.26,2.46,2.2,-20.1,-0.424,19.21,20.71,04a60261o0131o
1,60261.094012,20.763,0.554,18,10,o,0,1.93,46.08137,-11.90387,7872.78,5190.01,2.32,2.04,-16.5,-0.441,19.3,20.68,04a60261o0135o
2,60261.097194,20.812,0.664,17,11,o,0,1.51,46.08137,-11.90387,7930.82,5267.13,2.32,2.08,-10.5,-0.451,19.35,20.69,04a60261o0142o
3,60261.131989,20.746,0.672,18,12,o,0,1.39,46.08137,-11.90387,7959.5,5153.0,2.36,2.06,-17.4,-0.44,19.34,20.73,04a60261o0216o
4,60264.182327,20.575,0.557,21,12,o,0,1.1,46.08137,-11.90387,4948.84,3849.36,2.03,1.91,-29.3,-0.46,19.31,20.48,04a60264o0330o
5,60264.21535,-21.85,1.672,-7,11,o,0,0.98,46.08137,-11.90387,4982.88,3854.8,1.99,1.83,-31.4,-0.456,19.4,20.68,04a60264o0401o
6,60264.218526,21.895,1.6,6,10,o,0,1.6,46.08137,-11.90387,4924.0,3774.75,2.0,1.87,-38.8,-0.454,19.41,20.7,04a60264o0408o
7,60264.22442,21.475,1.356,9,13,o,0,0.98,46.08137,-11.90387,4904.97,3886.4,2.01,1.89,-36.6,-0.45,19.38,20.66,04a60264o0421o
8,60265.952854,20.736,0.492,18,9,c,0,1.05,46.08137,-11.90387,4620.36,10119.53,2.71,2.3,-42.4,-0.376,19.73,21.71,03a60266o0380c
9,60265.977265,-17.789,0.031,-278,9,c,0,14.1,46.08137,-11.90387,4639.39,10157.55,2.79,2.45,-45.8,-0.374,19.66,21.62,03a60266o0430c
10,60266.002278,-22.467,2.81,-4,10,c,0,0.85,46.08137,-11.90387,4588.47,10075.75,2.82,2.54,-46.8,-0.367,19.58,21.45,03a60266o0483c
11,60266.013414,22.649,3.375,3,11,c,0,1.12,46.08137,-11.90387,4567.78,10194.09,3.07,2.61,-36.1,-0.353,19.47,21.39,03a60266o0507c
12,60267.190952,-20.988,0.722,-15,10,o,0,1.84,46.08137,-11.90387,4828.09,10126.19,2.38,1.99,-66.4,-0.456,19.41,20.88,04a60267o0415o
13,60267.195505,22.793,4.947,3,14,o,0,1.45,46.08137,-11.90387,4849.82,10161.73,2.29,1.94,-66.8,-0.466,19.48,20.93,04a60267o0425o
14,60267.214574,-20.999,0.774,-14,11,o,0,1.1,46.08137,-11.90387,4798.5,10066.14,2.54,1.99,-70.7,-0.433,19.44,20.92,04a60267o0465o
15,60267.22098,-21.146,0.909,-13,12,o,0,1.31,46.08137,-11.90387,4779.53,10179.38,2.49,2.0,-69.7,-0.453,19.39,20.91,04a60267o0479o
16,60270.099939,-20.304,0.599,-27,16,o,0,1.73,46.08137,-11.90387,165.9,2687.0,2.73,2.02,48.0,-0.382,18.97,19.9,04a60270o0138o
