,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60208.379083,-21.362,1.574,-10,16,o,0,1.33,134.64403,-34.70788,8098.02,1493.22,2.78,2.57,-17.5,-0.35,18.94,20.46,04a60208o0802o
1,60208.383226,-20.652,0.747,-20,15,o,0,1.61,134.64403,-34.70788,8077.28,1455.57,2.9,2.6,-23.3,-0.351,18.93,20.38,04a60208o0811o
2,60208.39073,-20.788,1.08,-18,19,o,0,1.05,134.64403,-34.70788,8132.13,1534.9,2.91,2.59,-24.5,-0.347,18.89,20.31,04a60208o0827o
3,60208.399962,22.9,11.583,2,29,o,0,1.29,134.64403,-34.70788,8150.24,1418.62,2.98,2.68,-24.7,-0.328,18.32,19.07,04a60208o0847o
4,60211.373031,-22.02,2.475,-6,14,o,0,2.21,134.64403,-34.70788,4304.59,1719.78,2.34,2.17,45.9,-0.404,19.07,20.44,04a60211o0806o
5,60211.378134,-21.318,1.37,-11,15,o,0,1.31,134.64403,-34.70788,4284.86,1681.28,2.26,2.09,55.1,-0.422,19.15,20.49,04a60211o0817o
6,60211.396506,20.411,0.826,25,20,o,0,1.64,134.64403,-34.70788,4338.51,1762.84,2.06,1.94,48.8,-0.439,18.76,19.55,04a60211o0856o
7,60211.401158,20.949,2.467,15,37,o,0,1.01,134.64403,-34.70788,4356.61,1646.91,2.05,1.93,48.3,-0.428,18.1,18.47,04a60211o0866o
8,60214.358884,21.21,2.3,12,27,o,0,1.16,134.64403,-34.70788,2354.59,3247.32,2.16,1.94,50.7,-0.403,18.62,19.35,04a60214o0813o
9,60214.380367,-19.537,0.372,-56,21,o,0,1.13,134.64403,-34.70788,2329.12,3212.47,2.29,2.07,54.1,-0.391,18.79,19.76,04a60214o0859o
10,60214.393814,-21.31,2.513,-11,27,o,0,1.63,134.64403,-34.70788,2386.01,3293.5,2.41,2.14,48.2,-0.366,18.43,19.27,04a60214o0887o
11,60214.396209,19.63,0.602,51,31,o,0,10.47,134.64403,-34.70788,2403.05,3177.92,2.27,2.08,54.1,-0.391,18.25,18.74,04a60214o0892o
12,60226.362721,-20.843,1.04,-17,17,o,0,1.19,134.64403,-34.70788,231.44,1341.01,2.55,1.69,39.8,-0.486,19.22,20.48,04a60226o0803o
13,60226.363635,20.424,0.667,25,16,o,0,2.45,134.64403,-34.70788,9998.3,1345.04,2.59,2.1,-29.2,-0.41,19.19,20.39,04a60226o0805o
14,60226.366838,20.784,1.017,18,18,o,0,1.59,134.64403,-34.70788,213.0,1301.16,2.47,1.69,37.9,-0.501,19.19,20.48,04a60226o0812o
15,60226.367757,-22.192,3.893,-5,19,o,0,1.21,134.64403,-34.70788,9979.83,1307.39,2.58,2.16,-29.7,-0.412,19.19,20.38,04a60226o0814o
16,60226.372844,-20.725,1.018,-19,19,o,0,1.59,134.64403,-34.70788,10036.62,1385.08,2.54,2.13,-28.4,-0.414,19.17,20.33,04a60226o0825o
17,60226.374223,-20.65,0.809,-20,16,o,0,0.95,134.64403,-34.70788,272.79,1382.89,2.47,1.72,37.9,-0.489,19.17,20.38,04a60226o0828o
18,60226.378818,21.435,1.786,10,17,o,0,1.7,134.64403,-34.70788,10057.63,1267.49,2.61,2.15,-28.6,-0.401,19.02,20.06,04a60226o0838o
19,60226.379268,-21.107,1.528,-13,20,o,0,1.36,134.64403,-34.70788,290.92,1266.62,2.49,1.71,39.3,-0.485,19.04,20.13,04a60226o0839o
20,60226.387199,-20.503,1.854,-23,42,o,0,1.1,134.64403,-34.70788,10017.71,1330.45,2.75,2.31,-29.5,-0.375,18.22,18.62,04a60226o0856o
21,60226.38765,-20.435,1.791,-24,44,o,0,1.34,134.64403,-34.70788,252.91,1325.25,2.46,1.79,37.5,-0.511,18.26,18.7,04a60226o0857o
22,60229.359952,-23.56,10.364,-1,14,o,0,1.02,134.64403,-34.70788,2175.07,5378.98,2.23,2.08,-87.6,-0.393,19.28,20.74,04a60229o0808o
23,60229.363693,20.636,0.579,20,12,o,0,4.4,134.64403,-34.70788,2155.48,5340.56,2.26,2.05,85.9,-0.391,19.28,20.73,04a60229o0816o
24,60229.366958,-22.092,2.37,-5,12,o,0,1.68,134.64403,-34.70788,2213.51,5419.96,2.19,1.95,85.0,-0.398,19.28,20.7,04a60229o0823o
25,60229.373042,-20.322,0.509,-27,14,o,0,2.89,134.64403,-34.70788,2232.4,5305.47,2.22,2.03,88.0,-0.393,19.25,20.54,04a60229o0836o
26,60229.381342,21.815,3.197,7,22,o,0,1.16,134.64403,-34.70788,2196.13,5363.76,2.18,1.96,85.0,-0.38,18.8,19.59,04a60229o0854o
27,60232.350128,0.0,20.349,0,26,o,0,0.91,134.64403,-34.70788,414.26,3304.42,2.32,1.93,43.5,-0.389,18.56,19.83,04a60232o0780o
28,60232.350579,22.957,11.556,2,28,o,0,1.1,134.64403,-34.70788,10154.46,3290.08,2.58,2.15,-22.9,-0.389,18.53,19.74,04a60232o0781o
29,60232.359998,-19.791,1.828,-44,80,o,0,1.0,134.64403,-34.70788,395.77,3265.39,2.37,2.05,47.8,-0.371,17.35,18.63,04a60232o0799o
30,60232.360448,-20.512,3.565,-23,81,o,0,2.09,134.64403,-34.70788,10133.97,3253.94,2.8,2.47,-26.6,-0.355,17.22,18.48,04a60232o0800o
31,60232.36368,19.928,3.344,39,130,o,0,1.46,134.64403,-34.70788,454.11,3345.66,2.33,1.94,43.8,-0.378,16.86,18.02,04a60232o0807o
32,60232.364131,18.132,0.631,203,128,o,0,1.57,134.64403,-34.70788,10191.4,3330.71,2.67,2.26,-23.6,-0.385,16.74,17.84,04a60232o0808o
33,60237.094858,19.795,0.317,44,14,o,0,1.52,134.64403,-34.70788,6214.92,1615.01,2.27,2.11,-49.6,-0.447,19.24,20.36,03a60237o0705o
34,60237.099086,19.92,0.415,39,16,o,0,1.22,134.64403,-34.70788,6199.18,1573.94,2.3,2.13,-42.3,-0.462,19.26,20.38,03a60237o0714o
35,60237.106129,19.804,0.356,44,16,o,0,1.13,134.64403,-34.70788,6253.95,1654.34,2.27,2.12,-43.5,-0.454,19.26,20.36,03a60237o0729o
36,60237.114614,19.583,0.318,53,17,o,0,1.37,134.64403,-34.70788,6278.31,1537.67,2.23,2.06,-48.2,-0.458,19.12,20.05,03a60237o0744o
37,60241.335057,19.252,0.206,72,15,o,0,1.32,134.64403,-34.70788,2151.28,1309.98,2.61,2.48,39.1,-0.398,18.98,20.54,04a60241o0714o
38,60241.338311,19.353,0.23,66,15,o,0,1.84,134.64403,-34.70788,2132.81,1271.0,2.57,2.31,34.6,-0.416,19.1,20.56,04a60241o0721o
39,60241.346145,19.193,0.225,76,17,o,0,1.19,134.64403,-34.70788,2191.62,1351.51,2.75,2.46,42.8,-0.398,19.01,20.66,04a60241o0738o
40,60241.36397,19.485,0.273,58,16,o,0,0.96,134.64403,-34.70788,2214.44,1236.96,2.38,2.05,44.5,-0.422,19.19,20.59,04a60241o0776o
41,60244.347235,18.751,0.235,115,27,o,0,1.24,134.64403,-34.70788,8183.35,5581.81,2.59,2.39,-35.9,-0.391,18.57,19.39,04a60244o0758o
42,60244.351407,18.776,0.224,112,25,o,0,1.25,134.64403,-34.70788,8164.94,5543.93,2.81,2.6,-38.9,-0.384,18.52,19.49,04a60244o0767o
43,60244.358838,19.616,0.463,52,24,o,0,1.04,134.64403,-34.70788,8223.01,5621.1,2.65,2.42,-46.6,-0.392,18.69,19.63,04a60244o0783o
44,60244.370046,19.236,0.32,73,24,o,0,1.38,134.64403,-34.70788,8247.67,5506.96,2.52,2.31,-39.2,-0.386,18.64,19.43,04a60244o0807o
45,60244.372843,18.981,0.296,93,27,o,0,1.53,134.64403,-34.70788,8207.89,5566.46,2.56,2.31,-31.0,-0.381,18.47,19.15,04a60244o0813o
46,60247.356212,17.229,2.835,466,1322,o,0,1.15,134.64403,-34.70788,2046.25,7518.24,2.3,1.98,-72.2,-0.418,14.43,14.3,04a60247o0767o
47,60247.358502,-16.914,1.628,-623,1014,o,0,1.55,134.64403,-34.70788,2028.09,7479.7,2.25,1.94,-74.7,-0.408,14.52,14.35,04a60247o0772o
48,60247.361345,-14.111,0.742,-8232,6105,o,0,0.92,134.64403,-34.70788,2087.68,7557.75,2.28,1.95,-71.0,-0.419,12.55,12.38,04a60247o0778o
49,60247.363344,13.183,1.06,19348,20516,o,0,2.3,134.64403,-34.70788,2107.1,7442.12,2.3,1.95,-74.1,-0.45,11.23,11.01,04a60247o0782o
50,60249.071581,19.575,1.308,54,70,o,0,1.06,134.64403,-34.70788,4377.33,3604.26,2.28,2.01,-54.0,-0.416,17.36,17.58,03a60249o0644o
51,60249.095235,18.423,0.222,155,34,o,0,1.2,134.64403,-34.70788,4364.17,3563.78,2.12,1.94,-58.4,-0.467,18.37,18.7,03a60249o0691o
52,60249.098458,18.388,0.25,160,40,o,0,0.8,134.64403,-34.70788,4420.08,3642.8,2.1,1.95,-54.9,-0.457,18.32,18.65,03a60249o0698o
53,60249.101685,18.445,0.386,152,59,o,0,1.34,134.64403,-34.70788,4442.42,3527.7,2.13,1.98,-57.6,-0.457,17.6,18.27,03a60249o0705o
54,60253.330659,18.286,0.091,176,16,o,0,1.72,134.64403,-34.70788,4118.02,5317.76,2.18,1.92,-83.3,-0.407,19.14,20.23,04a60253o0628o
55,60253.354624,18.308,0.087,172,15,o,0,2.07,134.64403,-34.70788,4166.54,5360.2,2.18,2.0,-73.1,-0.408,19.11,20.25,04a60253o0675o
56,60253.360115,18.456,0.094,150,14,o,0,2.47,134.64403,-34.70788,4187.96,5244.51,2.2,1.94,-84.8,-0.411,19.01,20.0,04a60253o0687o
57,60256.323225,18.266,0.074,179,13,o,0,1.71,134.64403,-34.70788,229.33,5436.7,2.2,1.91,66.3,-0.392,19.4,20.68,04a60256o0642o
58,60256.326526,18.192,0.071,192,14,o,0,1.54,134.64403,-34.70788,210.99,5397.43,2.17,1.9,64.3,-0.39,19.37,20.67,04a60256o0649o
59,60256.333945,18.273,0.076,178,14,o,0,3.4,134.64403,-34.70788,272.14,5477.76,2.18,1.93,65.4,-0.387,19.39,20.67,04a60256o0663o
60,60256.336731,17.832,0.085,268,23,o,0,1.33,134.64403,-34.70788,10128.94,5436.03,2.25,2.09,-28.8,-0.489,19.36,20.61,04a60256o0669o
61,60256.34185,17.984,0.081,232,19,o,0,1.77,134.64403,-34.70788,10108.59,5398.86,2.35,2.13,-21.8,-0.48,19.32,20.55,04a60256o0680o
62,60256.347502,18.151,0.071,199,14,o,0,1.61,134.64403,-34.70788,297.03,5362.95,2.21,1.92,69.7,-0.389,19.35,20.57,04a60256o0692o
63,60256.351677,17.888,0.085,254,22,o,0,2.43,134.64403,-34.70788,10191.26,5359.43,2.32,2.04,-21.8,-0.469,19.33,20.46,04a60256o0701o
64,60256.361162,18.31,0.099,172,17,o,0,1.9,134.64403,-34.70788,267.53,5420.28,2.22,1.95,69.3,-0.385,19.04,19.93,04a60256o0719o
65,60256.361619,17.984,0.105,232,24,o,0,2.03,134.64403,-34.70788,10158.55,5420.53,2.36,1.99,-15.6,-0.453,18.95,19.81,04a60256o0720o
66,60258.06979,18.661,0.082,125,10,c,0,1.27,134.64403,-34.70788,8118.44,1531.84,2.4,2.18,-50.1,-0.41,19.68,21.52,03a60258o0622c
67,60258.072619,18.566,0.064,136,9,c,0,1.78,134.64403,-34.70788,8100.85,1493.71,2.42,2.17,-52.7,-0.411,19.69,21.53,03a60258o0628c
68,60258.075381,18.557,0.076,137,10,c,0,1.12,134.64403,-34.70788,8157.34,1570.76,2.41,2.23,-49.3,-0.416,19.69,21.48,03a60258o0634c
69,60258.091175,18.685,0.085,122,10,c,0,1.47,134.64403,-34.70788,8184.11,1454.08,2.36,2.17,-48.2,-0.417,19.66,21.38,03a60258o0666c
70,60259.336181,18.088,0.062,211,13,o,0,2.35,134.64403,-34.70788,8102.49,1514.62,2.64,2.39,-24.3,-0.373,19.3,20.85,04a60259o0650o
71,60259.340378,18.035,0.064,222,14,o,0,1.4,134.64403,-34.70788,8084.63,1476.37,2.63,2.38,-24.3,-0.377,19.25,20.83,04a60259o0659o
72,60259.346836,18.188,0.075,193,14,o,0,1.76,134.64403,-34.70788,8144.86,1553.79,2.91,2.6,-21.3,-0.348,19.17,20.84,04a60259o0673o
73,60259.352547,18.143,0.072,201,14,o,0,1.69,134.64403,-34.70788,8167.46,1436.95,2.65,2.32,-27.1,-0.371,19.26,20.65,04a60259o0685o
74,60261.065261,18.647,0.08,126,10,c,0,1.43,134.64403,-34.70788,4337.7,1663.69,2.47,2.23,-58.7,-0.402,19.61,21.5,03a60261o0594c
75,60261.06898,18.453,0.067,151,10,c,0,1.67,134.64403,-34.70788,4321.42,1623.5,2.51,2.26,-61.0,-0.405,19.59,21.52,03a60261o0600c
76,60261.074063,18.548,0.079,138,11,c,0,1.31,134.64403,-34.70788,4378.17,1703.28,2.56,2.3,-61.1,-0.402,19.56,21.53,03a60261o0611c
77,60261.086055,18.42,0.069,156,11,c,0,1.5,134.64403,-34.70788,4400.91,1587.65,2.52,2.24,-53.2,-0.4,19.6,21.46,03a60261o0637c
78,60261.101267,18.764,0.108,113,12,c,0,2.22,134.64403,-34.70788,4368.92,1643.64,2.62,2.33,-58.1,-0.391,19.04,20.21,03a60261o0668c
79,60262.307664,17.781,0.055,280,16,o,0,1.63,134.64403,-34.70788,5964.91,7346.46,2.18,1.8,-72.7,-0.472,19.45,20.85,04a60262o0582o
80,60262.310856,17.805,0.055,274,15,o,0,1.58,134.64403,-34.70788,5943.45,7308.37,2.18,1.8,-70.8,-0.486,19.4,20.85,04a60262o0589o
81,60262.334416,18.021,0.072,225,16,o,0,1.7,134.64403,-34.70788,6011.96,7388.89,2.14,1.86,-65.1,-0.489,19.4,20.82,04a60262o0639o
82,60262.33962,17.897,0.066,252,17,o,0,2.87,134.64403,-34.70788,6033.48,7273.38,2.23,1.88,-67.0,-0.481,19.42,20.84,04a60262o0650o
83,60265.304998,17.827,0.062,269,17,o,0,1.34,134.64403,-34.70788,2355.87,3264.09,2.19,2.02,62.7,-0.433,19.27,20.65,04a60265o0574o
84,60265.311062,18.055,0.065,218,14,o,0,1.28,134.64403,-34.70788,2337.42,3225.84,2.14,1.9,60.0,-0.416,19.32,20.64,04a60265o0585o
85,60265.314267,17.866,0.053,259,14,o,0,1.51,134.64403,-34.70788,2397.05,3304.65,2.25,2.01,63.1,-0.405,19.31,20.68,04a60265o0592o
86,60265.323075,17.875,0.054,257,14,o,0,1.91,134.64403,-34.70788,2418.46,3189.3,2.17,1.95,58.0,-0.414,19.35,20.77,04a60265o0611o
87,60270.051249,18.371,0.059,163,10,c,0,2.38,134.64403,-34.70788,3964.79,9288.54,2.58,2.27,-41.6,-0.383,19.75,21.7,03a60270o0526c
88,60270.054486,18.327,0.055,170,9,c,0,2.45,134.64403,-34.70788,3944.71,9248.32,2.65,2.35,-41.6,-0.38,19.71,21.71,03a60270o0533c
89,60270.059688,18.234,0.058,185,11,c,0,1.4,134.64403,-34.70788,4002.22,9328.29,2.8,2.41,-36.9,-0.378,19.7,21.7,03a60270o0544c
90,60270.066182,18.284,0.059,176,10,c,0,1.24,134.64403,-34.70788,4028.33,9211.89,2.79,2.45,-35.6,-0.38,19.68,21.7,03a60270o0558c
91,60273.008566,17.86,0.084,260,22,o,0,1.46,134.64403,-34.70788,5945.8,9235.06,2.95,2.55,-46.7,-0.377,18.6,19.44,03a60273o0480o
92,60273.012314,17.847,0.099,264,26,o,0,1.29,134.64403,-34.70788,5925.0,9196.34,3.18,2.62,-38.7,-0.358,18.61,19.43,03a60273o0488o
93,60273.022198,17.774,0.076,282,21,o,0,1.14,134.64403,-34.70788,5983.98,9271.26,2.74,2.39,-42.9,-0.393,18.74,19.57,03a60273o0508o
94,60273.02783,17.843,0.082,265,22,o,0,1.22,134.64403,-34.70788,6007.54,9158.67,2.78,2.33,-40.0,-0.383,18.83,19.61,03a60273o0520o
95,60276.01568,17.997,0.111,230,26,o,0,1.36,134.64403,-34.70788,278.32,1173.89,2.45,2.14,-77.0,-0.414,18.72,19.22,03a60276o0510o
96,60276.025451,17.765,0.118,284,33,o,0,0.98,134.64403,-34.70788,262.11,1130.11,2.59,2.25,-75.6,-0.403,18.66,19.27,03a60276o0530o
97,60280.309116,17.766,0.033,284,9,o,0,3.89,134.64403,-34.70788,447.43,3312.64,2.43,1.88,43.0,-0.374,19.79,20.16,04a60280o0196o
98,60280.313246,17.781,0.033,280,9,o,0,2.71,134.64403,-34.70788,430.72,3273.61,2.52,1.92,42.3,-0.374,19.8,20.18,04a60280o0199o
99,60280.320136,17.776,0.035,282,10,o,0,1.43,134.64403,-34.70788,494.0,3353.44,2.41,1.91,41.4,-0.372,19.82,20.18,04a60280o0204o
100,60282.018663,17.733,0.057,293,17,o,0,1.71,134.64403,-34.70788,414.38,3129.42,2.46,2.14,-66.6,-0.411,19.15,20.24,03a60282o0465o
101,60283.30889,17.726,0.029,295,8,o,0,2.02,134.64403,-34.70788,455.27,3312.09,2.49,1.94,42.7,-0.369,20.01,20.65,04a60283o0193o
102,60283.311643,17.715,0.026,298,8,o,0,1.92,134.64403,-34.70788,437.91,3273.0,2.47,1.89,43.7,-0.371,20.0,20.64,04a60283o0195o
103,60283.315979,17.733,0.031,293,9,o,0,2.63,134.64403,-34.70788,10186.84,3308.1,2.99,2.23,-21.1,-0.354,20.05,20.67,04a60283o0198o
104,60283.318745,17.749,0.023,289,7,o,0,4.15,134.64403,-34.70788,501.48,3351.7,2.55,2.05,40.5,-0.37,19.94,20.65,04a60283o0200o
105,60283.321499,17.693,0.025,304,8,o,0,5.15,134.64403,-34.70788,10172.25,3269.79,2.92,2.23,-22.5,-0.348,20.01,20.6,04a60283o0202o
106,60283.327011,17.714,0.026,298,8,o,0,3.3,134.64403,-34.70788,10234.88,3346.01,2.91,2.25,-22.4,-0.345,20.0,20.64,04a60283o0206o
107,60286.304209,17.7,0.02,302,6,o,0,8.23,134.64403,-34.70788,6226.59,1642.38,2.17,2.05,-3.1,-0.409,20.1,20.78,04a60286o0227o
108,60286.306962,17.739,0.026,292,8,o,0,6.29,134.64403,-34.70788,6209.24,1603.99,2.22,2.04,-5.8,-0.413,20.14,20.78,04a60286o0229o
109,60286.314219,17.723,0.028,296,8,o,0,1.95,134.64403,-34.70788,6272.89,1680.25,2.2,2.04,-14.3,-0.419,20.13,20.8,04a60286o0234o
110,60290.309999,17.69,0.021,305,6,o,0,3.07,134.64403,-34.70788,2204.31,1316.53,2.35,1.86,37.6,-0.42,20.13,21.02,04a60290o0192o
111,60290.318285,17.693,0.023,304,7,o,0,8.48,134.64403,-34.70788,2192.48,1277.19,2.3,1.81,41.1,-0.421,20.2,21.04,04a60290o0198o
112,60290.325187,17.696,0.023,303,7,o,0,9.63,134.64403,-34.70788,2257.39,1356.37,2.3,1.86,36.7,-0.417,20.15,21.01,04a60290o0203o
113,60290.999675,17.751,0.048,288,14,o,0,1.38,134.64403,-34.70788,2192.84,1177.63,2.64,2.44,-56.0,-0.436,19.32,21.1,03a60291o0444o
114,60291.001569,17.595,0.043,333,14,o,0,1.56,134.64403,-34.70788,2175.24,1138.54,2.61,2.42,-57.9,-0.412,19.36,21.11,03a60291o0448o
115,60291.004737,17.749,0.05,289,15,o,0,1.55,134.64403,-34.70788,2232.27,1219.93,2.99,2.83,-47.7,-0.393,19.26,21.1,03a60291o0455o
116,60292.019948,17.653,0.043,315,14,o,0,1.79,134.64403,-34.70788,9928.41,9081.32,2.66,2.11,-45.3,-0.443,19.58,21.18,03a60292o0487o
117,60292.022711,17.619,0.042,325,14,o,0,1.87,134.64403,-34.70788,9909.83,9042.29,2.69,2.17,-47.3,-0.435,19.58,21.15,03a60292o0493o
118,60292.028181,17.684,0.044,306,13,o,0,2.07,134.64403,-34.70788,9970.1,9120.98,2.81,2.18,-47.4,-0.44,19.52,21.13,03a60292o0505o
119,60292.039323,17.653,0.046,316,15,o,0,1.03,134.64403,-34.70788,9994.07,9003.61,2.74,2.23,-45.3,-0.428,19.54,21.12,03a60292o0528o
120,60293.253806,18.288,0.264,176,46,o,0,6.22,134.64403,-34.70788,57.03,9072.84,2.93,1.94,-61.4,-0.375,19.22,21.43,04a60293o0396o
121,60293.274349,18.147,0.096,200,19,o,0,26.11,134.64403,-34.70788,90.1,8957.48,2.76,2.1,-82.6,-0.372,19.3,20.84,04a60293o0440o
122,60293.27805,17.548,0.059,347,20,o,0,1.59,134.64403,-34.70788,10129.74,9041.6,2.63,2.28,3.8,-0.469,19.3,20.86,04a60293o0448o
