,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,57767.662939,20.35,1.329,26,35,o,0,1.13,198.76733,-24.80152,1311.46,189.13,3.75,3.61,-59.2,-0.443,18.6,19.44,02a57767o0885o
1,57767.667957,-21.943,8.095,-6,49,o,0,0.97,198.76733,-24.80152,7427.73,9936.7,3.29,3.02,-34.8,-0.441,18.5,19.25,02a57767o0895o
2,57767.678713,-19.328,1.598,-67,108,o,0,1.17,198.76733,-24.80152,1293.46,153.51,3.8,3.64,-40.1,-0.444,17.61,17.5,02a57767o0916o
3,57771.65779,19.6,0.832,52,44,o,0,1.11,198.76733,-24.80152,5206.12,8605.3,3.5,3.4,13.0,-0.455,18.63,19.57,02a57771o0889o
4,57771.673964,19.429,3.659,61,225,o,0,0.98,198.76733,-24.80152,5190.48,8568.23,3.54,3.44,1.6,-0.521,17.89,18.16,02a57771o0920o
5,57779.624899,21.312,1.31,11,14,c,0,1.21,198.76733,-24.80152,946.67,2173.73,4.1,3.82,74.9,-0.384,19.68,21.66,02a57779o0791c
6,57779.639167,21.044,1.73,14,24,c,0,1.27,198.76733,-24.80152,10504.25,2166.16,4.09,3.64,86.8,-0.435,19.61,21.59,02a57779o0819c
7,57779.640725,21.6,1.955,8,16,c,0,0.94,198.76733,-24.80152,929.48,2135.09,4.11,3.86,74.8,-0.385,19.68,21.65,02a57779o0822c
8,57779.655015,-19.745,0.457,-46,21,c,0,1.05,198.76733,-24.80152,10487.7,2129.9,4.01,3.53,85.0,-0.44,19.63,21.57,02a57779o0850c
9,57779.656573,-24.922,42.0,0,16,c,0,1.12,198.76733,-24.80152,986.3,2216.31,4.19,3.93,76.9,-0.38,19.63,21.61,02a57779o0853c
10,57779.672479,-19.808,0.746,-43,32,c,0,1.05,198.76733,-24.80152,1023.18,2099.72,4.09,3.8,73.5,-0.388,18.78,19.86,02a57779o0884c
11,57783.63154,20.194,0.539,30,16,c,0,1.05,198.76733,-24.80152,6099.22,10090.17,4.08,3.99,62.2,-0.399,19.67,21.79,02a57783o0795c
12,57783.636775,19.906,0.59,40,23,c,0,0.91,198.76733,-24.80152,9592.23,345.74,4.1,3.79,43.7,-0.457,19.69,21.76,02a57783o0805c
13,57783.647586,22.652,4.625,3,15,c,0,1.51,198.76733,-24.80152,6081.68,10052.34,4.04,3.97,67.3,-0.398,19.68,21.79,02a57783o0826c
14,57783.652825,-20.571,1.0,-22,22,c,0,1.34,198.76733,-24.80152,9575.23,308.79,4.3,3.97,39.2,-0.443,19.65,21.74,02a57783o0836c
15,57783.654412,20.424,0.804,25,20,c,0,1.18,198.76733,-24.80152,59.04,344.5,4.47,4.13,-25.1,-0.39,19.68,21.77,02a57783o0839c
16,57783.663622,20.339,0.712,27,19,c,0,1.01,198.76733,-24.80152,6136.03,10132.11,4.1,3.99,85.7,-0.397,19.46,21.38,02a57783o0857c
17,57783.668885,21.531,4.05,9,36,c,0,0.94,198.76733,-24.80152,9630.98,388.77,4.34,4.11,40.1,-0.437,19.05,20.59,02a57783o0867c
18,57783.67047,19.684,0.804,49,39,c,0,0.87,198.76733,-24.80152,78.38,225.09,4.52,4.14,-24.6,-0.391,18.86,20.23,02a57783o0870c
