,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59676.51927,21.1,0.915,13,12,c,0,2.11,216.15096,4.55847,8296.77,6185.97,2.86,2.4,37.9,-0.39,19.59,21.65,02a59676o0597c
1,59676.522476,-21.2,0.905,-12,11,c,0,1.97,216.15096,4.55847,8277.05,6150.28,2.88,2.41,38.2,-0.39,19.59,21.65,02a59676o0604c
2,59676.529344,-20.596,0.473,-21,10,c,0,3.9,216.15096,4.55847,8335.39,6225.98,2.85,2.43,39.6,-0.391,19.6,21.63,02a59676o0619c
3,59676.539418,23.282,5.636,2,10,c,0,2.54,216.15096,4.55847,8352.3,6112.03,2.86,2.42,38.5,-0.387,19.56,21.65,02a59676o0640c
4,59679.207792,-21.82,1.836,-7,12,o,0,3.18,216.15096,4.55847,6459.44,8215.13,2.03,1.82,-31.8,-0.436,19.39,20.77,04a59679o0552o
5,59679.209144,-19.681,0.261,-49,13,o,0,5.32,216.15096,4.55847,6441.97,8175.67,1.97,1.76,-38.2,-0.438,19.42,20.78,04a59679o0555o
6,59679.21231,-22.531,3.1,-4,11,o,0,6.65,216.15096,4.55847,6501.3,8252.72,1.98,1.78,-37.6,-0.433,19.46,20.79,04a59679o0562o
7,59679.233554,-19.586,0.241,-53,13,o,0,4.12,216.15096,4.55847,6532.56,8133.36,2.03,1.8,-47.2,-0.441,19.44,20.81,04a59679o0608o
8,59680.398161,-21.025,1.361,-14,19,c,0,1.86,216.15096,4.55847,2297.32,4391.48,2.43,2.2,35.0,-0.417,18.92,20.53,02a59680o0372c
9,59680.422703,-20.589,0.973,-21,20,c,0,1.63,216.15096,4.55847,2317.56,4426.7,2.46,2.21,28.1,-0.415,18.81,20.37,02a59680o0423c
10,59680.427309,-19.996,0.552,-36,20,c,0,2.82,216.15096,4.55847,2259.78,4352.1,2.46,2.22,27.1,-0.416,18.69,20.3,02a59680o0433c
11,59680.433375,20.485,0.853,23,20,c,0,1.71,216.15096,4.55847,2241.75,4467.7,2.48,2.23,24.4,-0.412,18.53,20.13,02a59680o0446c
12,59682.438733,-20.076,0.63,-34,21,o,0,2.78,216.15096,4.55847,2612.5,8467.6,2.75,2.45,-37.3,-0.487,18.81,19.68,01a59682o0453o
13,59682.441471,-21.476,2.404,-9,22,o,0,2.42,216.15096,4.55847,2592.62,8428.83,2.73,2.48,-39.2,-0.483,18.83,19.69,01a59682o0459o
14,59682.446995,-20.93,1.526,-15,24,o,0,2.19,216.15096,4.55847,2652.1,8505.1,2.75,2.46,-39.3,-0.489,18.83,19.7,01a59682o0471o
15,59682.452018,-19.927,0.541,-39,21,o,0,2.47,216.15096,4.55847,2670.2,8384.68,2.81,2.51,-39.8,-0.486,18.81,19.72,01a59682o0482o
16,59683.138338,-19.337,0.455,-67,30,o,0,1.55,216.15096,4.55847,8848.04,2129.28,2.5,2.04,-19.9,-0.388,18.35,18.8,04a59683o0359o
17,59683.141494,20.46,1.338,24,32,o,0,1.22,216.15096,4.55847,8828.72,2090.48,2.46,2.04,-20.7,-0.4,18.39,18.74,04a59683o0366o
18,59683.14649,21.317,2.787,11,30,o,0,1.45,216.15096,4.55847,8888.16,2167.5,2.38,1.98,-17.1,-0.401,18.45,18.84,04a59683o0377o
19,59683.158724,21.277,2.4,11,27,o,0,2.27,216.15096,4.55847,8907.85,2050.56,2.45,1.99,-20.5,-0.41,18.46,18.91,04a59683o0404o
20,59688.460885,-19.478,0.56,-59,33,o,0,0.88,216.15096,4.55847,4553.12,3769.33,2.63,2.0,36.7,-0.42,18.49,18.71,02a59688o0516o
21,59688.464217,-19.741,0.699,-46,32,o,0,1.36,216.15096,4.55847,4534.01,3727.81,2.63,1.99,34.4,-0.42,18.43,18.7,02a59688o0523o
22,59688.46937,-19.726,0.594,-47,28,o,0,1.75,216.15096,4.55847,4593.17,3807.0,2.62,1.97,35.5,-0.423,18.37,18.63,02a59688o0534o
23,59688.504191,-20.657,1.371,-20,27,o,0,1.64,216.15096,4.55847,4604.6,3689.46,2.54,1.99,38.3,-0.415,18.43,18.75,02a59688o0609o
24,59690.468757,20.194,0.557,30,17,o,0,2.77,216.15096,4.55847,1632.39,6601.04,2.7,2.48,-44.1,-0.503,19.06,20.14,01a59690o0545o
25,59690.502072,19.627,0.447,51,23,o,0,1.97,216.15096,4.55847,1660.31,6639.33,2.68,2.51,-48.4,-0.499,19.05,20.1,01a59690o0616o
26,59690.505905,-19.429,0.3,-61,18,o,0,1.95,216.15096,4.55847,1600.1,6563.82,2.66,2.46,-46.1,-0.504,19.05,20.11,01a59690o0624o
27,59690.513251,19.559,0.406,54,22,o,0,2.77,216.15096,4.55847,1584.66,6681.0,2.75,2.51,-47.2,-0.498,19.04,20.08,01a59690o0640o
28,59691.213319,-19.707,0.332,-48,16,o,0,2.83,216.15096,4.55847,8076.74,4124.29,2.4,2.13,-21.6,-0.407,19.08,20.27,04a59691o0492o
