,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59391.589546,19.659,0.742,50,37,o,0,0.99,21.43967,-33.22238,465.54,8396.27,2.81,2.34,-87.8,-0.406,18.25,18.57,01a59391o0757o
1,59391.595098,19.914,0.875,39,34,o,0,0.88,21.43967,-33.22238,448.41,8358.93,2.68,2.33,-84.2,-0.398,18.31,18.64,01a59391o0769o
2,59391.612162,-22.164,5.224,-5,26,o,0,1.05,21.43967,-33.22238,510.84,8439.82,2.26,1.94,-78.7,-0.414,18.52,18.67,01a59391o0806o
3,59391.617699,-25.539,176.0,0,39,o,0,1.05,21.43967,-33.22238,533.75,8324.15,2.39,2.05,-82.7,-0.413,18.22,18.29,01a59391o0818o
4,59393.587772,-19.434,0.518,-61,32,o,0,1.1,21.43967,-33.22238,8713.37,4180.56,2.31,2.13,49.7,-0.425,18.47,18.89,02a59393o0748o
5,59393.599111,-19.667,0.48,-49,24,o,0,1.27,21.43967,-33.22238,8731.51,4216.82,2.24,1.96,37.7,-0.413,18.62,18.98,02a59393o0771o
6,59393.607382,20.291,1.043,28,29,o,0,1.3,21.43967,-33.22238,8676.08,4140.41,2.15,1.93,32.0,-0.411,18.06,18.47,02a59393o0789o
7,59393.616338,-20.081,1.418,-34,48,o,0,0.83,21.43967,-33.22238,8659.26,4255.38,2.06,1.96,50.0,-0.435,17.69,17.76,02a59393o0807o
8,59395.594572,21.105,1.509,13,20,o,0,1.6,21.43967,-33.22238,1080.18,10371.64,2.42,2.16,-80.9,-0.437,18.76,19.32,01a59395o0765o
9,59395.598746,-20.737,1.224,-18,22,o,0,1.39,21.43967,-33.22238,1063.41,10333.72,2.52,2.22,-71.3,-0.428,18.75,19.35,01a59395o0774o
10,59395.606138,-19.753,0.472,-46,22,o,0,1.14,21.43967,-33.22238,1125.8,10414.46,2.68,2.32,-75.8,-0.415,18.72,19.35,01a59395o0790o
11,59399.588452,-20.649,0.755,-20,15,o,0,1.16,21.43967,-33.22238,1081.16,10373.76,2.6,2.32,-70.2,-0.44,19.08,20.26,01a59399o0752o
12,59399.589374,-20.71,0.893,-19,17,o,0,0.74,21.43967,-33.22238,8708.79,176.68,2.87,2.5,-75.0,-0.389,19.2,20.29,01a59399o0754o
13,59399.59954,23.974,13.286,1,12,o,0,1.29,21.43967,-33.22238,8690.07,135.62,2.63,2.36,-72.1,-0.387,19.31,20.42,01a59399o0776o
14,59399.600462,-20.341,0.493,-26,13,o,0,1.18,21.43967,-33.22238,1066.99,10335.85,2.49,2.16,-66.1,-0.425,19.26,20.4,01a59399o0778o
15,59399.608292,-22.398,3.419,-4,14,o,0,1.29,21.43967,-33.22238,8745.85,211.67,2.56,2.34,-59.4,-0.387,19.31,20.26,01a59399o0794o
16,59399.611516,-20.978,0.936,-15,14,o,0,1.26,21.43967,-33.22238,1130.82,10416.97,2.36,2.18,-75.2,-0.443,19.14,20.06,01a59399o0801o
17,59399.61567,20.732,1.377,18,26,o,0,0.91,21.43967,-33.22238,8765.41,91.88,3.1,2.75,-71.4,-0.363,18.8,19.52,01a59399o0810o
18,59399.618431,22.299,6.921,4,30,o,0,0.7,21.43967,-33.22238,1154.53,10299.91,2.35,2.14,-71.6,-0.45,18.55,18.94,01a59399o0816o
19,59403.579115,22.063,2.163,5,12,o,0,0.98,21.43967,-33.22238,9778.67,6473.97,2.44,2.21,84.0,-0.406,19.42,20.71,01a59403o0731o
20,59403.583261,-20.968,0.754,-15,11,o,0,1.23,21.43967,-33.22238,9758.8,6436.53,2.52,2.16,87.2,-0.39,19.39,20.69,01a59403o0740o
21,59403.602184,-19.929,0.232,-39,9,o,0,1.86,21.43967,-33.22238,9825.49,6510.71,2.37,2.05,89.7,-0.419,19.57,20.81,01a59403o0781o
22,59403.612785,21.059,0.991,14,14,o,0,1.26,21.43967,-33.22238,9847.32,6392.45,2.5,2.34,80.7,-0.389,19.28,20.32,01a59403o0804o
23,59411.596337,-22.419,2.765,-4,11,o,0,1.08,21.43967,-33.22238,9433.02,2111.55,2.35,2.23,-63.6,-0.392,19.53,20.74,01a59411o0772o
