,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
23,60213.538915,22.952,5.55,2,13,o,0,1.81,21.75575,33.95493,3487.75,8153.52,2.33,2.03,30.2,-0.408,19.16,19.98,02a60213o0705o
24,60213.542099,20.771,0.873,18,16,o,0,1.01,21.75575,33.95493,3511.05,8037.58,2.19,1.91,27.7,-0.426,19.22,20.03,02a60213o0711o
25,60215.42925,-20.217,0.692,-30,21,o,0,1.2,21.75575,33.95493,2760.89,6491.41,2.24,1.86,39.2,-0.43,18.77,19.05,02a60215o0482o
26,60215.43197,-21.492,2.267,-9,21,o,0,1.49,21.75575,33.95493,2783.07,6531.42,2.24,1.85,39.6,-0.427,18.75,19.06,02a60215o0488o
27,60215.435588,21.746,3.031,7,22,o,0,1.35,21.75575,33.95493,2727.44,6452.24,2.31,1.88,40.9,-0.429,18.72,19.06,02a60215o0496o
28,60215.441012,-20.881,1.401,-16,23,o,0,1.23,21.75575,33.95493,2712.68,6570.02,2.29,1.86,38.0,-0.426,18.78,19.07,02a60215o0508o
29,60219.559961,-19.589,1.04,-53,55,o,0,1.37,21.75575,33.95493,1916.79,4352.18,2.24,1.84,35.8,-0.437,17.76,17.67,02a60219o0701o
30,60219.588779,-17.996,0.751,-230,173,o,0,1.25,21.75575,33.95493,1905.01,4310.37,2.36,1.88,35.4,-0.43,16.28,15.96,02a60219o0761o
31,60219.617348,18.164,0.334,197,66,o,0,2.03,21.75575,33.95493,1969.55,4385.16,2.32,1.87,33.4,-0.445,17.67,17.89,02a60219o0819o
32,60219.643414,-18.838,1.161,-106,123,o,0,1.06,21.75575,33.95493,1997.13,4269.71,2.35,1.92,36.2,-0.441,16.92,16.83,02a60219o0869o
33,60221.500395,21.484,1.863,9,17,o,0,1.05,21.75575,33.95493,1087.48,10212.68,2.33,1.91,-48.4,-0.479,19.19,20.11,02a60221o0505o
34,60221.503567,-21.65,1.97,-8,16,o,0,1.42,21.75575,33.95493,1070.16,10174.24,2.23,1.87,-40.9,-0.468,19.21,20.12,02a60221o0512o
35,60221.509052,20.407,0.645,25,16,o,0,1.3,21.75575,33.95493,1128.25,10249.9,2.25,1.85,-48.6,-0.478,19.23,20.13,02a60221o0524o
36,60221.52869,-20.885,0.852,-16,14,o,0,1.81,21.75575,33.95493,1154.75,10129.11,2.06,1.65,-49.8,-0.483,19.27,20.08,02a60221o0566o
37,60223.451382,-21.629,1.565,-8,13,o,0,1.19,21.75575,33.95493,2996.36,10076.89,2.31,1.96,-52.9,-0.417,19.34,20.46,02a60223o0543o
38,60223.45829,-21.639,1.743,-8,14,o,0,1.09,21.75575,33.95493,2978.77,10037.44,2.26,1.94,-60.5,-0.426,19.36,20.45,02a60223o0557o
39,60223.462901,-25.066,35.0,0,12,o,0,1.46,21.75575,33.95493,3036.4,10115.02,2.22,1.96,-54.8,-0.429,19.36,20.45,02a60223o0566o
40,60223.473008,-21.519,1.648,-9,15,o,0,0.91,21.75575,33.95493,3056.56,9995.56,2.08,1.82,-55.2,-0.454,19.45,20.47,02a60223o0586o
41,60224.221759,21.054,1.538,14,21,o,0,0.93,21.75575,33.95493,5169.03,2513.74,2.41,2.36,-78.1,-0.391,18.86,20.12,04a60224o0303o
42,60224.227196,-21.041,1.267,-14,18,o,0,1.64,21.75575,33.95493,5193.6,2548.03,2.45,2.39,77.1,-0.41,18.83,19.99,04a60224o0315o
43,60224.230171,20.858,1.221,16,20,o,0,1.28,21.75575,33.95493,5138.8,2467.87,2.37,2.35,66.8,-0.392,18.81,20.02,04a60224o0321o
44,60224.24013,-21.184,1.679,-12,20,o,0,0.92,21.75575,33.95493,5129.03,2576.59,2.19,2.17,-6.4,-0.413,18.84,20.05,04a60224o0343o
45,60225.449658,-20.849,0.629,-17,10,c,0,1.1,21.75575,33.95493,5353.14,8010.68,2.81,2.57,23.9,-0.389,19.4,21.13,02a60225o0539c
46,60225.460536,-21.532,1.054,-9,9,c,0,1.71,21.75575,33.95493,5260.9,2598.25,2.65,2.48,88.5,-0.394,19.44,21.15,02a60225o0561c
47,60225.477389,-21.499,1.386,-9,13,c,0,1.38,21.75575,33.95493,5389.57,8050.78,3.01,2.92,38.0,-0.389,19.27,21.07,02a60225o0593c
48,60225.481522,22.306,2.667,4,12,c,0,1.18,21.75575,33.95493,5407.85,7932.96,2.68,2.51,36.1,-0.395,19.45,21.05,02a60225o0600c
49,60227.450916,-24.92,21.0,0,8,c,0,1.55,21.75575,33.95493,5789.26,2201.94,2.35,2.28,65.1,-0.409,19.61,21.33,02a60227o0545c
50,60227.454984,23.274,4.846,2,9,c,0,1.29,21.75575,33.95493,5769.83,2161.79,2.39,2.33,67.6,-0.406,19.56,21.32,02a60227o0554c
51,60227.462479,22.797,3.3,3,9,c,0,1.45,21.75575,33.95493,5830.32,2244.06,2.4,2.31,64.7,-0.411,19.55,21.32,02a60227o0570c
52,60227.472424,21.005,0.62,14,9,c,0,1.44,21.75575,33.95493,5851.24,2122.66,2.46,2.39,67.0,-0.405,19.56,21.34,02a60227o0590c
53,60229.458599,23.215,5.929,2,11,c,0,1.37,21.75575,33.95493,3405.78,6174.42,2.51,2.23,31.4,-0.399,19.55,21.19,02a60229o0550c
54,60229.489016,20.88,0.677,16,11,c,0,1.46,21.75575,33.95493,3383.09,6135.36,2.75,2.6,33.4,-0.402,19.46,21.26,02a60229o0609c
55,60229.496119,20.521,0.58,22,13,c,0,0.85,21.75575,33.95493,3445.31,6211.55,2.7,2.54,29.1,-0.388,19.47,21.27,02a60229o0621c
56,60229.50022,-22.061,2.278,-5,12,c,0,1.01,21.75575,33.95493,3466.17,6095.05,2.61,2.41,31.8,-0.392,19.49,21.28,02a60229o0629c
57,60230.166827,-20.196,0.691,-30,21,o,0,1.33,21.75575,33.95493,3879.33,4373.01,2.31,2.15,-44.9,-0.473,18.96,20.06,04a60230o0409o
58,60230.169086,-21.725,2.491,-7,18,o,0,1.04,21.75575,33.95493,3858.47,4334.06,2.23,2.06,-74.9,-0.406,18.96,20.15,04a60230o0414o
59,60230.17227,20.613,1.038,21,21,o,0,1.0,21.75575,33.95493,3916.37,4410.65,2.31,2.21,-57.8,-0.436,18.96,20.23,04a60230o0421o
60,60230.177733,-21.42,1.806,-10,18,o,0,1.21,21.75575,33.95493,3939.07,4293.94,2.28,2.07,-64.7,-0.427,19.05,20.22,04a60230o0433o
61,60231.44843,-21.462,1.0,-9,9,c,0,1.17,21.75575,33.95493,3860.87,4228.48,2.59,2.24,35.9,-0.409,19.61,21.41,02a60231o0543c
62,60231.4827,-22.166,2.056,-5,10,c,0,1.27,21.75575,33.95493,3841.17,4186.9,2.51,2.23,40.0,-0.413,19.6,21.3,02a60231o0613c
63,60231.486552,-22.648,3.217,-3,10,c,0,1.16,21.75575,33.95493,3899.95,4267.43,2.53,2.23,43.9,-0.41,19.61,21.34,02a60231o0620c
64,60231.492705,20.732,0.559,18,10,c,0,1.01,21.75575,33.95493,3923.8,4154.58,2.51,2.22,44.7,-0.413,19.61,21.34,02a60231o0632c
65,60233.462254,-25.327,27.0,0,7,c,0,2.07,21.75575,33.95493,5811.78,4133.69,2.49,2.23,35.2,-0.406,19.61,21.33,02a60233o0579c
66,60233.466394,22.301,2.387,4,10,c,0,0.74,21.75575,33.95493,5792.83,4096.58,2.54,2.29,37.1,-0.404,19.6,21.31,02a60233o0587c
67,60233.499346,-21.868,1.467,-6,10,c,0,1.26,21.75575,33.95493,5848.57,4174.56,2.55,2.33,46.9,-0.402,19.58,21.25,02a60233o0654c
68,60233.528271,-21.162,0.753,-12,9,c,0,0.96,21.75575,33.95493,5868.56,4057.9,2.47,2.3,46.4,-0.406,19.54,21.19,02a60233o0713c
69,60235.418626,21.041,0.859,14,12,c,0,0.86,21.75575,33.95493,1529.87,8242.15,2.5,2.29,-27.0,-0.417,19.6,21.32,02a60235o0484c
70,60235.422351,-20.993,0.706,-14,10,c,0,1.52,21.75575,33.95493,1511.12,8203.75,2.42,2.27,-12.9,-0.415,19.62,21.31,02a60235o0492c
71,60235.427992,-22.199,2.027,-5,10,c,0,1.16,21.75575,33.95493,1568.36,8277.72,2.34,2.24,-22.1,-0.427,19.64,21.33,02a60235o0503c
72,60235.439083,-21.34,1.069,-11,11,c,0,1.0,21.75575,33.95493,1588.38,8161.59,2.5,2.41,-28.9,-0.415,19.55,21.33,02a60235o0522c
73,60237.412069,-22.314,2.536,-4,11,c,0,1.17,21.75575,33.95493,1832.4,2412.01,2.65,2.39,35.6,-0.408,19.49,21.26,02a60237o0477c
74,60237.415201,-21.456,1.032,-10,10,c,0,1.51,21.75575,33.95493,1812.43,2373.19,2.62,2.37,36.5,-0.408,19.53,21.27,02a60237o0483c
75,60237.446195,22.491,3.36,4,12,c,0,0.8,21.75575,33.95493,1870.82,2447.25,2.53,2.35,41.4,-0.418,19.54,21.31,02a60237o0547c
76,60237.452633,23.806,8.625,1,9,c,0,1.04,21.75575,33.95493,1892.54,2331.36,2.46,2.26,44.8,-0.417,19.59,21.29,02a60237o0561c
77,60239.414812,-21.014,0.909,-14,13,o,0,0.93,21.75575,33.95493,7254.06,5992.68,2.22,1.86,36.8,-0.435,19.49,20.58,02a60239o0429o
78,60239.418253,20.747,0.532,18,10,o,0,1.99,21.75575,33.95493,7234.57,5951.41,2.21,1.85,35.9,-0.436,19.52,20.62,02a60239o0436o
79,60239.421241,-21.753,1.638,-7,12,o,0,1.11,21.75575,33.95493,7292.44,6029.32,2.17,1.85,37.1,-0.438,19.55,20.65,02a60239o0442o
80,60239.424783,20.795,0.558,18,10,o,0,1.54,21.75575,33.95493,7312.04,5912.31,2.19,1.85,38.4,-0.438,19.57,20.68,02a60239o0449o
81,60241.4117,-23.767,11.727,-1,13,o,0,1.58,21.75575,33.95493,7764.0,2111.18,2.03,1.96,-46.5,-0.433,19.2,19.96,02a60241o0482o
82,60241.414873,20.746,0.82,18,15,o,0,1.07,21.75575,33.95493,7744.58,2073.38,2.17,1.98,-12.8,-0.418,19.15,19.96,02a60241o0489o
83,60241.420432,-20.972,0.959,-15,14,o,0,1.18,21.75575,33.95493,7805.06,2154.75,2.03,1.97,-52.2,-0.424,19.21,19.98,02a60241o0500o
84,60241.451875,22.871,5.909,3,15,o,0,0.96,21.75575,33.95493,7820.61,2037.96,2.17,2.1,-55.7,-0.426,19.14,20.0,02a60241o0567o
85,60242.131343,-20.882,2.488,-16,40,o,0,0.99,21.75575,33.95493,6817.14,9978.41,3.1,2.35,-72.1,-0.372,18.27,18.84,04a60242o0307o
86,60242.134497,21.063,2.577,14,35,o,0,1.28,21.75575,33.95493,6798.17,9939.45,2.92,2.24,-73.0,-0.375,18.3,18.88,04a60242o0314o
87,60242.137663,20.996,2.849,14,41,o,0,0.91,21.75575,33.95493,6854.72,10018.72,2.33,2.13,-45.0,-0.39,18.32,18.84,04a60242o0321o
88,60242.158597,-20.187,1.104,-31,34,o,0,1.44,21.75575,33.95493,6875.02,9900.45,2.92,2.24,-75.4,-0.373,18.35,18.9,04a60242o0366o
89,60247.447756,19.815,0.611,43,26,o,0,0.88,21.75575,33.95493,3084.63,10118.3,2.09,1.85,-43.3,-0.454,18.56,18.82,02a60247o0568o
90,60247.460671,23.79,25.091,1,28,o,0,1.16,21.75575,33.95493,3069.1,10077.77,2.02,1.86,-37.0,-0.456,18.51,18.81,02a60247o0595o
91,60247.463459,-22.198,5.437,-5,26,o,0,0.93,21.75575,33.95493,3127.56,10155.77,2.02,1.85,-41.6,-0.447,18.56,18.8,02a60247o0601o
92,60247.46937,19.897,0.759,40,30,o,0,1.41,21.75575,33.95493,3149.98,10036.3,2.01,1.9,-38.9,-0.452,18.49,18.8,02a60247o0613o
93,60248.168875,19.244,0.612,73,45,o,0,1.66,21.75575,33.95493,584.78,6008.55,2.53,2.25,79.2,-0.363,17.72,17.83,04a60248o0377o
94,60248.173099,-19.297,1.273,-69,88,o,0,0.81,21.75575,33.95493,608.2,6044.05,2.48,2.23,87.9,-0.366,17.33,17.66,04a60248o0386o
95,60248.178272,-14.533,0.498,-5581,2781,o,0,1.57,21.75575,33.95493,554.93,5961.27,2.38,2.26,-86.9,-0.401,15.13,15.24,04a60248o0396o
96,60248.192626,-19.177,10.152,-78,786,o,0,1.1,21.75575,33.95493,546.09,6067.01,2.42,2.22,-85.8,-0.434,15.51,16.17,04a60248o0426o
97,60249.444518,-21.585,1.837,-8,16,o,0,1.02,21.75575,33.95493,1909.59,792.25,1.88,1.76,74.0,-0.495,19.14,19.78,02a60249o0447o
98,60249.453939,-20.498,0.616,-23,14,o,0,1.17,21.75575,33.95493,1890.69,755.66,1.86,1.74,87.6,-0.497,19.15,19.75,02a60249o0467o
99,60249.466868,-21.156,1.43,-12,18,o,0,1.05,21.75575,33.95493,1955.2,830.83,1.93,1.82,-83.6,-0.491,19.08,19.68,02a60249o0495o
100,60249.470034,-20.12,0.534,-32,17,o,0,1.32,21.75575,33.95493,1975.12,715.64,1.84,1.74,-89.6,-0.492,19.1,19.67,02a60249o0502o
101,60251.43366,21.157,1.088,12,14,o,0,1.35,21.75575,33.95493,892.76,90.65,1.97,1.69,-67.9,-0.5,19.27,20.03,02a60251o0531o
102,60251.434112,20.068,0.493,34,17,o,0,1.27,21.75575,33.95493,9028.4,10339.32,2.24,1.9,-58.3,-0.469,19.28,20.06,02a60251o0532o
103,60251.437309,21.498,2.107,9,19,o,0,0.82,21.75575,33.95493,873.23,52.18,1.89,1.67,-77.8,-0.505,19.29,20.04,02a60251o0539o
104,60251.437761,-21.105,1.096,-13,14,o,0,1.29,21.75575,33.95493,9008.9,10300.82,2.22,1.88,-60.3,-0.475,19.26,20.06,02a60251o0540o
105,60251.443208,-20.27,0.588,-28,17,o,0,0.91,21.75575,33.95493,935.47,127.86,1.92,1.66,-74.8,-0.495,19.27,20.03,02a60251o0552o
106,60251.44366,-21.803,1.984,-7,14,o,0,1.75,21.75575,33.95493,9068.31,10380.13,2.22,1.89,-58.2,-0.465,19.29,20.05,02a60251o0553o
107,60251.464404,25.099,41.667,0,14,o,0,1.32,21.75575,33.95493,9091.27,10263.7,2.25,1.84,-54.8,-0.454,19.27,20.0,02a60251o0598o
108,60253.379975,-22.51,3.045,-4,11,c,0,1.7,21.75575,33.95493,5456.94,6094.75,2.75,2.51,24.1,-0.386,19.4,20.99,02a60253o0414c
109,60253.404036,-22.803,4.588,-3,13,c,0,1.5,21.75575,33.95493,5438.03,6048.76,2.74,2.48,39.6,-0.391,19.39,20.94,02a60253o0464c
110,60253.407204,21.215,1.119,12,13,c,0,1.21,21.75575,33.95493,5496.14,6130.86,2.85,2.61,36.9,-0.39,19.36,20.94,02a60253o0471c
111,60253.416214,-22.23,3.103,-5,14,c,0,0.77,21.75575,33.95493,5516.91,6009.82,2.74,2.46,40.0,-0.389,19.39,20.92,02a60253o0490c
112,60254.145394,20.111,0.706,33,23,o,0,0.88,21.75575,33.95493,5631.57,563.27,2.53,2.44,28.6,-0.399,18.91,19.97,04a60254o0265o
113,60254.148593,20.736,1.067,18,20,o,0,1.43,21.75575,33.95493,5654.07,599.28,2.51,2.41,39.5,-0.376,18.89,19.89,04a60254o0272o
114,60254.169637,19.758,0.434,45,20,o,0,1.12,21.75575,33.95493,5599.58,623.18,2.41,2.33,32.1,-0.399,18.96,19.96,04a60254o0318o
115,60255.460466,19.833,0.35,42,15,c,0,1.24,21.75575,33.95493,5020.26,9979.17,2.82,2.72,43.4,-0.386,19.38,21.13,02a60255o0356c
116,60255.487778,-21.967,6.267,-6,37,c,0,0.87,21.75575,33.95493,5007.63,9940.88,2.83,2.72,36.1,-0.377,18.51,20.06,02a60255o0373c
117,60255.491032,21.085,2.485,13,33,c,0,1.06,21.75575,33.95493,5063.49,10019.73,2.86,2.79,40.4,-0.371,18.48,20.1,02a60255o0380c
118,60255.55716,22.159,5.409,5,27,o,0,1.12,21.75575,33.95493,5102.44,9902.1,2.97,2.93,15.2,-0.361,18.73,19.83,02a60255o0389o
119,60257.377985,21.497,1.212,9,11,c,0,0.99,21.75575,33.95493,7998.76,4529.16,2.44,2.37,52.3,-0.395,19.61,21.38,02a60257o0412c
120,60257.385881,23.928,10.0,1,10,c,0,1.2,21.75575,33.95493,7976.45,4489.81,2.45,2.37,48.2,-0.395,19.62,21.39,02a60257o0428c
121,60257.389043,-21.755,1.412,-7,10,c,0,1.07,21.75575,33.95493,8033.11,4570.61,2.48,2.39,42.8,-0.394,19.59,21.39,02a60257o0435c
122,60257.40021,20.852,0.529,17,9,c,0,1.53,21.75575,33.95493,8048.62,4455.57,2.45,2.37,58.8,-0.397,19.6,21.4,02a60257o0459c
123,60259.42785,-21.355,1.029,-10,11,c,0,1.43,21.75575,33.95493,6977.05,3916.13,2.56,2.47,47.8,-0.391,19.49,21.23,02a60259o0444c
124,60259.431018,20.72,0.555,19,10,c,0,1.24,21.75575,33.95493,6956.85,3876.35,2.58,2.52,56.6,-0.392,19.49,21.24,02a60259o0451c
125,60259.464358,21.271,0.892,11,10,c,0,1.62,21.75575,33.95493,7018.8,3954.54,2.53,2.45,55.6,-0.391,19.47,21.14,02a60259o0519c
126,60259.482876,-24.362,16.75,-1,11,c,0,1.46,21.75575,33.95493,7047.78,3840.6,2.61,2.53,55.8,-0.389,19.41,21.08,02a60259o0552c
127,60260.126925,-20.31,0.7,-27,19,o,0,1.16,21.75575,33.95493,664.11,7956.87,2.65,2.19,-80.9,-0.357,18.9,20.12,04a60260o0224o
128,60260.132379,-21.97,2.897,-6,17,o,0,1.58,21.75575,33.95493,688.93,7991.04,2.91,2.41,-82.6,-0.347,18.88,20.08,04a60260o0236o
129,60260.136016,-19.591,0.301,-53,16,o,0,1.5,21.75575,33.95493,634.0,7909.09,2.73,2.26,-82.8,-0.364,18.93,20.11,04a60260o0244o
130,60260.14605,-23.442,11.333,-2,17,o,0,1.39,21.75575,33.95493,623.32,8017.16,2.66,2.18,-81.5,-0.356,18.96,20.15,04a60260o0266o
131,60261.34908,-24.729,25.0,0,12,c,0,1.01,21.75575,33.95493,3024.13,4105.48,3.22,3.04,11.1,-0.389,19.36,21.56,02a60261o0331c
132,60261.367814,20.661,0.573,20,11,c,0,1.05,21.75575,33.95493,3005.91,4065.34,3.03,2.83,35.9,-0.395,19.41,21.57,02a60261o0366c
133,60261.370625,22.726,3.529,3,10,c,0,1.05,21.75575,33.95493,3064.24,4142.76,2.77,2.6,34.5,-0.397,19.53,21.56,02a60261o0372c
134,60261.388729,21.373,1.065,10,11,c,0,1.02,21.75575,33.95493,3084.66,4026.28,3.13,2.97,39.6,-0.387,19.37,21.55,02a60261o0401c
135,60263.37595,24.379,20.333,1,13,c,0,1.45,21.75575,33.95493,6608.01,9735.2,2.75,2.69,35.2,-0.403,19.34,21.18,02a60263o0419c
136,60263.385435,-21.166,1.016,-12,13,c,0,1.15,21.75575,33.95493,6590.63,9692.0,2.9,2.83,50.6,-0.391,19.4,21.43,02a60263o0439c
137,60263.388268,-22.622,3.167,-3,10,c,0,1.39,21.75575,33.95493,6649.36,9775.12,2.78,2.67,42.9,-0.391,19.51,21.44,02a60263o0445c
138,60263.399117,-21.497,1.442,-9,13,c,0,1.14,21.75575,33.95493,6670.42,9657.34,3.02,2.94,56.1,-0.383,19.4,21.41,02a60263o0469c
139,60265.375644,-21.508,1.094,-9,10,c,0,1.42,21.75575,33.95493,7537.71,3896.64,2.48,2.37,42.8,-0.393,19.6,21.37,02a60265o0413c
140,60265.378505,-20.844,0.655,-17,11,c,0,0.92,21.75575,33.95493,7515.61,3857.07,2.53,2.45,51.4,-0.391,19.59,21.37,02a60265o0419c
141,60265.383931,-21.249,0.91,-12,10,c,0,1.06,21.75575,33.95493,7567.1,3934.04,2.57,2.41,45.2,-0.386,19.55,21.37,02a60265o0431c
142,60265.3956,22.313,2.233,4,10,c,0,1.28,21.75575,33.95493,7574.73,3815.55,2.5,2.4,48.9,-0.393,19.57,21.35,02a60265o0455c
143,60266.110788,23.661,16.125,1,20,o,0,1.02,21.75575,33.95493,3261.56,2593.41,2.38,2.21,61.1,-0.398,18.93,20.02,04a60266o0182o
144,60266.117169,-19.712,0.326,-47,15,o,0,1.64,21.75575,33.95493,3286.22,2626.59,2.4,2.24,59.6,-0.398,18.84,19.95,04a60266o0196o
145,60266.126736,22.552,4.68,4,16,o,0,1.44,21.75575,33.95493,3238.1,2540.81,2.24,2.04,62.5,-0.405,18.94,19.98,04a60266o0217o
146,60266.12994,20.274,0.624,28,18,o,0,1.11,21.75575,33.95493,3221.32,2654.3,2.23,2.03,66.7,-0.389,18.95,19.93,04a60266o0224o
147,60267.383329,19.896,1.197,40,48,c,0,0.92,21.75575,33.95493,7017.72,7757.03,2.58,2.41,33.8,-0.413,17.94,19.23,02a60267o0425c
148,60267.386493,-22.47,6.636,-4,25,c,0,1.54,21.75575,33.95493,6996.36,7717.38,2.6,2.47,45.0,-0.412,18.59,19.98,02a60267o0432c
149,60267.39203,21.844,5.417,7,36,c,0,1.78,21.75575,33.95493,7049.91,7798.79,2.64,2.47,34.7,-0.405,17.93,19.26,02a60267o0444c
150,60267.404385,19.875,1.586,41,65,c,0,1.22,21.75575,33.95493,7059.87,7679.12,2.53,2.39,31.7,-0.412,17.69,19.01,02a60267o0471c
151,60269.423918,-20.559,0.758,-22,16,o,0,0.81,21.75575,33.95493,1630.37,4189.25,2.15,1.94,33.1,-0.451,19.25,20.14,02a60269o0038o
152,60269.427892,24.164,17.333,1,14,o,0,1.1,21.75575,33.95493,1607.51,4148.03,2.38,2.07,33.7,-0.439,19.17,20.16,02a60269o0046o
153,60269.43942,-22.146,2.85,-5,14,o,0,1.27,21.75575,33.95493,1661.86,4223.14,2.4,2.01,33.2,-0.428,19.2,20.16,02a60269o0070o
154,60269.45052,20.178,0.422,31,13,o,0,1.68,21.75575,33.95493,1680.75,4105.1,2.4,2.18,32.5,-0.43,19.16,20.2,02a60269o0092o
155,60278.102058,-20.965,1.598,-15,24,o,0,1.18,21.75575,33.95493,7145.03,4312.95,2.4,2.27,-23.1,-0.424,18.61,19.35,04a60278o0134o
156,60278.118208,21.099,2.346,13,31,o,0,1.05,21.75575,33.95493,7176.53,4342.65,2.44,2.23,-33.3,-0.402,18.44,19.07,04a60278o0169o
157,60278.128528,22.383,8.0,4,32,o,0,1.05,21.75575,33.95493,7126.7,4262.08,2.51,2.35,-34.5,-0.392,18.38,19.01,04a60278o0190o
158,60278.131378,-19.781,0.694,-44,31,o,0,1.07,21.75575,33.95493,7108.66,4376.99,2.46,2.28,-31.8,-0.401,18.36,18.97,04a60278o0196o
159,60281.388922,21.253,1.347,12,15,o,0,0.98,21.75575,33.95493,3590.25,4069.57,2.23,1.86,36.0,-0.455,19.34,20.32,02a60281o0441o
160,60281.393363,21.087,0.768,13,10,o,0,2.27,21.75575,33.95493,3569.22,4029.72,2.3,1.88,37.7,-0.457,19.32,20.28,02a60281o0450o
161,60281.398811,-21.391,1.402,-10,14,o,0,1.16,21.75575,33.95493,3625.4,4107.01,2.25,1.87,36.8,-0.456,19.28,20.24,02a60281o0462o
162,60281.409803,-22.121,2.822,-5,14,o,0,1.18,21.75575,33.95493,3645.28,3989.91,2.23,1.85,35.1,-0.459,19.31,20.2,02a60281o0486o
163,60283.337155,20.601,0.469,21,10,c,0,1.51,21.75575,33.95493,5577.03,3974.34,2.48,2.34,43.5,-0.405,19.6,21.4,02a60283o0336c
164,60283.340777,21.735,1.462,7,11,c,0,0.95,21.75575,33.95493,5554.14,3935.8,2.49,2.32,44.1,-0.405,19.62,21.4,02a60283o0344c
165,60283.346328,21.198,0.827,12,10,c,0,1.16,21.75575,33.95493,5606.34,4015.83,2.54,2.39,43.4,-0.403,19.57,21.38,02a60283o0356c
