,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58459.586415,19.851,0.519,42,22,o,0,1.37,162.11,-45.692,4127.04,340.95,4.28,3.95,19.0,-0.373,18.81,20.67,01a58459o0872o
1,58459.594255,20.975,1.487,15,22,o,0,1.19,162.11,-45.692,4098.48,276.87,4.19,3.88,27.0,-0.387,18.8,20.75,01a58459o0889o
2,58459.602084,20.052,0.609,35,21,o,0,0.95,162.11,-45.692,4139.74,331.16,3.79,3.57,22.9,-0.389,18.92,20.85,01a58459o0906o
3,58459.610958,22.381,4.538,4,18,o,0,1.16,162.11,-45.692,4138.57,184.62,3.8,3.56,35.8,-0.386,18.94,20.86,01a58459o0923o
4,58465.609748,21.34,2.444,11,26,o,0,1.46,162.11,-45.692,6290.58,796.75,2.17,1.94,74.8,-0.469,18.22,20.18,02a58465o0918o
5,58465.620736,-20.618,1.5,-21,31,o,0,2.54,162.11,-45.692,6300.74,834.7,2.36,2.13,81.7,-0.473,17.98,19.96,02a58465o0942o
6,58465.62166,-21.69,9.73,-8,74,o,0,0.73,162.11,-45.692,8348.61,10514.58,2.26,2.15,24.1,-0.43,18.92,20.66,02a58465o0944o
7,58467.607611,18.3,0.188,174,33,o,0,5.58,162.11,-45.692,301.88,79.21,3.84,3.66,-6.5,-0.432,19.05,20.94,01a58467o0908o
8,58467.608071,22.876,6.778,3,17,o,0,1.21,162.11,-45.692,2348.65,8901.48,3.48,3.18,-82.5,-0.419,18.93,20.83,01a58467o0909o
9,58467.618674,20.079,0.551,34,19,o,0,1.11,162.11,-45.692,2310.12,8825.01,3.72,3.4,-79.7,-0.41,18.76,20.88,01a58467o0932o
10,58467.622367,20.736,20.0,18,369,o,0,0.01,162.11,-45.692,9241.57,43.53,4.11,3.68,-74.4,-0.395,19.0,20.96,01a58467o0940o
11,58467.628355,-19.961,0.481,-38,18,o,0,1.12,162.11,-45.692,2370.78,8867.84,3.57,3.24,-81.6,-0.412,18.78,20.82,01a58467o0953o
12,58467.628816,-21.351,3.654,-10,38,o,0,0.51,162.11,-45.692,324.02,43.56,4.27,4.12,-74.4,-0.399,19.01,21.0,01a58467o0954o
13,58467.639407,19.952,0.64,38,24,o,0,0.98,162.11,-45.692,2376.54,8710.09,3.65,3.39,-70.8,-0.418,18.64,20.8,01a58467o0977o
14,58469.65595,-21.664,4.55,-8,36,o,0,0.84,162.11,-45.692,3051.85,3914.37,2.67,2.03,84.7,-0.453,18.31,20.54,02a58469o1021o
15,58469.660078,20.901,3.737,16,59,o,0,0.93,162.11,-45.692,948.97,8658.28,2.89,2.44,85.9,-0.456,17.71,20.18,02a58469o1030o
16,58469.666023,21.098,4.359,13,58,o,0,0.99,162.11,-45.692,3040.11,3878.48,2.61,2.05,80.4,-0.461,17.8,20.04,02a58469o1043o
17,58469.674255,-18.923,9.04,-98,885,o,0,1.54,162.11,-45.692,1019.53,8739.76,2.99,2.6,85.7,-0.477,15.98,18.03,02a58469o1061o
18,58469.674712,19.419,4.586,62,284,o,0,1.07,162.11,-45.692,3094.1,3958.11,2.63,2.16,85.9,-0.413,16.18,17.98,02a58469o1062o
19,58471.635305,23.518,16.333,1,23,o,0,1.18,162.11,-45.692,6748.35,2462.65,3.65,3.5,55.3,-0.404,18.57,20.72,01a58471o0904o
20,58471.636225,-19.617,0.547,-52,28,o,0,1.12,162.11,-45.692,8747.67,1512.23,4.65,4.08,75.8,-0.384,18.39,20.69,01a58471o0906o
21,58471.646355,21.771,3.167,7,22,o,0,1.36,162.11,-45.692,8768.66,1590.85,4.74,3.92,79.3,-0.392,18.51,20.78,01a58471o0928o
22,58471.646816,-21.558,2.857,-9,25,o,0,1.14,162.11,-45.692,6771.82,2545.38,4.74,4.23,71.2,-0.383,18.49,20.8,01a58471o0929o
23,58471.656951,-20.331,0.775,-27,21,o,0,1.33,162.11,-45.692,6722.85,2508.13,3.97,3.45,84.7,-0.402,18.66,20.55,01a58471o0951o
24,58471.657872,-19.712,0.608,-47,29,o,0,0.95,162.11,-45.692,8719.47,1557.24,4.93,4.32,84.9,-0.385,18.34,20.38,01a58471o0953o
25,58471.66156,-24.707,66.0,0,31,o,0,1.05,162.11,-45.692,8693.63,1689.54,4.68,3.82,85.4,-0.391,18.26,19.91,01a58471o0961o
26,58471.662479,-21.204,2.724,-12,33,o,0,1.17,162.11,-45.692,6699.24,2646.03,4.12,3.88,76.4,-0.391,18.18,19.75,01a58471o0963o
27,58473.626459,-20.58,2.763,-21,59,o,0,1.44,162.11,-45.692,1390.84,4728.88,2.67,2.6,60.5,-0.432,17.56,19.38,02a58473o0953o
28,58473.628747,-21.014,4.385,-14,63,o,0,1.11,162.11,-45.692,1406.95,4766.17,2.59,2.44,66.5,-0.454,17.56,19.38,02a58473o0958o
29,58473.638541,19.087,2.412,84,203,o,0,0.78,162.11,-45.692,7662.4,8802.43,3.15,2.67,58.9,-0.425,16.5,18.99,02a58473o0979o
30,58473.653583,-21.999,12.75,-6,74,o,0,1.12,162.11,-45.692,7692.04,8684.29,3.61,2.83,63.2,-0.401,17.13,19.88,02a58473o1011o
31,58473.654041,18.94,0.75,96,72,o,0,0.69,162.11,-45.692,9228.23,5736.07,3.35,2.56,73.7,-0.421,17.62,20.11,02a58473o1012o
32,58475.608741,-19.777,1.786,-45,80,o,0,0.78,162.11,-45.692,35.65,7772.54,3.37,3.13,-68.1,-0.383,17.73,18.83,01a58475o0904o
33,58475.627515,-20.829,4.725,-17,80,o,0,0.98,162.11,-45.692,9626.47,7701.95,4.18,3.32,-83.2,-0.397,17.88,18.89,01a58475o0944o
34,58475.639217,-17.342,0.151,-420,63,o,0,1.23,162.11,-45.692,1109.79,2600.47,3.61,3.58,2.2,-0.419,17.71,19.03,01a58475o0969o
35,58475.641057,-17.923,0.214,-246,53,o,0,1.69,162.11,-45.692,1167.0,2683.04,3.85,3.54,83.8,-0.429,17.62,19.03,01a58475o0973o
36,58475.645214,-17.34,0.129,-421,54,o,0,1.21,162.11,-45.692,1101.74,2740.78,3.8,3.58,87.2,-0.416,17.7,19.03,01a58475o0982o
37,58479.584423,20.997,2.017,14,29,o,0,1.45,162.11,-45.692,925.36,2037.49,3.29,3.16,37.9,-0.428,18.68,19.92,01a58479o0824o
38,58479.588104,-20.548,1.311,-22,29,o,0,1.15,162.11,-45.692,10003.62,1970.03,4.06,3.0,-89.7,-0.451,18.66,19.88,01a58479o0832o
39,58479.588563,20.267,0.865,28,25,o,0,1.45,162.11,-45.692,8583.19,8824.02,3.92,2.91,-84.6,-0.413,18.53,19.73,01a58479o0833o
40,58479.591327,19.295,0.411,70,29,o,0,1.9,162.11,-45.692,959.67,2051.8,3.22,3.13,17.8,-0.428,18.74,19.94,01a58479o0839o
41,58479.592707,19.456,0.51,60,31,o,0,1.37,162.11,-45.692,901.46,1965.99,3.24,3.14,52.7,-0.437,18.7,19.95,01a58479o0842o
42,58479.597772,21.827,4.238,7,29,o,0,1.29,162.11,-45.692,9964.9,1896.98,4.33,3.06,-88.3,-0.451,18.67,19.92,01a58479o0853o
