,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58208.529466,20.778,2.0,18,36,o,0,1.24,277.68271,42.36232,2962.59,9296.54,2.5,1.93,13.2,-0.536,18.46,18.9,02a58208o0648o
1,58208.535495,20.998,2.309,14,33,o,0,1.45,277.68271,42.36232,2975.36,9336.42,2.51,1.97,11.8,-0.517,18.49,18.91,02a58208o0661o
2,58208.541537,-19.696,0.69,-48,33,o,0,1.53,277.68271,42.36232,2917.6,9258.47,2.46,1.96,13.8,-0.538,18.52,18.94,02a58208o0674o
3,58208.547532,-19.172,0.501,-78,39,o,0,0.91,277.68271,42.36232,2887.86,9376.78,2.66,2.09,14.3,-0.499,18.5,18.97,02a58208o0687o
4,58220.604461,21.725,1.697,7,13,o,0,0.82,277.68271,42.36232,10079.18,2278.85,2.24,2.13,-56.0,-0.486,19.59,20.92,02a58220o0806o
5,58220.613267,22.508,3.029,4,11,o,0,0.95,277.68271,42.36232,10108.58,2318.11,2.09,2.04,-70.8,-0.5,19.6,20.92,02a58220o0825o
6,58220.621138,20.859,0.53,16,9,o,0,1.49,277.68271,42.36232,894.43,2264.66,2.09,1.93,41.5,-0.515,19.6,20.9,02a58220o0842o
7,58220.622076,-21.216,0.914,-12,11,o,0,1.03,277.68271,42.36232,10052.99,2243.86,2.16,2.0,-53.0,-0.492,19.61,20.95,02a58220o0844o
8,58220.630051,21.299,1.0,11,11,o,0,1.38,277.68271,42.36232,909.8,2305.3,2.07,1.96,40.6,-0.52,19.48,20.67,02a58220o0861o
9,58220.631016,21.644,1.449,8,12,o,0,1.44,277.68271,42.36232,10025.69,2364.86,2.22,2.12,46.5,-0.495,19.5,20.61,02a58220o0863o
10,58220.638909,21.326,2.307,11,25,o,0,0.83,277.68271,42.36232,852.68,2225.26,2.0,1.86,38.1,-0.56,18.71,19.13,02a58220o0880o
11,58224.620384,-20.869,0.617,-16,10,c,0,1.09,277.68271,42.36232,4907.63,10133.93,2.71,2.55,11.1,-0.427,19.68,21.35,02a58224o0350c
12,58224.628858,-20.465,0.384,-24,9,c,0,1.46,277.68271,42.36232,3139.28,334.52,2.53,2.3,68.5,-0.397,19.47,20.94,02a58224o0366c
