,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58634.596062,-23.085,7.8,-2,16,o,0,0.87,353.31887,74.93502,1373.0,4585.48,3.11,2.89,-27.0,-0.44,19.16,20.78,01a58634o0776o
1,58634.598863,21.1,1.18,13,16,o,0,0.86,353.31887,74.93502,1353.53,4550.86,3.16,2.89,-22.2,-0.438,19.15,20.78,01a58634o0782o
2,58634.608694,-21.685,2.324,-8,18,o,0,1.17,353.31887,74.93502,1409.61,4624.81,3.2,3.01,-25.0,-0.434,18.99,20.35,01a58634o0803o
3,58634.614733,22.923,12.75,2,31,o,0,0.99,353.31887,74.93502,1426.68,4509.14,2.95,2.9,-28.7,-0.46,18.56,19.49,01a58634o0816o
4,58636.600179,-20.979,0.895,-15,13,c,0,0.78,353.31887,74.93502,7493.45,8223.2,2.69,2.47,55.8,-0.404,19.56,21.32,02a58636o0786c
5,58636.605251,-20.508,0.432,-23,10,c,0,1.29,353.31887,74.93502,7515.83,8260.89,2.79,2.53,56.1,-0.399,19.45,21.06,02a58636o0797c
6,58636.608499,21.564,1.482,9,13,c,0,1.35,353.31887,74.93502,7447.13,8189.82,2.69,2.47,54.9,-0.404,19.29,20.69,02a58636o0804c
7,58638.461618,21.203,2.135,12,26,o,0,0.84,353.31887,74.93502,1382.72,4535.07,3.18,3.08,-9.1,-0.439,18.59,19.94,01a58638o0104o
8,58638.467727,-19.185,3.688,-77,284,o,0,0.91,353.31887,74.93502,1357.21,4479.23,3.31,3.18,-6.7,-0.425,16.6,18.03,01a58638o0117o
9,58638.470672,-18.0,0.843,-229,193,o,0,0.92,353.31887,74.93502,1415.14,4546.79,3.53,3.44,66.1,-0.434,17.59,19.14,01a58638o0123o
10,58638.480622,19.349,1.068,66,71,o,0,0.9,353.31887,74.93502,1435.71,4437.07,4.02,3.97,74.8,-0.381,17.52,19.08,01a58638o0144o
11,58638.593529,-20.604,2.964,-21,62,o,0,1.1,353.31887,74.93502,10430.33,4687.58,3.04,2.93,-8.5,-0.458,17.65,19.13,01a58638o0384o
12,58638.596327,23.983,26.5,1,25,o,0,0.82,353.31887,74.93502,10409.59,4644.34,3.06,3.01,-18.5,-0.449,18.32,19.78,01a58638o0390o
13,58638.602508,-21.333,5.05,-11,54,o,0,0.91,353.31887,74.93502,10473.55,4728.95,3.09,2.85,-3.9,-0.451,18.03,19.42,01a58638o0403o
14,58638.611928,18.383,0.902,161,145,o,0,1.14,353.31887,74.93502,10492.52,4611.3,3.29,3.12,2.2,-0.443,16.79,17.91,01a58638o0423o
15,58644.578092,21.813,1.897,7,13,o,0,0.89,353.31887,74.93502,5332.32,8406.78,2.45,1.96,47.1,-0.429,19.43,20.56,02a58644o0738o
16,58644.580883,-23.463,8.923,-2,13,o,0,0.81,353.31887,74.93502,5354.52,8446.2,2.4,1.94,47.1,-0.432,19.41,20.54,02a58644o0744o
17,58644.587933,-20.346,0.482,-26,13,o,0,1.04,353.31887,74.93502,5283.59,8362.69,2.4,1.96,50.0,-0.436,19.42,20.56,02a58644o0759o
18,58644.601912,-21.44,1.432,-10,14,o,0,0.81,353.31887,74.93502,5269.57,8482.94,2.48,1.96,48.2,-0.428,19.39,20.49,02a58644o0789o
19,58656.408806,-22.404,4.687,-4,19,o,0,0.88,353.31887,74.93502,8750.11,4108.05,2.34,2.06,-66.1,-0.422,18.92,19.68,02a58656o0371o
20,58656.412927,23.976,21.429,1,20,o,0,1.01,353.31887,74.93502,8771.28,4149.66,2.49,2.1,-60.5,-0.416,18.88,19.7,02a58656o0379o
21,58656.419005,-22.027,3.412,-6,19,o,0,1.18,353.31887,74.93502,8708.44,4079.23,2.56,2.53,-57.9,-0.408,18.83,19.68,02a58656o0392o
22,58656.429015,-24.283,20.8,-1,15,o,0,1.89,353.31887,74.93502,8702.86,4216.37,2.38,2.31,-33.2,-0.417,18.9,19.69,02a58656o0412o
23,58668.591392,23.514,6.5,1,9,c,0,1.24,353.31887,74.93502,3179.29,6497.06,2.76,2.35,44.6,-0.378,19.56,21.4,02a58668o0748c
24,58668.594646,22.805,3.3,3,9,c,0,1.43,353.31887,74.93502,3200.3,6537.52,2.65,2.32,44.7,-0.387,19.54,21.39,02a58668o0755c
