,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58663.613429,-21.713,2.255,-8,17,c,0,1.02,41.26934,26.07144,5957.59,3097.65,2.63,2.3,43.0,-0.392,19.0,20.01,02a58663o0735c
1,58663.617111,26.083,172.0,0,23,c,0,1.55,41.26934,26.07144,5977.41,3136.72,2.59,2.31,41.3,-0.392,18.52,19.41,02a58663o0743c
2,58663.623814,-19.578,1.573,-54,84,c,0,1.17,41.26934,26.07144,5917.42,3059.09,2.74,2.38,42.0,-0.449,17.15,17.96,02a58663o0757c
3,58679.563105,-20.298,0.833,-28,23,o,0,0.87,41.26934,26.07144,10152.73,3339.88,2.05,1.83,12.6,-0.437,18.8,19.19,02a58679o0653o
4,58679.563562,20.309,0.62,27,17,o,0,1.68,41.26934,26.07144,175.77,3315.19,2.08,1.83,-50.7,-0.392,18.72,19.01,02a58679o0654o
5,58679.56639,24.098,24.125,1,20,o,0,1.75,41.26934,26.07144,10172.22,3379.06,2.1,1.99,-3.0,-0.474,18.77,19.23,02a58679o0660o
6,58679.566847,21.186,2.043,12,25,o,0,0.62,41.26934,26.07144,195.64,3355.37,2.01,1.93,-40.1,-0.365,18.7,19.05,02a58679o0661o
7,58679.573394,20.6,1.103,21,23,o,0,0.97,41.26934,26.07144,10112.64,3302.13,2.07,1.87,-45.8,-0.456,18.89,19.3,02a58679o0673o
8,58679.575223,-21.268,1.388,-11,16,o,0,1.63,41.26934,26.07144,136.08,3274.71,1.96,1.8,22.8,-0.421,18.74,19.15,02a58679o0677o
9,58679.583561,22.36,3.591,4,15,o,0,2.19,41.26934,26.07144,10092.21,3419.59,2.05,1.87,10.2,-0.461,18.94,19.42,02a58679o0693o
10,58679.589117,21.556,2.264,9,20,o,0,0.73,41.26934,26.07144,112.28,3388.91,1.94,1.75,24.0,-0.411,18.89,19.33,02a58679o0703o
11,58685.588577,-22.124,3.633,-5,19,o,0,1.34,41.26934,26.07144,3629.27,9429.22,2.72,2.62,-48.5,-0.481,18.92,19.93,01a58685o0672o
12,58685.591804,20.758,1.127,18,20,o,0,1.2,41.26934,26.07144,3610.53,9390.23,2.76,2.64,-56.0,-0.477,18.86,19.87,01a58685o0679o
13,58685.600993,20.645,0.855,20,17,o,0,1.18,41.26934,26.07144,3668.35,9465.82,2.79,2.68,-57.5,-0.473,18.99,20.11,01a58685o0697o
14,58685.613206,-20.434,0.694,-24,17,o,0,1.17,41.26934,26.07144,3692.96,9353.62,2.76,2.66,-40.6,-0.463,19.02,20.14,01a58685o0721o
15,58689.584326,-21.204,1.3,-12,16,o,0,1.13,41.26934,26.07144,5012.49,5046.91,2.86,2.69,-15.0,-0.449,19.13,20.29,01a58689o0731o
16,58689.589885,21.86,2.595,6,17,o,0,1.17,41.26934,26.07144,4991.65,5008.03,2.93,2.73,-13.4,-0.438,19.12,20.31,01a58689o0742o
17,58689.593641,22.827,5.813,3,16,o,0,1.1,41.26934,26.07144,5053.18,5088.51,2.86,2.64,-11.7,-0.45,19.14,20.32,01a58689o0749o
