,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59219.549081,19.786,0.328,44,14,o,0,1.49,159.807,-26.64092,6801.72,558.92,2.64,2.45,-4.4,-0.394,19.13,20.04,01a59219o0766o
1,59219.552304,-20.876,0.95,-16,15,o,0,1.28,159.807,-26.64092,6784.37,520.73,2.9,2.75,-55.2,-0.364,19.04,20.04,01a59219o0773o
2,59219.555993,-21.955,2.659,-6,16,o,0,1.07,159.807,-26.64092,6840.81,598.9,2.89,2.32,-15.6,-0.366,19.12,20.03,01a59219o0781o
3,59219.562443,-21.488,1.754,-9,16,o,0,1.37,159.807,-26.64092,6858.89,480.7,2.59,2.48,7.2,-0.387,19.19,20.04,01a59219o0795o
4,59221.647962,20.805,0.701,17,12,o,0,0.84,159.807,-26.64092,5469.81,6872.28,2.49,2.07,45.1,-0.425,19.45,20.72,02a59221o0788o
5,59221.656316,-26.022,91.0,0,13,o,0,1.12,159.807,-26.64092,5448.16,6827.54,2.67,2.13,43.4,-0.417,19.4,20.65,02a59221o0806o
6,59221.660466,21.336,1.513,11,16,o,0,0.87,159.807,-26.64092,5507.74,6907.78,2.66,2.12,43.7,-0.411,19.34,20.56,02a59221o0815o
7,59221.674902,21.76,7.382,7,53,o,0,1.22,159.807,-26.64092,5528.98,6796.01,2.47,2.1,44.4,-0.421,17.99,18.0,02a59221o0845o
8,59223.53379,20.822,0.769,17,13,c,0,1.1,159.807,-26.64092,6798.0,559.64,3.04,2.87,-6.8,-0.36,19.3,21.55,01a59223o0733c
9,59223.537012,20.746,0.79,18,14,c,0,1.13,159.807,-26.64092,6779.42,520.75,2.69,2.65,-64.1,-0.38,19.4,21.53,01a59223o0740c
10,59223.554907,19.746,1.008,46,46,c,0,1.58,159.807,-26.64092,6838.17,599.24,3.21,2.94,7.8,-0.346,18.8,21.04,01a59223o0778c
11,59223.563134,-20.964,22.0,-15,329,c,0,1.4,159.807,-26.64092,6856.39,481.1,2.98,2.59,-30.9,-0.343,17.06,19.09,01a59223o0795c
12,59227.514706,-21.065,0.489,-14,7,c,0,1.69,159.807,-26.64092,1512.63,4417.56,2.35,2.28,76.0,-0.388,19.85,22.14,01a59227o0636c
13,59227.523867,-21.014,0.574,-14,8,c,0,0.98,159.807,-26.64092,1497.13,4379.4,2.72,2.27,18.2,-0.373,19.77,22.15,01a59227o0655c
14,59227.525712,-21.411,0.922,-10,9,c,0,0.81,159.807,-26.64092,1555.05,4458.2,2.29,2.16,78.6,-0.395,19.88,22.15,01a59227o0659c
