,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59030.3281,20.568,0.452,22,10,o,0,1.29,226.09433,51.08246,5638.74,8072.09,2.2,1.81,-7.6,-0.394,19.46,20.3,01a59030o0192o
1,59030.331325,20.767,0.585,18,10,o,0,1.47,226.09433,51.08246,5660.48,8110.56,2.17,1.77,-6.0,-0.393,19.48,20.29,01a59030o0199o
2,59030.337318,20.014,0.317,36,11,o,0,1.33,226.09433,51.08246,5602.25,8034.3,2.53,1.98,-6.7,-0.357,19.34,20.3,01a59030o0212o
3,59030.347481,21.026,0.704,14,10,o,0,1.24,226.09433,51.08246,5584.42,8150.32,2.21,1.81,-8.7,-0.392,19.44,20.28,01a59030o0234o
4,59032.316334,20.313,0.621,27,17,o,0,0.74,226.09433,51.08246,3953.41,8879.17,2.25,1.86,-55.9,-0.437,19.21,19.85,02a59032o0157o
5,59032.319113,20.279,0.586,28,16,o,0,1.37,226.09433,51.08246,3934.38,8840.5,2.26,1.94,-53.4,-0.425,19.17,19.85,02a59032o0163o
6,59032.325066,-21.838,2.273,-7,15,o,0,1.09,226.09433,51.08246,3989.56,8916.79,2.23,1.85,-54.6,-0.436,19.22,19.84,02a59032o0176o
7,59032.33518,20.041,0.427,35,15,o,0,1.39,226.09433,51.08246,4009.04,8798.59,2.32,1.97,-56.7,-0.424,19.17,19.83,02a59032o0198o
8,59034.338295,21.718,2.443,8,18,o,0,1.46,226.09433,51.08246,8403.47,1482.66,2.5,2.07,-14.1,-0.37,18.94,19.39,01a59034o0214o
9,59034.341515,19.69,0.374,48,18,o,0,1.39,226.09433,51.08246,8423.43,1521.49,2.59,2.17,-3.8,-0.379,18.89,19.37,01a59034o0221o
10,59034.347498,23.466,11.857,2,18,o,0,1.02,226.09433,51.08246,8368.85,1447.59,2.55,2.03,-10.7,-0.371,18.94,19.36,01a59034o0234o
11,59034.358601,22.659,8.458,3,26,o,0,0.72,226.09433,51.08246,8355.38,1566.58,2.97,2.23,-9.5,-0.328,18.77,19.34,01a59034o0258o
12,59036.329024,20.772,0.665,18,12,o,0,1.39,226.09433,51.08246,265.01,7071.07,2.08,1.76,-35.0,-0.405,19.14,19.66,02a59036o0176o
13,59036.332715,-20.755,0.896,-18,16,o,0,1.06,226.09433,51.08246,245.34,7032.94,2.21,1.88,-38.0,-0.406,19.05,19.64,02a59036o0184o
