,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58331.525861,0.0,0.0,0,0,c,0,-0.0,281.05838,32.1275,8078.29,8546.04,3.95,3.3,56.5,-0.406,13.8,15.77,02a58331o0598c
1,58331.536351,-16.169,4.434,-1237,5484,c,0,1.37,281.05838,32.1275,8061.58,8508.64,3.14,3.04,13.2,-0.41,13.4,14.41,02a58331o0620c
2,58331.557479,19.809,20.714,43,896,c,0,1.16,281.05838,32.1275,8147.28,8471.15,3.25,3.19,5.8,-0.599,16.07,17.21,02a58331o0664c
3,58335.437104,-24.253,15.2,-1,11,c,0,0.86,281.05838,32.1275,524.55,1326.5,2.62,2.41,43.6,-0.469,19.63,21.7,02a58335o0425c
4,58335.447724,21.143,0.76,13,10,c,0,1.04,281.05838,32.1275,507.12,1286.97,2.57,2.34,44.2,-0.484,19.63,21.51,02a58335o0446c
5,58335.458431,20.489,0.486,23,11,c,0,0.96,281.05838,32.1275,574.73,1363.29,2.59,2.35,43.4,-0.48,19.58,21.29,02a58335o0467c
6,58335.469165,-20.873,0.717,-16,12,c,0,0.93,281.05838,32.1275,591.29,1244.03,2.72,2.45,42.1,-0.478,19.33,20.96,02a58335o0488c
7,58337.435813,-22.574,4.118,-3,14,o,0,1.0,281.05838,32.1275,2295.63,673.88,3.38,2.68,-1.8,-0.422,19.34,21.24,01a58337o0381o
8,58337.439635,-22.743,4.933,-3,14,o,0,0.98,281.05838,32.1275,1049.82,10450.23,2.91,2.78,-54.5,-0.49,19.35,21.22,01a58337o0389o
9,58337.446358,20.264,0.527,28,15,o,0,0.72,281.05838,32.1275,2315.52,711.88,3.26,2.7,-2.8,-0.43,19.35,21.17,01a58337o0402o
10,58337.450247,-20.613,0.744,-21,15,o,0,1.0,281.05838,32.1275,1083.92,10488.76,2.88,2.47,-79.2,-0.522,19.38,21.13,01a58337o0410o
11,58337.456949,20.655,0.61,20,12,o,0,1.28,281.05838,32.1275,2265.66,631.55,3.18,2.66,-5.7,-0.431,19.38,21.2,01a58337o0423o
12,58337.460755,23.59,10.75,1,14,o,0,1.06,281.05838,32.1275,1016.14,10408.27,2.76,2.37,-79.7,-0.539,19.41,21.17,01a58337o0431o
13,58337.467488,-22.1,2.259,-5,12,o,0,1.28,281.05838,32.1275,2253.54,748.74,3.22,2.7,-7.7,-0.43,19.34,21.08,01a58337o0444o
14,58337.471444,-25.052,51.5,0,18,o,0,1.25,281.05838,32.1275,999.95,10525.47,2.83,2.43,-82.3,-0.534,19.36,21.03,01a58337o0452o
15,58339.443668,-19.954,2.56,-38,97,c,0,1.11,281.05838,32.1275,10084.93,1095.92,2.59,2.47,-43.6,-0.463,18.44,20.11,02a58339o0444c
16,58339.454614,20.981,2.424,15,36,c,0,0.89,281.05838,32.1275,10067.09,1056.57,2.63,2.58,-83.5,-0.434,18.22,19.83,02a58339o0466c
17,58339.465959,18.737,0.608,116,71,c,0,1.38,281.05838,32.1275,10116.55,1136.0,2.63,2.58,-47.1,-0.437,17.81,19.37,02a58339o0489c
18,58339.476602,17.53,1.36,353,480,c,0,0.92,281.05838,32.1275,10135.04,1018.2,2.68,2.67,-78.9,-0.435,15.88,17.27,02a58339o0511c
19,58341.402001,-19.939,0.348,-38,13,o,0,0.89,281.05838,32.1275,3518.64,296.43,3.28,2.89,-4.6,-0.414,19.35,21.13,01a58341o0360o
20,58341.406133,22.564,4.474,3,15,o,0,0.84,281.05838,32.1275,2352.5,10087.16,2.95,2.62,-80.5,-0.483,19.31,21.14,01a58341o0368o
21,58341.41364,-20.117,0.442,-33,14,o,0,0.86,281.05838,32.1275,3537.25,333.93,3.35,2.87,-2.8,-0.415,19.31,21.15,01a58341o0382o
22,58341.417538,21.02,1.114,14,16,o,0,0.72,281.05838,32.1275,2386.17,10124.82,3.1,2.86,-69.9,-0.465,19.33,21.15,01a58341o0390o
23,58341.424699,24.46,25.333,1,15,o,0,0.66,281.05838,32.1275,3487.66,254.86,3.31,2.75,-7.2,-0.417,19.35,21.11,01a58341o0403o
24,58341.428575,20.811,0.742,17,13,o,0,1.37,281.05838,32.1275,2319.01,10045.72,2.99,2.64,-77.2,-0.49,19.34,21.13,01a58341o0411o
25,58341.436161,-21.677,1.816,-8,14,o,0,0.95,281.05838,32.1275,3458.67,372.32,3.25,2.85,-5.8,-0.426,19.32,21.11,01a58341o0425o
26,58341.439984,-21.325,1.296,-11,14,o,0,1.34,281.05838,32.1275,2303.51,10162.51,3.13,2.74,-76.3,-0.473,19.31,21.15,01a58341o0433o
27,58343.417548,20.858,0.645,16,11,c,0,0.75,281.05838,32.1275,153.31,8306.92,2.86,2.69,-20.0,-0.374,19.62,21.74,02a58343o0013c
28,58343.41866,-24.071,10.8,-1,9,c,0,1.34,281.05838,32.1275,9499.29,8343.38,3.01,2.86,43.6,-0.38,19.68,21.76,02a58343o0015c
29,58343.429282,23.105,4.071,2,8,c,0,1.12,281.05838,32.1275,200.44,8383.66,2.86,2.64,-17.6,-0.363,19.61,21.73,02a58343o0036c
30,58343.42974,-20.928,0.782,-15,12,c,0,0.78,281.05838,32.1275,9479.54,8304.04,3.05,2.89,35.6,-0.393,19.65,21.74,02a58343o0037c
31,58343.440411,21.008,0.774,14,11,c,0,0.83,281.05838,32.1275,215.66,8265.12,2.84,2.67,-12.2,-0.385,19.57,21.69,02a58343o0058c
32,58343.441348,20.78,0.57,18,10,c,0,1.22,281.05838,32.1275,9527.9,8383.4,3.05,2.89,36.4,-0.386,19.63,21.71,02a58343o0060c
33,58343.452182,22.112,2.0,5,10,c,0,0.95,281.05838,32.1275,9557.53,8267.2,3.09,2.93,28.3,-0.394,19.58,21.67,02a58343o0082c
34,58347.394267,-22.915,4.136,-2,10,o,0,0.93,281.05838,32.1275,6895.2,10185.34,2.36,2.1,25.2,-0.454,19.67,21.16,02a58347o0301o
35,58347.398404,-22.122,2.239,-5,12,o,0,1.27,281.05838,32.1275,8238.67,418.47,2.29,2.11,47.7,-0.461,19.66,21.18,02a58347o0309o
36,58347.405865,21.665,1.397,8,11,o,0,1.56,281.05838,32.1275,6876.31,10145.23,2.33,2.16,15.8,-0.458,19.67,21.14,02a58347o0323o
37,58347.40975,-20.736,0.731,-18,14,o,0,0.76,281.05838,32.1275,8220.96,378.54,2.31,2.07,42.7,-0.455,19.65,21.15,02a58347o0331o
38,58347.416833,21.519,1.151,9,10,o,0,1.3,281.05838,32.1275,6925.85,10224.42,2.41,2.23,27.6,-0.453,19.62,21.1,02a58347o0344o
39,58347.420838,-20.967,0.873,-15,13,o,0,1.39,281.05838,32.1275,8286.81,457.5,2.33,2.04,40.6,-0.469,19.65,21.1,02a58347o0352o
40,58347.428506,-20.318,0.392,-27,11,o,0,1.19,281.05838,32.1275,6940.91,10106.45,2.43,2.2,24.0,-0.455,19.59,20.99,02a58347o0366o
41,58347.43238,20.524,0.453,22,10,o,0,1.87,281.05838,32.1275,8303.72,339.37,2.48,2.13,34.4,-0.451,19.56,21.0,02a58347o0374o
42,58351.384525,21.318,1.641,11,18,o,0,0.93,281.05838,32.1275,6420.88,9297.32,2.54,2.48,-2.5,-0.429,19.16,20.16,02a58351o0333o
43,58351.396205,23.029,8.75,2,20,o,0,1.14,281.05838,32.1275,6384.8,9257.76,2.52,2.47,-27.1,-0.426,19.04,19.98,02a58351o0355o
44,58351.407122,-19.965,0.461,-38,17,o,0,0.95,281.05838,32.1275,6449.76,9336.7,2.38,2.32,-2.5,-0.442,19.2,20.07,02a58351o0376o
45,58351.418653,-20.242,0.618,-29,18,o,0,1.05,281.05838,32.1275,6465.87,9219.61,2.55,2.52,-6.5,-0.432,19.09,20.01,02a58351o0398o
46,58361.354861,-21.083,1.22,-13,16,o,0,0.97,281.05838,32.1275,2024.89,144.05,3.34,3.06,5.2,-0.421,19.15,20.81,01a58361o0269o
47,58361.358742,-20.172,0.612,-31,19,o,0,0.84,281.05838,32.1275,787.36,9920.97,3.32,2.98,-82.2,-0.462,19.16,20.79,01a58361o0277o
48,58361.365736,-20.877,0.92,-16,15,o,0,1.19,281.05838,32.1275,2043.76,180.86,3.29,2.95,-0.5,-0.42,19.15,20.75,01a58361o0290o
49,58361.369748,-21.365,1.638,-10,17,o,0,1.22,281.05838,32.1275,804.28,9958.88,3.3,2.83,-82.0,-0.465,19.14,20.71,01a58361o0298o
50,58361.376745,20.423,0.631,25,16,o,0,1.13,281.05838,32.1275,1992.35,100.72,3.17,2.87,-1.4,-0.417,19.14,20.64,01a58361o0311o
51,58361.380565,-23.211,8.75,-2,16,o,0,1.16,281.05838,32.1275,736.09,9879.39,3.45,2.96,-84.2,-0.449,19.09,20.6,01a58361o0319o
52,58361.387612,22.083,3.25,5,17,o,0,0.9,281.05838,32.1275,1979.86,218.39,3.23,3.06,-11.5,-0.423,19.02,20.52,01a58361o0332o
53,58361.391679,22.337,5.278,4,22,o,0,0.89,281.05838,32.1275,719.05,9996.71,3.45,2.9,-80.8,-0.456,19.04,20.48,01a58361o0340o
54,58365.348471,-21.634,2.167,-8,18,o,0,0.84,281.05838,32.1275,1449.49,9505.99,3.62,3.25,-80.8,-0.437,19.11,21.08,01a58365o0154o
55,58365.359227,-20.827,0.962,-17,16,o,0,0.88,281.05838,32.1275,1466.89,9544.11,3.25,2.82,-80.9,-0.451,19.27,21.06,01a58365o0175o
56,58365.370056,-22.05,2.778,-6,15,o,0,1.07,281.05838,32.1275,1397.85,9464.8,3.12,2.75,-85.6,-0.46,19.3,21.02,01a58365o0196o
57,58365.381121,21.201,1.328,12,16,o,0,0.97,281.05838,32.1275,1381.7,9581.83,3.16,2.76,-82.8,-0.46,19.27,21.0,01a58365o0217o
58,58367.342967,-23.059,5.563,-2,12,o,0,1.12,281.05838,32.1275,8968.41,9312.04,2.6,2.32,35.4,-0.448,19.6,21.13,02a58367o0272o
59,58367.354046,21.87,1.569,6,10,o,0,1.11,281.05838,32.1275,8951.09,9271.68,2.54,2.22,38.7,-0.448,19.59,21.11,02a58367o0293o
60,58367.365578,-22.039,2.262,-6,13,o,0,0.69,281.05838,32.1275,9017.01,9350.82,2.58,2.26,38.0,-0.451,19.59,21.1,02a58367o0314o
61,58367.376869,-20.759,0.622,-18,11,o,0,1.3,281.05838,32.1275,9030.52,9233.16,2.58,2.29,36.3,-0.448,19.58,21.09,02a58367o0335o
62,58369.328863,21.447,3.842,10,37,o,0,1.11,281.05838,32.1275,9952.73,1065.95,3.67,3.25,-75.1,-0.431,18.23,19.62,01a58369o0089o
63,58369.338502,-21.055,1.533,-14,21,o,0,0.92,281.05838,32.1275,9971.04,1104.71,3.82,3.35,-80.2,-0.441,19.16,21.01,01a58369o0108o
64,58369.339423,-20.439,0.864,-24,21,o,0,0.75,281.05838,32.1275,594.8,1246.55,3.59,3.41,12.9,-0.442,19.09,21.07,01a58369o0110o
65,58369.349221,-20.301,0.533,-28,15,o,0,1.25,281.05838,32.1275,9904.75,1030.62,3.68,3.09,-80.0,-0.449,19.31,21.22,01a58369o0129o
66,58369.350844,19.923,0.366,39,14,o,0,5.48,281.05838,32.1275,613.56,1284.32,3.33,3.17,-1.5,-0.451,19.28,21.3,01a58369o0132o
67,58369.360736,-21.211,1.36,-12,16,o,0,0.98,281.05838,32.1275,9889.78,1149.9,3.48,3.0,-80.3,-0.45,19.28,21.11,01a58369o0151o
68,58369.36187,24.77,35.0,0,16,o,0,0.87,281.05838,32.1275,562.55,1204.08,3.24,3.02,-12.0,-0.45,19.31,21.19,01a58369o0153o
69,58369.373234,-20.47,0.688,-24,16,o,0,0.83,281.05838,32.1275,550.03,1319.9,3.09,2.98,-12.6,-0.46,19.3,21.13,01a58369o0175o
70,58371.336039,-20.571,0.438,-22,9,o,0,1.1,281.05838,32.1275,9141.73,890.75,2.21,2.01,37.1,-0.494,19.74,21.31,02a58371o0266o
71,58371.347318,-21.318,0.929,-11,10,o,0,1.15,281.05838,32.1275,9109.46,850.0,2.26,2.03,36.0,-0.492,19.68,21.25,02a58371o0287o
72,58371.358287,23.943,10.111,1,10,o,0,1.27,281.05838,32.1275,9174.69,928.83,2.21,1.99,33.8,-0.501,19.69,21.19,02a58371o0308o
73,58371.369603,22.733,3.815,3,11,o,0,0.93,281.05838,32.1275,9191.37,810.89,2.21,2.02,39.9,-0.498,19.65,21.12,02a58371o0329o
74,58373.323727,-21.948,2.0,-6,12,o,0,1.15,281.05838,32.1275,2551.56,892.29,3.22,2.79,-2.1,-0.441,19.38,21.37,01a58373o0243o
75,58373.334464,20.329,0.469,27,13,o,0,0.79,281.05838,32.1275,2570.56,930.01,3.09,2.67,-2.5,-0.448,19.42,21.42,01a58373o0264o
76,58373.345011,-21.591,1.476,-8,12,o,0,1.03,281.05838,32.1275,2519.98,850.35,3.14,2.82,1.5,-0.437,19.36,21.44,01a58373o0285o
77,58373.355857,-24.482,21.667,-1,13,o,0,1.0,281.05838,32.1275,2507.83,966.95,3.09,2.76,1.4,-0.448,19.37,21.38,01a58373o0306o
78,58375.362112,-22.307,2.31,-4,10,c,0,1.33,281.05838,32.1275,7703.58,86.08,2.77,2.63,-82.6,-0.408,19.61,21.64,02a58375o0005c
79,58375.368684,21.268,1.16,11,13,c,0,0.84,281.05838,32.1275,6440.15,9932.4,3.4,3.3,44.0,-0.371,19.49,21.58,02a58375o0018c
80,58375.372647,-22.773,4.364,-3,12,c,0,1.39,281.05838,32.1275,7768.28,165.29,3.65,3.48,49.3,-0.378,19.4,21.58,02a58375o0026c
81,58375.379712,-19.35,1.915,-66,127,c,0,0.74,281.05838,32.1275,6455.31,9814.2,2.98,2.9,17.7,-0.399,17.17,18.76,02a58375o0040c
82,58377.316818,20.634,0.804,20,16,o,0,0.9,281.05838,32.1275,3296.06,1497.19,3.46,2.84,-1.1,-0.436,19.14,20.73,01a58377o0205o
83,58377.326769,-20.779,0.893,-18,16,o,0,0.84,281.05838,32.1275,3314.39,1534.56,3.26,2.86,-3.4,-0.443,19.15,20.73,01a58377o0225o
84,58377.337395,-19.948,0.405,-38,15,o,0,0.96,281.05838,32.1275,3263.47,1456.22,3.16,2.79,-2.4,-0.445,19.19,20.71,01a58377o0246o
85,58377.348144,22.89,6.0,2,15,o,0,1.02,281.05838,32.1275,3250.36,1572.36,3.02,2.81,-8.6,-0.453,19.17,20.7,01a58377o0267o
86,58379.316165,20.727,0.762,19,14,o,0,1.12,281.05838,32.1275,7139.27,10216.87,2.48,2.28,32.7,-0.433,19.29,20.25,02a58379o0234o
87,58379.317809,21.591,2.096,8,18,o,0,0.89,281.05838,32.1275,8500.24,451.6,2.39,2.07,40.5,-0.462,19.36,20.28,02a58379o0237o
88,58379.326141,20.161,0.434,31,14,o,0,1.11,281.05838,32.1275,7105.69,10177.83,2.49,2.21,30.9,-0.45,19.32,20.21,02a58379o0253o
89,58379.328177,-20.972,1.193,-15,18,o,0,1.15,281.05838,32.1275,8466.13,411.42,2.58,2.21,37.6,-0.443,19.26,20.24,02a58379o0257o
90,58379.337187,-23.604,11.3,-1,15,o,0,1.37,281.05838,32.1275,7171.22,10256.43,2.51,2.2,23.7,-0.454,19.31,20.17,02a58379o0274o
91,58379.339195,-20.557,0.704,-22,15,o,0,1.58,281.05838,32.1275,8531.54,489.8,2.43,2.06,35.3,-0.462,19.34,20.22,02a58379o0278o
92,58379.348337,20.631,0.726,20,15,o,0,1.31,281.05838,32.1275,7187.93,10137.94,2.49,2.19,29.9,-0.451,19.29,20.18,02a58379o0295o
93,58379.350257,21.155,1.697,12,21,o,0,0.83,281.05838,32.1275,8550.04,370.63,2.53,2.16,33.4,-0.447,19.26,20.22,02a58379o0299o
94,58383.308224,21.853,2.69,7,18,o,0,1.06,281.05838,32.1275,7090.67,9452.77,2.21,2.19,-1.4,-0.448,18.96,19.58,02a58383o0219o
95,58383.317898,19.245,0.732,73,53,o,0,0.99,281.05838,32.1275,7072.39,9412.76,2.24,2.15,19.2,-0.463,18.46,19.09,02a58383o0237o
96,58383.328125,-23.425,23.5,-2,36,o,0,1.08,281.05838,32.1275,7121.43,9491.69,2.25,2.16,20.3,-0.456,18.44,19.02,02a58383o0257o
97,58383.339109,-19.988,0.873,-37,32,o,0,1.39,281.05838,32.1275,7138.53,9373.78,2.29,2.22,1.4,-0.45,18.43,18.89,02a58383o0278o
98,58385.309714,20.356,1.098,26,29,o,0,1.14,281.05838,32.1275,3032.24,2157.76,4.04,3.28,-3.9,-0.397,18.52,19.6,01a58385o0058o
99,58385.318124,22.405,7.0,4,28,o,0,1.04,281.05838,32.1275,3051.15,2196.3,3.37,2.93,-7.4,-0.439,18.58,19.59,01a58385o0075o
100,58385.326476,-20.429,1.232,-24,30,o,0,0.94,281.05838,32.1275,3002.53,2118.58,3.63,3.2,-10.7,-0.431,18.46,19.55,01a58385o0092o
101,58385.33475,21.195,2.074,12,25,o,0,1.24,281.05838,32.1275,2988.76,2234.43,3.37,2.97,-7.5,-0.441,18.56,19.51,01a58385o0109o
102,58386.279779,-19.668,0.556,-49,27,o,0,1.22,281.05838,32.1275,1376.18,2142.03,3.71,3.08,-6.7,-0.397,18.57,19.52,01a58386o0064o
103,58386.288565,19.253,0.439,72,32,o,0,1.12,281.05838,32.1275,1395.33,2180.65,3.48,3.04,-6.4,-0.432,18.48,19.49,01a58386o0083o
104,58386.307229,-23.932,30.0,-1,29,o,0,1.18,281.05838,32.1275,1346.77,2101.54,3.36,3.25,-18.5,-0.443,18.35,19.4,01a58386o0123o
105,58386.310726,-24.58,62.0,0,33,o,0,1.1,281.05838,32.1275,1334.41,2217.59,3.76,3.29,-8.6,-0.409,18.38,19.38,01a58386o0130o
106,58387.301567,-21.919,3.532,-6,22,o,0,1.23,281.05838,32.1275,6889.93,8142.1,2.59,2.33,-56.1,-0.397,19.04,19.68,02a58387o0143o
107,58387.308564,-19.748,0.559,-46,26,o,0,0.72,281.05838,32.1275,6868.48,8104.17,2.79,2.49,-58.5,-0.379,18.94,19.66,02a58387o0158o
108,58387.31508,21.706,3.054,8,23,o,0,1.04,281.05838,32.1275,6916.13,8181.41,2.61,2.36,-56.0,-0.393,18.99,19.62,02a58387o0172o
109,58387.322524,20.265,0.987,28,28,o,0,0.8,281.05838,32.1275,6933.04,8062.29,2.41,2.22,-38.7,-0.423,18.95,19.55,02a58387o0188o
110,58389.295429,23.48,13.286,2,20,o,0,0.89,281.05838,32.1275,3126.27,1930.29,3.19,2.92,-1.6,-0.451,18.99,20.28,01a58389o0140o
111,58389.302336,21.002,1.235,14,18,o,0,1.06,281.05838,32.1275,3145.08,1968.39,3.21,2.93,-5.0,-0.448,18.94,20.22,01a58389o0154o
112,58389.310767,20.1,0.64,33,21,o,0,0.8,281.05838,32.1275,3077.97,1890.06,3.16,2.88,-6.1,-0.446,18.88,20.14,01a58389o0171o
113,58389.321893,21.801,2.889,7,20,o,0,0.91,281.05838,32.1275,3064.73,2006.46,3.03,2.74,-4.8,-0.461,18.84,20.02,01a58389o0192o
114,58391.293877,-21.641,1.467,-8,12,o,0,1.94,281.05838,32.1275,8747.78,7649.01,2.48,2.45,-20.7,-0.402,19.0,20.25,02a58391o0202o
115,58391.302141,22.398,3.679,4,15,o,0,1.29,281.05838,32.1275,8731.46,7608.82,2.29,2.23,7.4,-0.438,19.36,20.48,02a58391o0217o
