,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59148.620494,-17.491,1.468,-366,538,o,0,0.95,171.8073,-0.76754,7837.62,1991.36,2.31,2.19,-65.5,-0.431,15.34,16.27,01a59148o0933o
1,59148.626055,-18.223,0.808,-186,151,o,0,0.99,171.8073,-0.76754,7819.43,1953.68,2.28,2.08,-18.4,-0.397,16.65,17.48,01a59148o0945o
2,59148.643112,-19.177,0.626,-78,48,o,0,0.95,171.8073,-0.76754,7878.71,2029.81,2.46,2.29,-22.7,-0.384,17.99,18.47,01a59148o0982o
3,59158.620403,21.35,2.051,10,22,o,0,1.44,171.8073,-0.76754,4975.08,4126.56,2.52,1.97,36.5,-0.443,18.81,19.28,02a59158o0934o
4,59158.626815,26.018,167.0,0,24,o,0,0.92,171.8073,-0.76754,4991.95,4164.98,2.79,1.99,37.2,-0.426,18.8,19.35,02a59158o0948o
5,59158.645647,-21.331,2.295,-11,24,o,0,1.37,171.8073,-0.76754,4935.27,4088.2,2.49,1.89,35.2,-0.443,18.68,18.98,02a59158o0986o
6,59158.652397,-21.896,10.184,-6,64,o,0,1.09,171.8073,-0.76754,4913.54,4205.3,2.75,1.92,38.5,-0.406,17.72,17.56,02a59158o0998o
7,59170.623481,19.996,0.281,36,10,c,0,1.79,171.8073,-0.76754,7234.65,2577.66,2.57,2.38,41.4,-0.385,19.38,20.9,02a59170o0857c
8,59170.641986,20.394,0.474,25,12,c,0,1.35,171.8073,-0.76754,7248.07,2616.23,2.74,2.43,39.6,-0.379,19.38,20.87,02a59170o0897c
9,59170.647526,19.949,0.352,38,13,c,0,0.85,171.8073,-0.76754,7192.76,2537.81,2.47,2.37,44.8,-0.388,19.31,20.65,02a59170o0909c
10,59170.653019,-20.117,0.47,-33,15,c,0,1.49,171.8073,-0.76754,7172.8,2654.85,2.52,2.36,45.1,-0.38,18.9,19.96,02a59170o0921c
11,59184.622515,17.983,0.086,233,20,o,0,0.8,171.8073,-0.76754,5794.05,10330.36,2.19,1.95,-3.9,-0.392,19.02,19.46,01a59184o0849o
12,59184.627126,17.995,0.071,230,16,o,0,1.47,171.8073,-0.76754,5775.83,10291.88,2.15,1.99,-6.0,-0.385,19.01,19.48,01a59184o0859o
13,59184.629888,18.139,0.101,202,20,o,0,1.09,171.8073,-0.76754,5800.13,131.33,2.17,1.93,-6.0,-0.416,19.11,19.51,01a59184o0865o
14,59184.63505,18.101,0.121,209,25,o,0,0.81,171.8073,-0.76754,5781.25,93.28,2.54,1.98,-5.3,-0.41,19.03,19.53,01a59184o0876o
15,59184.644769,18.224,0.086,186,16,o,0,1.52,171.8073,-0.76754,5840.09,10371.74,2.8,2.07,-5.6,-0.355,18.92,19.53,01a59184o0897o
16,59184.648478,18.133,0.082,203,17,o,0,1.73,171.8073,-0.76754,5836.86,172.97,2.55,1.96,-5.7,-0.395,19.03,19.52,01a59184o0905o
17,59184.65218,18.076,0.079,214,17,o,0,1.59,171.8073,-0.76754,5859.54,10254.77,2.23,1.82,-2.2,-0.368,19.02,19.42,01a59184o0913o
18,59184.6531,18.301,0.132,174,23,o,0,1.94,171.8073,-0.76754,5855.77,54.7,2.15,1.93,-13.7,-0.407,19.06,19.4,01a59184o0915o
19,59185.630443,18.093,0.093,210,20,o,0,1.08,171.8073,-0.76754,5792.03,123.93,2.38,2.25,-20.6,-0.407,19.1,19.72,01a59185o0965o
20,59185.647118,18.236,0.135,184,25,o,0,1.02,171.8073,-0.76754,5773.37,83.92,2.66,2.32,-2.2,-0.38,19.03,19.72,01a59185o0999o
21,59185.65142,17.97,0.089,236,21,o,0,0.76,171.8073,-0.76754,5831.53,162.83,2.73,2.22,-2.6,-0.384,18.98,19.67,01a59185o1008o
22,59185.654297,-19.832,0.594,-42,25,o,0,1.25,171.8073,-0.76754,5851.37,46.4,2.15,2.07,-33.4,-0.415,19.11,19.58,01a59185o1014o
23,59186.633563,19.881,4.152,40,168,o,0,1.08,171.8073,-0.76754,2952.96,2276.67,2.11,1.94,34.8,-0.44,16.36,16.62,02a59186o0979o
24,59186.638667,18.32,0.084,171,14,o,0,1.64,171.8073,-0.76754,2971.73,2315.43,2.11,1.88,33.2,-0.449,19.06,19.52,02a59186o0990o
25,59186.650754,18.29,0.132,175,23,o,0,0.89,171.8073,-0.76754,2914.37,2238.11,1.98,1.89,33.6,-0.454,18.95,19.41,02a59186o1016o
26,59186.654868,18.092,0.081,210,17,o,0,0.98,171.8073,-0.76754,2895.91,2353.26,2.04,1.89,31.7,-0.45,19.03,19.53,02a59186o1025o
27,59190.582594,18.581,0.139,134,19,o,0,1.15,171.8073,-0.76754,2949.58,2277.93,2.13,1.87,38.6,-0.456,18.93,19.39,02a59190o0791o
28,59190.586254,18.694,0.161,121,20,o,0,1.0,171.8073,-0.76754,2968.42,2317.22,2.15,1.85,37.9,-0.459,18.92,19.4,02a59190o0799o
29,59190.591787,18.49,0.124,146,18,o,0,1.37,171.8073,-0.76754,2910.25,2239.64,2.13,1.83,38.6,-0.453,18.91,19.43,02a59190o0811o
30,59190.607939,18.242,0.085,183,16,o,0,1.84,171.8073,-0.76754,2891.0,2355.8,2.08,1.87,39.2,-0.454,19.01,19.46,02a59190o0846o
31,59192.623208,18.57,0.086,136,12,o,0,2.22,171.8073,-0.76754,5887.93,2076.68,2.5,2.38,64.8,-0.395,19.21,20.29,01a59192o0953o
32,59192.627354,18.806,0.133,109,14,o,0,0.9,171.8073,-0.76754,5868.43,2038.14,2.48,2.41,86.8,-0.397,19.22,20.32,01a59192o0962o
33,59192.635206,18.636,0.086,128,11,o,0,1.45,171.8073,-0.76754,5928.68,2118.63,2.36,2.25,-84.3,-0.402,19.31,20.31,01a59192o0979o
34,59192.648493,18.603,0.098,132,13,o,0,1.46,171.8073,-0.76754,5947.11,1999.42,2.33,2.08,-87.7,-0.427,19.36,20.28,01a59192o1007o
35,59194.625924,19.078,0.121,85,10,c,0,1.56,171.8073,-0.76754,8012.33,6644.38,2.66,2.43,32.6,-0.394,19.64,21.28,02a59194o0955c
36,59194.631414,19.226,0.135,74,10,c,0,1.04,171.8073,-0.76754,8031.66,6683.95,2.57,2.41,37.6,-0.399,19.66,21.27,02a59194o0967c
37,59194.653806,19.145,0.113,80,9,c,0,1.94,171.8073,-0.76754,7972.71,6608.37,2.58,2.42,35.2,-0.395,19.65,21.2,02a59194o1015c
38,59194.663001,18.858,0.153,104,16,c,0,1.19,171.8073,-0.76754,7952.84,6727.56,2.64,2.41,34.5,-0.432,19.23,20.32,02a59194o1035c
39,59198.581585,19.241,0.248,73,18,c,0,1.18,171.8073,-0.76754,8009.15,6646.88,2.69,2.49,34.8,-0.385,18.97,20.66,02a59198o0858c
40,59198.583423,19.583,0.422,53,22,c,0,0.99,171.8073,-0.76754,8028.22,6685.21,2.68,2.47,41.4,-0.386,18.83,20.53,02a59198o0862c
41,59198.588956,19.557,0.349,55,19,c,0,1.41,171.8073,-0.76754,7968.48,6607.79,2.7,2.49,38.9,-0.386,18.9,20.6,02a59198o0874c
42,59198.600442,19.123,0.317,81,26,c,0,0.89,171.8073,-0.76754,7947.54,6724.28,2.72,2.58,37.0,-0.383,18.61,20.33,02a59198o0899c
43,59204.605395,19.752,0.152,46,7,c,0,2.08,171.8073,-0.76754,5701.62,8373.57,2.37,2.19,-67.7,-0.381,19.83,21.68,01a59204o0830c
44,59204.610769,19.486,0.167,58,10,c,0,1.12,171.8073,-0.76754,5682.94,8333.99,2.78,2.47,-11.8,-0.392,19.59,21.59,01a59204o0841c
45,59204.614489,19.408,0.127,63,8,c,0,1.37,171.8073,-0.76754,5741.04,8412.57,2.34,2.19,-65.1,-0.38,19.78,21.66,01a59204o0849c
46,59204.626945,19.651,0.151,50,8,c,0,1.06,171.8073,-0.76754,5761.63,8297.49,2.4,2.28,-49.9,-0.366,19.81,21.68,01a59204o0876c
47,59206.566306,19.517,0.173,57,10,c,0,1.03,171.8073,-0.76754,6075.08,6738.0,2.52,2.39,46.8,-0.413,19.73,21.51,02a59206o0801c
48,59206.569522,19.668,0.183,49,9,c,0,1.54,171.8073,-0.76754,6093.99,6777.01,2.57,2.37,46.3,-0.409,19.69,21.52,02a59206o0808c
49,59206.575024,19.765,0.173,45,8,c,0,1.78,171.8073,-0.76754,6035.24,6698.77,2.55,2.36,43.1,-0.406,19.73,21.54,02a59206o0820c
50,59206.580063,19.75,0.196,46,9,c,0,1.42,171.8073,-0.76754,6014.87,6814.54,2.68,2.47,46.0,-0.404,19.7,21.54,02a59206o0831c
51,59208.586119,19.479,0.154,59,9,c,0,1.12,171.8073,-0.76754,625.42,4011.97,2.41,2.34,11.7,-0.383,19.76,21.59,01a59208o0829c
52,59208.588885,19.563,0.159,54,9,c,0,1.14,171.8073,-0.76754,605.76,3973.9,2.37,2.34,64.1,-0.384,19.77,21.59,01a59208o0835c
53,59208.59165,19.745,0.178,46,8,c,0,1.8,171.8073,-0.76754,664.93,4052.55,2.47,2.38,7.0,-0.373,19.73,21.6,01a59208o0841c
54,59208.601782,19.396,0.122,63,8,c,0,1.99,171.8073,-0.76754,685.62,3937.3,2.44,2.41,67.4,-0.376,19.73,21.64,01a59208o0862c
55,59216.544064,20.848,1.656,17,28,o,0,1.13,171.8073,-0.76754,1482.81,10039.12,3.35,2.69,6.3,-0.36,18.44,19.18,01a59216o0764o
56,59216.548678,18.931,0.3,97,29,o,0,1.13,171.8073,-0.76754,1464.44,10002.82,4.25,2.41,4.5,-0.382,18.36,19.2,01a59216o0774o
57,59216.552364,19.266,0.327,71,23,o,0,1.47,171.8073,-0.76754,1523.58,10080.9,2.83,2.48,22.0,-0.388,18.57,19.21,01a59216o0782o
58,59216.562527,-21.138,2.196,-13,28,o,0,0.83,171.8073,-0.76754,1545.74,9965.44,2.42,2.31,-46.8,-0.424,18.7,19.25,01a59216o0804o
59,59220.561338,19.319,0.174,68,12,o,0,1.37,171.8073,-0.76754,1485.6,10042.14,2.27,1.92,-23.8,-0.434,19.39,20.39,01a59220o0786o
60,59220.564112,19.598,0.186,53,10,o,0,2.3,171.8073,-0.76754,1465.76,10002.65,2.15,1.99,-41.5,-0.439,19.41,20.4,01a59220o0792o
61,59220.568731,19.509,0.211,57,12,o,0,2.05,171.8073,-0.76754,1525.35,10081.86,2.1,1.91,-58.0,-0.451,19.43,20.38,01a59220o0802o
62,59220.575176,20.188,0.41,30,12,o,0,1.37,171.8073,-0.76754,1547.4,9964.73,2.31,2.01,-12.2,-0.433,19.36,20.4,01a59220o0816o
63,59222.590009,19.724,0.281,47,13,o,0,1.16,171.8073,-0.76754,9295.97,4427.95,2.28,2.24,6.3,-0.42,19.5,20.78,02a59222o0854o
64,59222.593216,20.104,0.342,33,11,o,0,1.59,171.8073,-0.76754,9316.64,4467.39,2.22,2.2,-74.0,-0.422,19.52,20.79,02a59222o0861o
65,59222.598707,19.588,0.217,53,12,o,0,1.1,171.8073,-0.76754,9259.71,4390.71,2.24,2.22,-52.2,-0.424,19.49,20.8,02a59222o0873o
66,59222.618714,20.375,0.42,26,11,o,0,1.52,171.8073,-0.76754,1346.09,6050.58,2.24,2.19,11.2,-0.444,19.53,20.86,02a59222o0916o
67,59224.571206,20.963,0.524,15,8,c,0,1.69,171.8073,-0.76754,6438.84,3723.11,2.67,2.45,-14.4,-0.356,19.75,21.77,01a59224o0750c
68,59224.573047,20.033,0.225,35,8,c,0,1.78,171.8073,-0.76754,6419.44,3684.39,2.7,2.42,-11.1,-0.359,19.73,21.75,01a59224o0754c
69,59224.576749,20.36,0.297,26,8,c,0,1.32,171.8073,-0.76754,6477.35,3762.11,2.54,2.38,-18.3,-0.371,19.78,21.73,01a59224o0762c
70,59224.581826,20.578,0.346,21,7,c,0,1.82,171.8073,-0.76754,6496.83,3645.47,2.56,2.39,-15.8,-0.369,19.79,21.77,01a59224o0773c
71,59226.566424,20.682,0.357,19,7,c,0,1.85,171.8073,-0.76754,896.42,408.22,2.65,2.28,-58.1,-0.41,19.82,21.8,02a59226o0804c
72,59226.568255,19.9,0.189,40,8,c,0,1.65,171.8073,-0.76754,917.22,448.22,2.72,2.28,-56.8,-0.409,19.79,21.8,02a59226o0808c
73,59226.570998,20.573,0.418,21,9,c,0,1.4,171.8073,-0.76754,856.83,368.59,2.71,2.33,-59.2,-0.406,19.78,21.81,02a59226o0814c
74,59226.577898,20.166,0.234,31,7,c,0,1.66,171.8073,-0.76754,839.6,486.44,2.78,2.32,-62.3,-0.406,19.78,21.81,02a59226o0829c
75,59228.509797,20.496,0.35,23,8,c,0,1.79,171.8073,-0.76754,6433.33,3721.02,3.07,2.99,-76.9,-0.338,19.52,21.79,01a59228o0399c
76,59228.514626,20.466,0.377,24,9,c,0,1.49,171.8073,-0.76754,6415.7,3683.94,3.07,2.94,-88.3,-0.324,19.57,21.81,01a59228o0409c
77,59228.517404,20.161,0.311,31,10,c,0,1.21,171.8073,-0.76754,6475.48,3761.69,3.47,3.34,51.9,-0.317,19.43,21.81,01a59228o0415c
78,59228.528718,21.038,0.627,14,9,c,0,1.42,171.8073,-0.76754,6494.09,3645.87,3.47,3.04,-10.1,-0.31,19.48,21.86,01a59228o0439c
79,59230.516599,20.523,0.361,22,8,c,0,1.65,171.8073,-0.76754,893.22,409.44,2.72,2.38,-64.8,-0.403,19.7,21.65,02a59230o0689c
80,59230.520739,20.353,0.296,26,8,c,0,1.4,171.8073,-0.76754,913.63,447.71,2.6,2.28,-67.0,-0.412,19.73,21.65,02a59230o0698c
81,59230.526301,20.825,0.512,17,9,c,0,1.26,171.8073,-0.76754,854.26,368.9,2.6,2.29,-65.7,-0.414,19.74,21.63,02a59230o0710c
82,59230.53625,20.36,0.292,26,8,c,0,1.68,171.8073,-0.76754,831.85,489.23,2.61,2.29,-64.6,-0.414,19.74,21.66,02a59230o0731c
83,59232.524433,-20.328,0.607,-27,16,c,0,1.56,171.8073,-0.76754,7776.22,57.35,2.63,2.52,30.1,-0.4,19.62,21.7,01a59232o0577c
84,59232.530882,20.448,0.355,24,8,c,0,1.38,171.8073,-0.76754,7740.6,10224.11,2.8,2.24,-79.1,-0.403,19.67,21.74,01a59232o0591c
85,59232.532728,20.889,0.556,16,9,c,0,1.0,171.8073,-0.76754,7720.17,10182.94,2.73,2.16,-79.2,-0.405,19.71,21.75,01a59232o0595c
86,59232.537848,20.352,0.341,26,9,c,0,1.19,171.8073,-0.76754,7783.28,10264.36,2.73,2.48,-76.2,-0.382,19.68,21.77,01a59232o0606c
87,59232.553994,20.481,0.367,23,9,c,0,1.27,171.8073,-0.76754,7802.74,10148.02,2.99,2.61,-82.4,-0.356,19.63,21.8,01a59232o0640c
88,59234.59367,19.377,1.022,64,66,c,0,1.11,171.8073,-0.76754,9571.23,8186.25,2.71,2.57,44.5,-0.485,17.46,19.16,02a59234o0613c
89,59234.645965,16.948,1.919,604,1159,c,0,0.95,171.8073,-0.76754,9606.82,8232.74,2.71,2.66,52.9,-0.49,15.13,16.61,02a59234o0725c
