,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60296.637612,-20.075,0.371,-34,13,c,0,1.2,208.71379,2.74396,5730.73,1486.17,2.44,2.35,87.0,-0.401,19.17,20.65,02a60296o0954c
1,60296.643137,20.93,0.692,15,11,c,0,1.71,208.71379,2.74396,5744.07,1525.2,2.43,2.34,87.6,-0.406,19.28,20.76,02a60296o0966c
2,60296.661607,20.415,0.61,25,15,c,0,1.32,208.71379,2.74396,5680.19,1447.48,2.53,2.43,-82.1,-0.405,18.93,20.15,02a60296o1005c
3,60296.668146,19.238,0.513,73,38,c,0,1.19,208.71379,2.74396,5659.81,1564.47,2.46,2.36,-85.7,-0.405,17.96,18.78,02a60296o1019c
4,60304.603565,21.619,4.452,8,36,o,0,1.26,208.71379,2.74396,4112.97,10027.34,2.26,2.2,-18.0,-0.419,18.46,18.82,02a60304o0887o
5,60304.60688,20.652,1.36,20,27,o,0,2.08,208.71379,2.74396,4130.58,10066.58,2.23,2.16,-40.5,-0.38,18.46,18.86,02a60304o0894o
6,60304.627406,23.562,20.75,1,28,o,0,1.54,208.71379,2.74396,4059.22,9986.04,2.11,2.06,4.6,-0.415,18.68,19.03,02a60304o0937o
7,60304.632832,-20.077,0.852,-34,29,o,0,1.16,208.71379,2.74396,4036.01,10103.77,2.12,2.09,-1.7,-0.399,18.68,19.06,02a60304o0949o
8,60305.568646,19.181,0.429,77,33,o,0,1.54,208.71379,2.74396,4137.53,10030.26,2.13,2.01,-38.8,-0.406,18.38,18.61,02a60305o0817o
9,60305.582132,24.311,52.333,1,36,o,0,0.84,208.71379,2.74396,5267.81,10253.62,3.61,3.21,55.2,-0.329,18.21,18.91,01a60305o0769o
10,60305.584272,-20.799,1.324,-17,23,o,0,1.48,208.71379,2.74396,5250.44,10215.67,2.98,2.65,62.0,-0.338,18.43,18.94,01a60305o0773o
11,60305.587561,-19.674,0.556,-49,27,o,0,1.27,208.71379,2.74396,5309.33,10293.6,3.32,2.86,61.2,-0.331,18.33,18.98,01a60305o0778o
12,60305.591275,19.651,0.606,50,30,o,0,1.0,208.71379,2.74396,4138.08,10068.46,1.97,1.9,-39.2,-0.418,18.6,18.83,02a60305o0866o
13,60305.596546,19.93,1.026,39,40,o,0,0.69,208.71379,2.74396,4076.81,9990.21,2.06,1.96,-41.7,-0.441,18.6,18.87,02a60305o0877o
14,60305.596798,20.859,1.652,16,27,o,0,1.17,208.71379,2.74396,5332.37,10174.0,3.25,2.86,61.2,-0.349,18.4,19.08,01a60305o0795o
15,60305.599709,19.132,0.479,81,39,o,0,0.81,208.71379,2.74396,4053.24,10107.67,1.93,1.91,-33.4,-0.446,18.68,18.9,02a60305o0884o
16,60306.604667,20.582,1.025,21,22,o,0,1.04,208.71379,2.74396,5530.91,6559.11,3.22,2.79,43.1,-0.338,18.68,19.45,01a60306o0656o
17,60306.608651,21.287,2.047,11,23,o,0,0.67,208.71379,2.74396,5511.25,6519.64,3.19,2.75,45.1,-0.354,18.75,19.47,01a60306o0664o
18,60306.615385,-19.64,0.434,-51,22,o,0,1.09,208.71379,2.74396,5571.41,6597.16,3.19,2.82,43.3,-0.342,18.78,19.52,01a60306o0678o
19,60306.627202,19.848,0.449,42,19,o,0,1.35,208.71379,2.74396,5596.64,6481.53,3.35,2.88,41.2,-0.328,18.75,19.6,01a60306o0702o
20,60308.63876,21.957,2.569,6,15,o,0,1.48,208.71379,2.74396,2124.28,7494.52,2.3,1.96,25.6,-0.421,19.02,19.68,02a60308o0968o
21,60308.648822,-20.253,0.582,-29,17,o,0,1.43,208.71379,2.74396,2141.24,7533.79,2.44,2.17,29.8,-0.417,18.95,19.7,02a60308o0987o
22,60308.662976,23.356,13.0,2,22,o,0,0.9,208.71379,2.74396,2082.45,7456.69,2.29,1.97,26.1,-0.426,18.86,19.44,02a60308o1017o
23,60308.671006,20.677,2.632,20,51,o,0,0.84,208.71379,2.74396,2062.02,7572.69,2.37,2.07,24.5,-0.414,18.05,18.04,02a60308o1034o
24,60309.616728,-21.095,1.398,-13,18,o,0,0.86,208.71379,2.74396,7301.41,2593.08,2.65,2.45,27.3,-0.414,19.0,19.73,01a60309o0874o
25,60309.630973,24.307,23.8,1,16,o,0,1.1,208.71379,2.74396,7285.5,2553.43,2.81,2.43,31.4,-0.388,19.0,19.79,01a60309o0899o
26,60309.649481,19.918,0.382,39,15,o,0,1.25,208.71379,2.74396,7344.88,2625.57,2.78,2.45,31.8,-0.381,19.02,19.82,01a60309o0936o
27,60309.65551,-20.79,0.86,-18,15,o,0,0.92,208.71379,2.74396,7366.34,2508.62,2.56,2.33,28.8,-0.417,19.03,19.76,01a60309o0945o
28,60310.595281,-22.207,4.952,-5,24,o,0,1.24,208.71379,2.74396,3416.26,2777.47,3.5,3.23,36.4,-0.358,18.72,19.68,01a60310o0828o
29,60310.60069,-20.878,1.3,-16,21,o,0,0.99,208.71379,2.74396,3400.01,2739.41,2.98,2.68,44.8,-0.382,18.89,19.71,01a60310o0837o
30,60310.604578,20.515,0.874,23,20,o,0,1.0,208.71379,2.74396,3457.51,2817.1,3.06,2.7,40.4,-0.384,18.87,19.72,01a60310o0845o
31,60310.630031,-20.873,1.179,-16,19,o,0,1.06,208.71379,2.74396,3479.24,2699.95,2.95,2.61,42.4,-0.386,18.96,19.78,01a60310o0892o
