,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58617.604924,23.701,15.182,1,18,o,0,0.85,305.75314,-49.52082,1527.99,9244.81,2.15,1.9,-51.5,-0.484,19.27,20.22,02a58617o0464o
1,58617.607701,-21.32,1.72,-11,18,o,0,1.06,305.75314,-49.52082,1545.37,9282.49,2.67,2.03,-53.8,-0.473,19.17,20.2,02a58617o0470o
2,58617.610491,23.047,7.571,2,17,o,0,1.04,305.75314,-49.52082,1489.75,9205.98,2.1,1.85,-53.4,-0.49,19.22,20.17,02a58617o0476o
3,58617.613273,21.68,2.563,8,20,o,0,0.57,305.75314,-49.52082,1469.93,9322.47,2.15,1.82,-54.0,-0.518,19.19,20.02,02a58617o0482o
4,58619.567662,19.661,0.965,50,48,o,0,1.0,305.75314,-49.52082,394.49,1317.79,3.14,3.03,-15.9,-0.468,18.24,19.3,01a58619o0712o
5,58619.570466,-19.284,0.637,-70,45,o,0,1.0,305.75314,-49.52082,374.65,1278.47,3.13,3.08,79.5,-0.457,18.28,19.34,01a58619o0718o
6,58619.57602,20.656,2.493,20,49,o,0,1.2,305.75314,-49.52082,432.01,1360.21,3.27,3.2,4.5,-0.453,18.31,19.43,01a58619o0730o
7,58619.585811,19.033,0.473,88,42,o,0,0.88,305.75314,-49.52082,447.18,1245.03,3.09,3.05,-11.4,-0.466,18.42,19.63,01a58619o0751o
8,58619.5872,-20.239,1.19,-29,35,o,0,1.2,305.75314,-49.52082,10298.92,1169.12,3.49,3.18,-62.7,-0.429,18.43,19.54,01a58619o0754o
9,58619.59187,-21.037,2.12,-14,30,o,0,1.53,305.75314,-49.52082,10279.27,1130.48,3.61,3.13,-22.5,-0.409,18.51,19.72,01a58619o0764o
10,58619.598397,-22.163,5.824,-5,29,o,0,0.99,305.75314,-49.52082,10336.32,1204.49,3.72,3.18,-20.4,-0.395,18.65,19.98,01a58619o0778o
11,58619.605454,20.559,1.086,22,24,o,0,1.29,305.75314,-49.52082,10354.56,1084.95,3.81,3.27,-21.7,-0.389,18.77,20.34,01a58619o0793o
12,58619.622361,-20.313,4.013,-27,109,o,0,0.8,305.75314,-49.52082,10315.68,1146.61,3.93,3.25,-22.7,-0.397,17.33,18.46,01a58619o0829o
13,58619.62282,22.721,41.5,3,123,o,0,1.39,305.75314,-49.52082,409.0,1307.24,3.89,3.49,-14.5,-0.41,17.18,18.76,01a58619o0830o
14,58621.58415,-20.492,4.324,-23,100,o,0,1.18,305.75314,-49.52082,7219.98,9179.42,2.32,2.12,49.2,-0.51,18.17,18.3,02a58621o0747o
15,58621.587079,19.539,2.162,56,120,o,0,0.85,305.75314,-49.52082,7238.51,9219.7,2.45,2.24,54.6,-0.46,18.08,18.32,02a58621o0753o
16,58621.594256,18.927,1.561,98,152,o,0,0.91,305.75314,-49.52082,7181.68,9138.41,2.84,2.67,-88.3,-0.535,17.96,18.36,02a58621o0768o
17,58621.600505,-20.276,1.733,-28,49,o,0,1.09,305.75314,-49.52082,7161.65,9256.97,2.59,2.36,60.9,-0.453,18.12,18.39,02a58621o0781o
18,58621.622559,20.216,8.818,30,262,o,0,1.19,305.75314,-49.52082,7194.26,9194.62,2.45,2.26,68.0,-0.443,17.61,17.52,02a58621o0827o
19,58623.560056,18.028,0.459,223,102,o,0,1.25,305.75314,-49.52082,397.96,1315.69,3.83,3.48,-13.8,-0.384,17.46,18.4,01a58623o0700o
20,58623.563392,19.869,2.13,41,87,o,0,1.17,305.75314,-49.52082,375.06,1276.39,3.9,3.61,-22.6,-0.41,17.64,18.54,01a58623o0707o
