,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,57942.627386,-19.865,1.987,-41,82,o,0,1.14,24.93692,-23.25477,4804.39,2332.75,3.08,3.04,-23.6,-0.471,17.22,17.26,01a57942o0753o
1,57944.57841,-21.146,1.968,-13,25,o,0,0.91,24.93692,-23.25477,5394.39,7240.93,2.15,2.04,22.7,-0.519,18.64,19.08,02a57944o0653o
2,57944.586276,-20.042,0.682,-35,24,o,0,1.59,24.93692,-23.25477,5413.24,7280.86,2.14,2.05,19.6,-0.531,18.71,19.14,02a57944o0669o
3,57944.594972,-22.631,7.094,-3,23,o,0,0.96,24.93692,-23.25477,5360.38,7204.41,2.13,2.05,22.4,-0.526,18.72,19.19,02a57944o0686o
4,57944.603114,-20.005,0.663,-36,24,o,0,1.09,24.93692,-23.25477,5342.33,7322.07,2.08,1.94,8.6,-0.572,18.77,19.23,02a57944o0702o
5,57950.62853,19.885,1.349,40,54,o,0,1.26,24.93692,-23.25477,4973.34,2884.42,3.45,3.19,1.4,-0.396,17.65,17.95,01a57950o0793o
6,57952.618896,-19.898,10.86,-40,433,o,0,0.95,24.93692,-23.25477,4937.3,7944.47,3.3,3.02,50.0,-0.511,17.04,18.09,02a57952o0112o
7,57952.623771,-18.363,1.085,-164,178,o,0,1.15,24.93692,-23.25477,4952.7,7984.05,3.08,2.81,47.0,-0.518,17.33,18.2,02a57952o0122o
8,57952.633114,-20.093,3.58,-33,119,o,0,1.1,24.93692,-23.25477,4898.41,7907.36,2.74,2.45,40.1,-0.494,17.28,17.53,02a57952o0141o
9,57954.627652,-20.872,2.971,-16,48,o,0,0.85,24.93692,-23.25477,3926.26,4476.6,3.68,2.93,88.5,-0.423,17.89,18.41,01a57954o0849o
10,57958.608003,-20.186,0.473,-31,14,o,0,1.01,24.93692,-23.25477,3911.56,4002.98,4.02,3.93,72.5,-0.37,19.06,21.15,01a57958o0480o
11,57958.620617,-21.601,2.48,-8,21,o,0,0.85,24.93692,-23.25477,3884.74,3921.0,4.12,4.03,64.5,-0.34,18.72,20.41,01a57958o0506o
12,57958.63226,-17.422,0.269,-390,105,o,0,1.48,24.93692,-23.25477,3929.24,3955.28,3.87,2.94,88.2,-0.422,17.16,17.53,01a57958o0530o
13,57960.614955,-20.501,0.394,-23,9,o,0,1.1,24.93692,-23.25477,6306.34,7199.1,2.14,2.07,33.2,-0.472,19.6,20.88,02a57960o0744o
14,57960.628146,21.251,2.35,12,27,o,0,2.85,24.93692,-23.25477,6320.7,7238.26,2.06,1.98,23.6,-0.508,18.49,18.73,02a57960o0771o
15,57966.582747,-20.985,1.017,-15,15,o,0,1.02,24.93692,-23.25477,2220.41,2391.59,3.67,3.21,8.2,-0.404,19.17,20.94,01a57966o0682o
16,57966.59439,-21.477,1.17,-9,11,o,0,1.62,24.93692,-23.25477,2193.1,2312.53,3.18,2.8,77.8,-0.445,19.37,21.05,01a57966o0706o
17,57966.602625,-20.539,0.539,-22,12,o,0,1.23,24.93692,-23.25477,2242.18,2361.78,3.12,2.78,81.1,-0.444,19.4,21.09,01a57966o0723o
