,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59608.644595,-20.135,0.474,-32,15,o,0,1.54,278.35567,44.08657,1352.09,1166.45,2.51,2.41,63.5,-0.478,19.04,20.42,02a59608o0970o
1,59608.649709,-20.196,0.456,-30,14,o,0,1.92,278.35567,44.08657,1368.06,1204.83,2.47,2.42,-86.0,-0.466,19.12,20.47,02a59608o0981o
2,59608.668016,21.167,1.773,12,22,o,0,0.87,278.35567,44.08657,1311.15,1118.64,2.24,2.12,-64.7,-0.463,18.87,19.68,02a59608o1018o
3,59608.672663,-20.004,0.741,-36,27,o,0,2.32,278.35567,44.08657,1293.84,1235.9,2.33,2.02,-56.2,-0.488,18.25,18.45,02a59608o1028o
4,59613.638869,20.324,0.651,27,18,o,0,0.81,278.35567,44.08657,5503.55,9563.7,2.96,2.93,-86.6,-0.45,19.14,20.61,01a59613o0942o
5,59613.643078,-21.092,1.311,-13,17,o,0,0.85,278.35567,44.08657,5485.12,9523.34,3.01,2.95,-57.4,-0.454,19.15,20.63,01a59613o0951o
6,59613.650613,22.586,4.733,3,16,o,0,1.31,278.35567,44.08657,5546.44,9600.52,3.08,3.0,65.0,-0.445,19.14,20.66,01a59613o0967o
7,59613.667392,20.061,0.908,34,31,o,0,1.02,278.35567,44.08657,5571.23,9477.2,2.99,2.9,61.0,-0.459,18.54,19.38,01a59613o1003o
8,59615.64163,-21.363,1.092,-10,11,c,0,1.13,278.35567,44.08657,1679.26,3222.48,2.51,2.45,47.3,-0.415,19.35,21.11,02a59615o0955c
9,59615.660481,20.201,0.365,30,11,c,0,1.53,278.35567,44.08657,1695.51,3259.71,2.51,2.4,48.1,-0.412,19.33,20.99,02a59615o0995c
10,59615.664158,-21.739,1.938,-7,14,c,0,0.95,278.35567,44.08657,1636.18,3178.16,2.58,2.38,43.4,-0.411,19.13,20.68,02a59615o1003c
11,59615.671335,-20.932,2.049,-15,32,c,0,1.01,278.35567,44.08657,1622.01,3292.97,2.58,2.4,49.8,-0.407,18.07,19.21,02a59615o1018c
12,59621.636193,21.481,1.595,9,15,o,0,1.03,278.35567,44.08657,6604.85,5376.2,3.12,2.98,38.1,-0.427,19.24,20.88,01a59621o0918o
13,59621.652399,-20.866,0.763,-16,12,o,0,1.34,278.35567,44.08657,6590.52,5334.18,3.08,2.97,38.1,-0.427,19.25,20.96,01a59621o0953o
14,59621.657597,21.924,2.071,6,13,o,0,1.77,278.35567,44.08657,6653.24,5409.99,3.16,2.98,39.8,-0.425,19.15,20.7,01a59621o0964o
15,59621.666638,20.103,1.725,33,57,o,0,1.15,278.35567,44.08657,6671.96,5293.18,3.01,2.9,33.9,-0.452,18.23,18.84,01a59621o0983o
16,59622.625437,20.756,0.727,18,13,o,0,1.4,278.35567,44.08657,6325.9,9079.68,2.27,2.18,32.8,-0.433,19.48,20.88,02a59622o0890o
17,59622.630027,21.777,1.696,7,12,o,0,2.1,278.35567,44.08657,6344.47,9117.26,2.24,2.13,42.5,-0.437,19.51,20.87,02a59622o0900o
18,59622.645179,20.591,0.575,21,12,o,0,1.24,278.35567,44.08657,6283.43,9038.39,2.18,2.1,37.4,-0.445,19.57,20.92,02a59622o0933o
19,59622.654914,-20.549,0.552,-22,12,o,0,1.52,278.35567,44.08657,6263.57,9155.45,2.21,2.11,45.9,-0.437,19.51,20.87,02a59622o0954o
