Nested Sampling Global Log-Evidence           :   -0.104108675985470693E+02  +/-    0.303733119833998311E+00
Nested Importance Sampling Global Log-Evidence:   -0.148421379461081457E+02  +/-    0.424337655766267308E-01

Dim No.       Mean        Sigma
   1    0.108049890146014294E+00    0.372524008862494399E-01
   2   -0.174424027805188935E+02    0.499280873428252914E+01
   3    0.125048326810725707E+01    0.103531336585221012E+00
   4    0.153033859375801429E+01    0.341602187453539929E+00
   5    0.752793789688235675E-02    0.354198352576675550E-02
   6    0.145235808426381596E+01    0.337543806960331372E+00
   7   -0.176996739971804051E+01    0.412048021490014182E+00
   8   -0.210144902700270281E+00    0.581544609151544573E-01
   9   -0.445251431859280566E+00    0.351144671136090425E+01
  10   -0.148015202013698333E+00    0.131094942722786767E+00
  11   -0.237154582555654490E-01    0.139484290810211964E+00
  12   -0.143428632079721646E+00    0.225206128809169875E+00
  13   -0.994967740488164054E-01    0.159400725720263120E+00
  14   -0.104228591568208429E+01    0.373040832592569510E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.750429924429538431E-01
   2   -0.211931229821182363E+02
   3    0.133685838136741841E+01
   4    0.165423235772904142E+01
   5    0.985666544690829392E-03
   6    0.160094204978014854E+01
   7   -0.809084498039599032E+00
   8   -0.278941172062770582E+00
   9    0.313809279595082602E+01
  10   -0.398690226320771002E+00
  11   -0.315500074513877724E-01
  12    0.423794943255978163E-01
  13   -0.763731187421087532E-01
  14   -0.101196591101544930E+01

MAP Parameters
Dim No.        Parameter
   1    0.750429924429538431E-01
   2   -0.211931229821182363E+02
   3    0.133685838136741841E+01
   4    0.165423235772904142E+01
   5    0.985666544690829392E-03
   6    0.160094204978014854E+01
   7   -0.809084498039599032E+00
   8   -0.278941172062770582E+00
   9    0.313809279595082602E+01
  10   -0.398690226320771002E+00
  11   -0.315500074513877724E-01
  12    0.423794943255978163E-01
  13   -0.763731187421087532E-01
  14   -0.101196591101544930E+01
