Nested Sampling Global Log-Evidence           :   -0.853816234420692766E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.125592931298554622E+01  +/-    0.487116802809504576E-01

Dim No.       Mean        Sigma
   1    0.862022220613819085E-01    0.543262014972570491E-02
   2   -0.313355155789227311E+02    0.615673715619435291E+00
   3    0.106518591381264316E+01    0.301624042682126538E-01
   4    0.125241136964102195E+01    0.517597021523554662E-01
   5    0.842652910252547974E-02    0.175033178211516673E-03
   6    0.236729114842330857E+01    0.811357887547445485E-02
   7   -0.181805946825122833E+01    0.148739024765295325E+00
   8   -0.391381962242427564E-01    0.547813866777629999E-02
   9   -0.418378944272610287E+01    0.582464664320490488E+00
  10   -0.171712146282688466E+00    0.354087795358030352E-01
  11   -0.604375273656632545E-01    0.789151410732393255E-01
  12   -0.275561298426032164E+00    0.464066191885472157E-01
  13   -0.908250313650716817E-01    0.247891862818520603E-01
  14   -0.107706224054364164E+01    0.934630407376844073E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.891154017395161396E-01
   2   -0.314028079290412450E+02
   3    0.104266450868294491E+01
   4    0.130521860869346273E+01
   5    0.856950063408260312E-02
   6    0.236896218697706429E+01
   7   -0.186865700502888665E+01
   8   -0.458655607885661565E-01
   9   -0.445694161458583427E+01
  10   -0.240175870216443987E+00
  11   -0.175944319780724390E+00
  12   -0.254986844769072740E+00
  13   -0.111466910454748408E+00
  14   -0.108549249003006554E+01

MAP Parameters
Dim No.        Parameter
   1    0.826362297093896081E-01
   2   -0.333107860398606306E+02
   3    0.111193415156764019E+01
   4    0.127687770038642712E+01
   5    0.809246568813233244E-02
   6    0.238382600562953417E+01
   7   -0.175831376329569489E+01
   8   -0.384102606965487162E-01
   9   -0.542602917264403395E+01
  10   -0.108311043593386711E+00
  11    0.580756986165867073E-01
  12   -0.227554804338835737E+00
  13   -0.890550194439544834E-01
  14   -0.107531760358443118E+01
