Nested Sampling Global Log-Evidence           :   -0.270198444640816717E+02  +/-    0.576981545354930070E+00
Nested Importance Sampling Global Log-Evidence:   -0.319946091905020928E+02  +/-    0.388312675946725638E-01

Dim No.       Mean        Sigma
   1    0.449090060664972118E-01    0.167351719123359430E-01
   2   -0.242791156101712708E+02    0.101823339487663689E+01
   3    0.770654480954262477E+00    0.309078039799117361E-01
   4    0.173226050848534574E+01    0.445374133888400969E-01
   5    0.431549582233545139E-02    0.953815967870061550E-03
   6    0.187493499805687902E+01    0.252988147101243406E-01
   7   -0.168252882567832440E+01    0.428156379250575536E+00
   8   -0.470238596321588959E-01    0.344113111939874164E-01
   9   -0.445708382629881861E+01    0.407837037326047369E+01
  10   -0.181276775223897346E+00    0.166160120800956712E+00
  11   -0.133207515766318035E+00    0.105566648345327418E+00
  12   -0.196836851103962651E+00    0.210979265404642569E+00
  13   -0.874221756364770286E-01    0.549903101562757013E-01
  14   -0.106220284727019121E+01    0.517814930499972612E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.281041073184298273E-01
   2   -0.250081539142830387E+02
   3    0.764822409040238016E+00
   4    0.171437789776766114E+01
   5    0.316168517112630585E-02
   6    0.187214128762594956E+01
   7   -0.248670055094795028E+01
   8   -0.173115284326778654E-01
   9   -0.937635066025658226E+01
  10   -0.102860590456975542E+00
  11   -0.157133780033150205E+00
  12   -0.381900457996724452E+00
  13   -0.808598544443261680E-01
  14   -0.102131968580601917E+01

MAP Parameters
Dim No.        Parameter
   1    0.281041073184298273E-01
   2   -0.250081539142830387E+02
   3    0.764822409040238016E+00
   4    0.171437789776766114E+01
   5    0.316168517112630585E-02
   6    0.187214128762594956E+01
   7   -0.248670055094795028E+01
   8   -0.173115284326778654E-01
   9   -0.937635066025658226E+01
  10   -0.102860590456975542E+00
  11   -0.157133780033150205E+00
  12   -0.381900457996724452E+00
  13   -0.808598544443261680E-01
  14   -0.102131968580601917E+01
