Nested Sampling Global Log-Evidence           :   -0.240862527448794204E+02  +/-    0.540796256521082763E+00
Nested Importance Sampling Global Log-Evidence:   -0.303040802816846160E+02  +/-    0.964983810904458394E-01

Dim No.       Mean        Sigma
   1    0.110349993168459892E+00    0.110526920351224685E-01
   2   -0.159769471078200418E+02    0.948704176534504673E+00
   3    0.795762646628098813E+00    0.440196712295962064E-01
   4    0.193708123603580096E+01    0.119527739049816534E+00
   5    0.932543793187420519E-02    0.463704685375981016E-03
   6    0.134497533915279233E+01    0.181288677792642600E+00
   7   -0.175277501249541934E+01    0.411455523296344050E+00
   8   -0.227894481284295000E-01    0.360065911730772584E-01
   9   -0.249559148054454782E+01    0.383557025266553353E+01
  10   -0.123864252908456166E+00    0.156748771357102884E+00
  11   -0.126198217156137604E+00    0.104561614975624162E+00
  12   -0.568754661749027030E-01    0.102087159666711891E+00
  13   -0.783594381312957833E-01    0.138285650593847342E+00
  14   -0.105892439074002365E+01    0.578761626973367041E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.109314241106174492E+00
   2   -0.159388680180719255E+02
   3    0.802149851354117538E+00
   4    0.212675372179415190E+01
   5    0.935581716212956389E-02
   6    0.122159354468526105E+01
   7   -0.232627791339882384E+01
   8    0.127921110948910066E-01
   9   -0.460267501339354013E+00
  10    0.169847697746430271E-01
  11   -0.232811444361990583E+00
  12    0.269304911942413738E-01
  13   -0.142241347862159973E+00
  14   -0.105211860006461011E+01

MAP Parameters
Dim No.        Parameter
   1    0.109314241106174492E+00
   2   -0.159388680180719255E+02
   3    0.802149851354117538E+00
   4    0.212675372179415190E+01
   5    0.935581716212956389E-02
   6    0.122159354468526105E+01
   7   -0.232627791339882384E+01
   8    0.127921110948910066E-01
   9   -0.460267501339354013E+00
  10    0.169847697746430271E-01
  11   -0.232811444361990583E+00
  12    0.269304911942413738E-01
  13   -0.142241347862159973E+00
  14   -0.105211860006461011E+01
