         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec       x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57228.396829 18.857417      NaN    26    26 o    0   1.25 297.19515 -10.57296 8122.97  1614.22  3.64 3.42  86.1 -0.465    18.87 20.16 02a57228o0181o 0xc00800
57228.422875 17.357499      NaN -1166   138 o    0   1.76 297.19515 -10.57296 2664.07  8738.09  3.42 3.31   0.0 -0.434    18.92 20.28 02a57228o0210o 0xc00800
57228.447875 19.212347      NaN   -35    25 o    0   1.16 297.19515 -10.57296 1171.87 10213.69  3.48 3.06   3.2 -0.502    18.98 20.39 02a57228o0239o 0xc00800
57228.474501 18.847027      NaN    30    25 o    0   0.80 297.19515 -10.57296 1169.28 10218.49  3.44 3.01  -4.3 -0.506    19.07 20.55 02a57228o0268o 0xc00800
57229.415719 18.776955      NaN    34    26 o    0   1.19 297.19515 -10.57296 3197.85   530.89  3.93 3.47 -18.9 -0.480    18.84 20.21 02a57229o0238o 0xc00800
57229.449315 19.076453      NaN    10    25 o    0   0.99 297.19515 -10.57296 3202.37   536.85  4.00 3.53 -21.2 -0.462    18.85 20.27 02a57229o0281o 0xc00800
57288.294319 17.099602      NaN   243    94 o    0   1.13 297.19515 -10.57296 2948.42   762.56  4.55 3.27 -17.3 -0.566    17.71 18.42 02a57288o0131o 0xc00a00
57288.320869 17.696393      NaN  -144   101 o    0   1.24 297.19515 -10.57296 2948.25   763.71  4.94 3.36 -17.8 -0.558    17.61 18.36 02a57288o0171o 0xc00900
57289.288695 13.595116      NaN   -13  4414 o    0   1.06 297.19515 -10.57296 2405.70  8981.04  4.55 3.69 -61.0 -0.485    15.81 15.60 02a57289o0150o 0xc00802
57289.315176 14.302877      NaN -3208  2300 o    0   1.00 297.19515 -10.57296  907.59 10452.39  5.63 4.14 -54.2 -0.553    15.81 15.55 02a57289o0191o 0xc00802
57289.317121 14.241842      NaN -2643  2433 o    0   1.13 297.19515 -10.57296 2940.55   767.61  4.31 3.76 -84.5 -0.540    15.30 14.89 02a57289o0194o 0xc00802
57289.317740 14.205420      NaN  -420  2516 o    0   1.01 297.19515 -10.57296 2940.41   767.82  4.86 3.50 -13.0 -0.574    15.25 14.79 02a57289o0195o 0xc00802
57289.319634 14.257121      NaN  -625  2399 o    0   0.94 297.19515 -10.57296  906.33 10453.43  5.02 3.88 -55.0 -0.477    15.01 14.58 02a57289o0198o 0xc00802
57297.259318 19.169763      NaN     0    26 o    0   1.07 297.19515 -10.57296 2399.79  8971.18  4.22 3.57 -61.6 -0.463    18.98 20.59 02a57297o0072o 0xc00800
57298.255061 19.038793      NaN     1    29 o    0   1.15 297.19515 -10.57296 2397.10  8980.68  4.23 3.45 -61.6 -0.469    18.92 20.47 02a57298o0083o 0xc00800
57298.272330 18.767304      NaN    26    29 o    0   1.02 297.19515 -10.57296 2395.11  8978.05  4.25 3.48 -59.6 -0.464    18.92 20.47 02a57298o0110o 0xc00800
57298.287117 18.816441      NaN    -6    36 o    0   0.86 297.19515 -10.57296 2932.90   767.99  5.03 3.29 -15.5 -0.513    18.97 20.57 02a57298o0133o 0xc00800
57298.289028 18.786693      NaN   -25    37 o    0   0.86 297.19515 -10.57296  900.08 10452.52  4.75 3.80 -41.4 -0.444    18.93 20.50 02a57298o0136o 0xc00900
57298.305088 18.847027      NaN    12    31 o    0   1.23 297.19515 -10.57296 2930.87   768.30  5.16 3.37 -15.5 -0.523    18.98 20.60 02a57298o0161o 0xc00800
57298.307712 18.847027      NaN   -54    35 o    0   0.94 297.19515 -10.57296  898.91 10452.31  4.74 3.72 -41.2 -0.438    18.94 20.53 02a57298o0165o 0xc00900
57299.255275 17.643932      NaN   -76   106 o    0   1.13 297.19515 -10.57296  894.76 10456.91  4.31 3.99 -30.0 -0.436    17.85 19.35 02a57299o0097o 0xc00800
57299.262535 15.714028      NaN  -270   627 o    0   0.75 297.19515 -10.57296 2926.31   770.22  4.10 3.48 -40.0 -0.464    16.28 17.74 02a57299o0106o 0xc00802
57318.251911 17.866751      NaN   124    45 o    0   1.17 297.19515 -10.57296 2478.61  8998.40  4.82 3.55 -65.4 -0.478    18.21 19.29 02a57318o0090o 0xc00800
