Nested Sampling Global Log-Evidence           :   -0.337444263855445683E+03  +/-    0.774267961271570382E+00
Nested Importance Sampling Global Log-Evidence:   -0.344220071530677558E+03  +/-    0.260897156523156940E-01

Dim No.       Mean        Sigma
   1   -0.726139581696892411E-01    0.147705965467568104E-01
   2   -0.211379851185415077E+02    0.361647834141876512E+00
   3    0.572676295961571213E+00    0.261012022716971999E-01
   4    0.165810187606051485E+01    0.227141256329454408E-01
   5    0.210251196906820290E-02    0.112649092571316927E-02
   6    0.155052382320258797E+01    0.511911582436961818E-01
   7   -0.171995957338322003E+01    0.474939596288807997E+00
   8   -0.854271750145441239E-01    0.147436472236433594E-01
   9   -0.161731042230833744E+01    0.364712863134011245E+00
  10   -0.627675480082663717E+00    0.785962958997343947E-01
  11   -0.523998004951973465E-02    0.232707511306111253E-01
  12   -0.318826452555089623E+00    0.238367422017499275E+00
  13   -0.643485883078075416E+00    0.708481425756220806E-01
  14   -0.106332242650242637E+01    0.577437802612966317E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.835739608620321844E-01
   2   -0.215152751371713507E+02
   3    0.556243824526820196E+00
   4    0.164177098263048915E+01
   5    0.534475712282382782E-03
   6    0.156633316286172053E+01
   7   -0.178687149236791809E+01
   8   -0.773652963202423605E-01
   9   -0.120429542895826236E+01
  10   -0.663872072013177772E+00
  11    0.758110096847236514E-02
  12   -0.290281330574390761E+00
  13   -0.651466975746981758E+00
  14   -0.107163365077599226E+01

MAP Parameters
Dim No.        Parameter
   1   -0.835739608620321844E-01
   2   -0.215152751371713507E+02
   3    0.556243824526820196E+00
   4    0.164177098263048915E+01
   5    0.534475712282382782E-03
   6    0.156633316286172053E+01
   7   -0.178687149236791809E+01
   8   -0.773652963202423605E-01
   9   -0.120429542895826236E+01
  10   -0.663872072013177772E+00
  11    0.758110096847236514E-02
  12   -0.290281330574390761E+00
  13   -0.651466975746981758E+00
  14   -0.107163365077599226E+01
