Nested Sampling Global Log-Evidence           :   -0.151782140150983565E+03  +/-    0.800370186791507066E+00
Nested Importance Sampling Global Log-Evidence:   -0.157997342320659783E+03  +/-    0.262017684719276604E-01

Dim No.       Mean        Sigma
   1   -0.904014101686415918E-02    0.105568195327616944E-01
   2   -0.242895341200415480E+02    0.124403325884925725E+00
   3    0.272691724907314026E+00    0.195512378106354606E-01
   4    0.160496661148517528E+01    0.105719821081228064E-01
   5    0.270324164977116862E-02    0.879012767481207363E-03
   6    0.146796433399814630E+01    0.754962553567441359E-02
   7   -0.168849378421848217E+01    0.454395843925762544E+00
   8   -0.353475445343564454E+00    0.120537781606098737E-01
   9    0.430566598489151242E+00    0.212379305673925295E+00
  10   -0.794317625634491653E-01    0.516641761743240682E-01
  11   -0.178812603757396195E-01    0.206277472789177033E-01
  12    0.584153442854663946E-01    0.183216611696478349E+00
  13   -0.136812890877840793E+00    0.296967007009681337E-01
  14   -0.106786309071215424E+01    0.677231352167364242E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.313849655970050850E-01
   2   -0.245894987361582480E+02
   3    0.239931658386664137E+00
   4    0.161031416023989316E+01
   5    0.112309056445316496E-02
   6    0.145970629042761835E+01
   7   -0.214938538000987833E+01
   8   -0.331016660754648584E+00
   9    0.663175480648959148E+00
  10   -0.780282039024626506E-01
  11   -0.217157578578750510E-01
  12    0.448720149425240522E+00
  13   -0.131539514284680581E+00
  14   -0.102256052115751817E+01

MAP Parameters
Dim No.        Parameter
   1   -0.313849655970050850E-01
   2   -0.245894987361582480E+02
   3    0.239931658386664137E+00
   4    0.161031416023989316E+01
   5    0.112309056445316496E-02
   6    0.145970629042761835E+01
   7   -0.214938538000987833E+01
   8   -0.331016660754648584E+00
   9    0.663175480648959148E+00
  10   -0.780282039024626506E-01
  11   -0.217157578578750510E-01
  12    0.448720149425240522E+00
  13   -0.131539514284680581E+00
  14   -0.102256052115751817E+01
