         MJD         m       dm      uJy    duJy   F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57328.657123 16.558716      NaN    120.0   248.0   o  0.0   1.11 175.5566 66.94899  6754.96  6588.03 4.00 3.02 -83.6 -0.551    16.77 16.53 02a57328o0691o 0xc00802
57386.531266 19.089302      NaN     -6.0    28.0   o  0.0   1.04 175.5566 66.94899  6478.67  6907.31 3.59 3.22 -88.2 -0.464    18.69 19.89 02a57386o0546o 0xc00800
57386.539273 19.051202      NaN    -15.0    29.0   o  0.0   1.20 175.5566 66.94899  6176.95  6333.33 3.50 3.12 -85.3 -0.474    18.75 19.95 02a57386o0559o 0xc00800
57386.555946 18.816441      NaN     27.0    27.0   o  0.0   0.89 175.5566 66.94899  7070.23  7478.18 3.47 3.03 -89.6 -0.480    18.81 20.02 02a57386o0586o 0xc00800
57386.564017 19.128787      NaN    -20.0    27.0   o  0.0   1.07 175.5566 66.94899  7374.90  5727.68 3.48 3.09  88.8 -0.478    18.82 20.05 02a57386o0599o 0xc00800
57387.522745 19.212347      NaN    -24.0    25.0   o  0.0   1.26 175.5566 66.94899  6480.76  6904.08 3.45 3.09  90.0 -0.474    18.92 19.96 02a57387o0535o 0xc00800
57387.531390 19.115465      NaN     16.0    22.0   o  0.0   1.19 175.5566 66.94899  6178.14  6329.53 3.46 3.12 -90.0 -0.464    18.95 19.99 02a57387o0549o 0xc00800
57387.541252 19.351140      NaN    -15.0    22.0   o  0.0   1.00 175.5566 66.94899  7070.95  7475.34 3.41 3.10  89.3 -0.484    18.96 20.01 02a57387o0565o 0xc00800
57387.562166 19.401649      NaN     -7.0    21.0   o  0.0   1.42 175.5566 66.94899  7376.72  5725.12 3.47 3.11  86.4 -0.463    18.99 20.05 02a57387o0599o 0xc00800
57409.551761 18.142010      NaN     78.0    41.0   o  0.0   0.98 175.5566 66.94899  7076.44  6311.40 3.90 3.57  89.0 -0.443    18.33 19.47 02a57409o0577o 0xc00800
57409.579836 18.311179      NaN     55.0    39.0   o  0.0   1.15 175.5566 66.94899  7393.88  6885.52 3.56 3.16  86.4 -0.468    18.44 19.33 02a57409o0616o 0xc00800
57409.583491 18.362890      NaN     50.0    38.0   o  0.0   0.84 175.5566 66.94899  4271.06  4962.52 3.71 3.50 -70.8 -0.428    18.43 19.40 02a57409o0621o 0xc00900
57409.605835 18.786693      NaN    -20.0    37.0   o  0.0   1.11 175.5566 66.94899  4571.55  3218.01 3.75 3.54 -21.3 -0.425    18.43 19.38 02a57409o0653o 0xc00800
57413.552756 19.128787      NaN     -5.0    27.0   o  0.0   1.58 175.5566 66.94899  7279.09  6118.40 3.62 3.19  86.0 -0.478    18.58 19.79 02a57413o0539o 0xc00800
57413.553985 18.623526      NaN     30.0    33.0   o  0.0   1.14 175.5566 66.94899  7592.90  6668.64 3.61 3.09  89.5 -0.482    18.58 19.75 02a57413o0541o 0xc00800
57413.576830 18.836735      NaN      1.0    35.0   o  0.0   0.94 175.5566 66.94899  4365.62  3416.34 3.75 3.48 -24.9 -0.455    18.61 19.68 02a57413o0574o 0xc00800
57413.601669 19.014394      NaN    -90.0    30.0   o  0.0   1.39 175.5566 66.94899  4559.13  3219.77 3.81 3.52 -20.8 -0.448    18.59 19.66 02a57413o0611o 0xc00900
57414.526936 18.598565      NaN     36.0    32.0   o  0.0   0.88 175.5566 66.94899  6995.02  6585.69 3.50 3.14  87.5 -0.467    18.64 19.71 02a57414o0536o 0xc00900
57414.556135 18.666446      NaN     34.0    30.0   o  0.0   1.27 175.5566 66.94899  7318.31  7163.20 3.50 3.13  88.7 -0.473    18.64 19.70 02a57414o0579o 0xc00800
57414.576222 18.847027      NaN     15.0    30.0   o  0.0   1.09 175.5566 66.94899  4666.68  2949.56 3.76 3.45 -10.8 -0.447    18.64 19.72 02a57414o0610o 0xc00800
