Nested Sampling Global Log-Evidence           :   -0.178895228248777798E+02  +/-    0.444263442054071256E+00
Nested Importance Sampling Global Log-Evidence:   -0.223963807415022451E+02  +/-    0.388116467211608723E-01

Dim No.       Mean        Sigma
   1    0.110681157911221642E+00    0.305357826911741917E-01
   2   -0.205695888976838290E+02    0.180315433979191964E+01
   3    0.872098647966715435E+00    0.754290972780530533E-01
   4    0.147467795419377223E+01    0.163633606075787558E+00
   5    0.101781820646183064E-01    0.268601867765751613E-02
   6    0.158515866763113600E+01    0.147273496981222857E+00
   7   -0.173147015912550017E+01    0.469717107157718472E+00
   8    0.453732461100054586E-02    0.344436366388311196E-01
   9   -0.425223002027764352E+01    0.220918647644884025E+01
  10   -0.988887302976906163E-01    0.129238743260780886E+00
  11   -0.466152692707912791E-01    0.128094494564666678E+00
  12   -0.308960314130519276E+00    0.214212684903434203E+00
  13   -0.105333230328742131E+00    0.131902049973418561E+00
  14   -0.106014093674135124E+01    0.536444785512329436E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.129362605062049385E+00
   2   -0.194558624192449479E+02
   3    0.842050368030363927E+00
   4    0.162307288819593998E+01
   5    0.130941526964511723E-01
   6    0.170617588535988429E+01
   7   -0.126918712834584113E+01
   8    0.565548623266085015E-02
   9   -0.570831621769422171E+01
  10    0.380834966851993639E-01
  11   -0.148730638117185704E+00
  12   -0.269471809958852171E+00
  13   -0.288352003729545836E+00
  14   -0.104003657317195120E+01

MAP Parameters
Dim No.        Parameter
   1    0.129362605062049385E+00
   2   -0.194558624192449479E+02
   3    0.842050368030363927E+00
   4    0.162307288819593998E+01
   5    0.130941526964511723E-01
   6    0.170617588535988429E+01
   7   -0.126918712834584113E+01
   8    0.565548623266085015E-02
   9   -0.570831621769422171E+01
  10    0.380834966851993639E-01
  11   -0.148730638117185704E+00
  12   -0.269471809958852171E+00
  13   -0.288352003729545836E+00
  14   -0.104003657317195120E+01
