Nested Sampling Global Log-Evidence           :   -0.283170277175547280E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.284502154044771549E+01  +/-    0.631116534376876571E-02

Dim No.       Mean        Sigma
   1    0.148679362283586636E+00    0.520004224562050071E-02
   2    0.338447954086492020E+01    0.500079978611183695E+00
   3    0.122030296232329771E+01    0.163320021231392123E-01
   4    0.218809477628415472E+01    0.134641376911471156E+00
   5    0.211816715378827618E-02    0.553748727751943084E-03
   6    0.167181956816139587E+01    0.145746262174778957E+00
   7   -0.163612594036786851E+01    0.153742664845734817E+00
   8   -0.968023578694730130E-02    0.585722426237482701E-02
   9    0.415492123806483971E+01    0.609726309345739570E+00
  10   -0.381058041863835961E-01    0.240984224740355031E-01
  11    0.756072577448490962E-01    0.422454663036056846E-01
  12   -0.693625215039782916E+00    0.498968952252114156E-01
  13    0.751166430408796654E-03    0.966533650557520746E-01
  14   -0.109221331921625464E+01    0.154785863920660956E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.143903517616145060E+00
   2    0.426287477338519416E+01
   3    0.122992025180238684E+01
   4    0.226097631761579843E+01
   5    0.630935319858677958E-03
   6    0.169632042310140396E+01
   7   -0.185347926254433082E+01
   8   -0.249246994069979213E-02
   9    0.474549280086403691E+01
  10   -0.513527336325941969E-01
  11    0.284159665574965914E-01
  12   -0.653880370589032589E+00
  13   -0.595534416564764274E-01
  14   -0.108816599407476144E+01

MAP Parameters
Dim No.        Parameter
   1    0.150469780452120977E+00
   2    0.248019263192950357E+01
   3    0.122686375634325273E+01
   4    0.219190564106886621E+01
   5    0.209640287328697423E-02
   6    0.166914369487034508E+01
   7   -0.150589808420871241E+01
   8   -0.114746031956857158E-01
   9    0.346389244739786317E+01
  10   -0.495016140549919756E-01
  11    0.385426086370246890E-02
  12   -0.713291199566071121E+00
  13   -0.150206181540221348E-01
  14   -0.108000516169814764E+01
