Nested Sampling Global Log-Evidence           :   -0.337425106380748119E+02  +/-    0.432505064714545917E+00
Nested Importance Sampling Global Log-Evidence:   -0.391012771610051217E+02  +/-    0.365526748664706871E-01

Dim No.       Mean        Sigma
   1    0.660220236445362846E-01    0.274915931628332520E-01
   2   -0.204685471203011780E+02    0.319303944972972475E+01
   3    0.901994824751515489E+00    0.136053215048174497E+00
   4    0.116287867719533433E+01    0.251437974016837151E+00
   5    0.960310936358254631E-02    0.335494688096824468E-02
   6    0.199054736158876588E+01    0.236732425977309244E-01
   7   -0.175060660507924570E+01    0.427210557477538388E+00
   8   -0.755635714373320815E-02    0.378865125717393406E-01
   9   -0.463951973957668073E+01    0.313201130206878853E+01
  10   -0.117285419483251996E+00    0.129541347113204947E+00
  11   -0.291842248887883605E-01    0.149715600521292430E+00
  12   -0.282497605405266194E+00    0.221815996387527442E+00
  13   -0.209409683722795337E+00    0.330797190352928178E-01
  14   -0.105864032086687554E+01    0.478424435708523499E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.125778514584559686E-01
   2   -0.209373130094339466E+02
   3    0.741485775641450573E+00
   4    0.149491613253886735E+01
   5    0.499578666942753977E-02
   6    0.200774511504071729E+01
   7   -0.166869921585792991E+01
   8    0.241158437290217853E-01
   9   -0.652942223027608470E+01
  10   -0.484713086334522675E-01
  11   -0.140532465022960573E+00
  12   -0.210790784119456204E+00
  13   -0.211010780745157750E+00
  14   -0.110432564661141996E+01

MAP Parameters
Dim No.        Parameter
   1   -0.125778514584559686E-01
   2   -0.209373130094339466E+02
   3    0.741485775641450573E+00
   4    0.149491613253886735E+01
   5    0.499578666942753977E-02
   6    0.200774511504071729E+01
   7   -0.166869921585792991E+01
   8    0.241158437290217853E-01
   9   -0.652942223027608470E+01
  10   -0.484713086334522675E-01
  11   -0.140532465022960573E+00
  12   -0.210790784119456204E+00
  13   -0.211010780745157750E+00
  14   -0.110432564661141996E+01
