ZTF22abfyqzz,1.4513689994812011
ZTF18abuatfp,15.975473022460937
ZTF24aaadler,0.452514123916626
ZTF23abqimmw,125.27821044921875
ZTF23aansdlc,3.7206993103027344
ZTF23aafmjbx,3.066995620727539
ZTF23aadtvmb,17.067919921875
ZTF23aaabzea,63.07005615234375
ZTF22abtsypf,94.92159423828124
ZTF22abfyvhf,2.9314748764038088
ZTF22abeyzcl,7.352250671386718
ZTF22aasoali,33.70439147949219
ZTF22aauwwsf,0.5538557052612305
ZTF22aanjyae,167.47509765625
ZTF22aanesux,52.59730224609375
ZTF22aaetqzk,45.57227783203125
ZTF21achducl,2.5466480255126953
ZTF21accgsbf,38.26903381347656
ZTF19abstsvm,26.3681396484375
ZTF21abpxquj,72.42962036132812
ZTF21abjvukz,139.8020751953125
ZTF21abiwpjm,46.43394470214844
ZTF21abhqqfa,33.48531494140625
ZTF21abghumo,318.208544921875
ZTF21aaygmrl,137.98486328125
ZTF21aaxtije,111.44549560546875
ZTF21aanuxvd,15.710317993164063
ZTF21aapvmcu,30.538323974609376
ZTF21aafmkjk,36.264044189453124
ZTF21aacfsmk,8.421038818359374
ZTF21aaabxbd,109.5967529296875
ZTF20acounxo,18.64085998535156
ZTF20acqqdkl,56.4635498046875
ZTF20acbekkx,19.62639617919922
ZTF20abzjoxd,22.642196655273438
ZTF20abonvte,178.347998046875
ZTF18aakycpv,656.677294921875
ZTF20aayvmyh,221.8939453125
ZTF20aamrreb,46.62636108398438
ZTF20aacbyec,201.48974609375
ZTF19acyldun,8.643442535400391
ZTF19acftbsn,5.922095489501953
ZTF19acapech,483.01787109375
ZTF19abpidqn,396.614990234375
ZTF19aaoxfyh,11.901625823974609
ZTF19aalbfga,63.13486938476562
ZTF19aadgimr,164.4854736328125
ZTF18aaxxfgs,3.8606212615966795
ZTF18aauenwu,346.1901611328125
