Nested Sampling Global Log-Evidence           :   -0.376430184094521836E+00  +/-    0.207217486974376995E-01
Nested Importance Sampling Global Log-Evidence:   -0.749608082624230954E+00  +/-    0.405405355481428878E-01

Dim No.       Mean        Sigma
   1    0.862058323183363812E-01    0.102060501440871358E-01
   2   -0.161415269932872860E+02    0.885087190808530599E+00
   3    0.914998536350117186E+00    0.524205411662934731E-01
   4    0.122281559125178330E+01    0.353971180888155365E-01
   5    0.853466118907240945E-02    0.170333120203841506E-02
   6    0.144234986673994503E+01    0.184625805034171371E-01
   7   -0.142955837246246986E+01    0.199332262999373927E+00
   8   -0.102478895592521838E+00    0.208742286503223670E-01
   9   -0.110191180323692817E+01    0.847075142874318843E+00
  10   -0.111489294582007764E+00    0.798673572628322975E-01
  11    0.858421567374168144E-02    0.354103965505732643E-01
  12   -0.209798055750742757E+00    0.102395844883319806E+00
  13   -0.874843242520986358E-01    0.374276902014309756E-01
  14   -0.105672622315639830E+01    0.135657135435567448E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.750985947229578510E-01
   2   -0.173943762900509213E+02
   3    0.897785086525267118E+00
   4    0.120830772625588301E+01
   5    0.518717693192956384E-02
   6    0.143854782471735620E+01
   7   -0.174237941768794058E+01
   8   -0.996137641079074682E-01
   9   -0.685969425318454840E+00
  10   -0.127992414557738660E+00
  11    0.396033329875147694E-01
  12   -0.180996278938600180E+00
  13   -0.103882799784959332E+00
  14   -0.106694958986893784E+01

MAP Parameters
Dim No.        Parameter
   1    0.100531085805138171E+00
   2   -0.165927439378219290E+02
   3    0.968137764323861116E+00
   4    0.125065742388994483E+01
   5    0.589680191490984159E-02
   6    0.144496283642256773E+01
   7   -0.156910406900468269E+01
   8   -0.124748546270811903E+00
   9   -0.202459521629549388E+00
  10   -0.824389999557767900E-01
  11    0.510639616096891860E-01
  12   -0.189917549674598091E+00
  13   -0.942359253549220066E-01
  14   -0.103729621697373986E+01
